"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Fast Length","__Slow Length","__Source","__Signal Smoothing","__MA Type (Oscillator)?","__MA Type (Signal Line)?","__Apply Laguerre Smoothing","__Laguerre Gamma","__Draw MACD Leader","__Indicate MACD Leader Crossings","__KAMA Length","__Fast EMA Length","__Slow EMA Length","__Highlight ?","__Await Bar Confirmation ?","__VI Length","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__OS","__OB","__10. MA:","__Type","__11. EMA Difference:","__EMA 1","__EMA 2","__13. M.Bias:","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
603.76,60.38,721.14,72.11,-117.38,-11.74,2713.91,271.39,1991.66,199.17,722.25,72.22,2110.15,211.01,1270.52,127.05,839.63,83.96,712.88,43.51,227.61,14.60,1944.10,194.41,6.80,"N/A",1.29,1.57,0.86,16.00,15.00,16.00,0,0,284.71,184.14,100.57,148.00,95.00,53.00,0,0,0,51.00,36.00,15.00,97.00,59.00,38.00,34.46,37.89,28.30,4.08,0.36,7.59,0.65,-2.21,-0.15,53.21,4.25,55.32,4.40,48.15,3.89,21.75,1.68,21.53,1.64,22.10,1.74,2.45,2.57,2.18,113.80,7.87,113.80,7.87,77.66,5.30,53.91,3.71,49.99,3.25,53.91,3.71,20.00,17.00,26.00,29.00,23.00,44.00,16.00,13.00,19.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,28.00,1.50,3.00,3.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
688.80,68.88,654.57,65.46,34.24,3.42,2756.28,275.63,1947.17,194.72,809.11,80.91,2067.48,206.75,1292.61,129.26,774.87,77.49,819.12,46.80,210.85,12.79,1943.93,194.39,2.12,"N/A",1.33,1.51,1.04,17.00,16.00,17.00,0,0,305.29,201.10,104.18,152.00,99.00,53.00,0,0,0,58.00,40.00,18.00,94.00,59.00,35.00,38.16,40.40,33.96,4.53,0.38,6.61,0.53,0.65,0.11,47.52,3.61,48.68,3.65,44.95,3.54,21.99,1.62,21.91,1.59,22.14,1.66,2.16,2.22,2.03,103.66,6.61,103.66,6.61,75.35,5.28,48.09,3.12,46.93,2.83,48.09,3.12,17.00,14.00,22.00,22.00,18.00,32.00,13.00,12.00,17.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,1.50,3.00,2.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1103.86,110.39,972.69,97.27,131.17,13.12,3623.14,362.31,2556.56,255.66,1066.58,106.66,2519.28,251.93,1583.87,158.39,935.41,93.54,1281.86,57.58,436.22,20.01,1942.23,194.22,1.86,"N/A",1.44,1.61,1.14,20.00,19.00,20.00,0,0,298.29,199.31,98.97,124.00,82.00,42.00,0,0,0,57.00,39.00,18.00,67.00,43.00,24.00,45.97,47.56,42.86,8.90,0.66,11.86,0.86,3.12,0.27,63.56,4.14,65.55,4.24,59.25,3.92,37.60,2.30,36.83,2.21,38.98,2.47,1.69,1.78,1.52,175.00,9.13,175.00,9.13,91.36,6.06,98.16,5.09,92.75,4.62,98.16,5.09,29.00,25.00,39.00,37.00,31.00,50.00,23.00,19.00,30.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,2.00,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1397.34,139.73,935.83,93.58,461.51,46.15,4267.51,426.75,2826.45,282.64,1441.06,144.11,2870.17,287.02,1890.62,189.06,979.55,97.95,1529.18,61.92,522.78,21.52,1942.94,194.29,1.65,"N/A",1.49,1.50,1.47,22.00,22.00,22.00,0,0,313.14,209.05,104.09,118.00,78.00,40.00,0,0,0,54.00,35.00,19.00,64.00,43.00,21.00,45.76,44.87,47.50,11.84,0.82,12.00,0.81,11.54,0.82,79.03,4.72,80.76,4.77,75.85,4.64,44.85,2.48,43.97,2.41,46.65,2.64,1.76,1.84,1.63,213.54,9.99,213.54,9.99,116.46,7.27,124.15,5.65,104.96,4.68,124.15,5.65,36.00,31.00,48.00,46.00,35.00,66.00,28.00,27.00,31.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,21.00,2.25,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
537.62,53.76,158.54,15.85,379.08,37.91,2571.87,257.19,1467.12,146.71,1104.75,110.48,2034.25,203.43,1308.57,130.86,725.68,72.57,756.69,44.87,324.15,19.28,1941.39,194.14,0.98,4.32,1.26,1.12,1.52,17.00,16.00,17.00,0,0,310.15,190.04,120.10,158.00,96.00,62.00,0,0,0,86.00,50.00,36.00,72.00,46.00,26.00,54.43,52.08,58.06,3.40,0.30,1.65,0.17,6.11,0.51,29.91,2.34,29.34,2.27,30.69,2.44,28.25,2.14,28.45,2.12,27.91,2.17,1.06,1.03,1.10,59.80,4.35,59.80,4.35,57.07,4.23,63.19,4.12,55.01,3.72,63.19,4.12,15.00,15.00,16.00,17.00,15.00,18.00,14.00,14.00,14.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,2.00,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
520.64,52.06,494.55,49.46,26.09,2.61,2691.39,269.14,1851.33,185.13,840.06,84.01,2170.75,217.07,1356.78,135.68,813.97,81.40,694.67,42.24,342.11,21.11,1941.90,194.19,1.01,10.99,1.24,1.37,1.03,17.00,15.00,17.00,0,0,243.85,158.47,85.38,131.00,84.00,47.00,0,0,0,74.00,49.00,25.00,57.00,35.00,22.00,56.49,58.33,53.19,3.97,0.37,5.89,0.51,0.56,0.12,36.37,2.96,37.78,3.02,33.60,2.85,38.08,2.99,38.77,3.00,37.00,2.98,0.96,0.98,0.91,89.71,6.51,89.71,6.51,56.20,4.94,99.67,6.75,99.67,6.75,73.46,6.40,28.00,26.00,32.00,27.00,26.00,31.00,30.00,28.00,33.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,2.50,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2857.96,285.80,2580.74,258.07,277.23,27.72,6067.79,606.78,4487.78,448.78,1580.02,158.00,3209.83,320.98,1907.04,190.70,1302.79,130.28,3089.54,76.38,550.32,17.20,1941.92,194.19,3.18,"N/A",1.89,2.35,1.21,27.00,26.00,27.00,0,0,361.68,242.91,118.77,109.00,72.00,37.00,0,0,0,60.00,42.00,18.00,49.00,30.00,19.00,55.05,58.33,48.65,26.22,1.33,35.84,1.64,7.49,0.71,101.13,4.73,106.85,4.80,87.78,4.59,65.51,2.85,63.57,2.78,68.57,2.96,1.54,1.68,1.28,302.96,9.00,302.96,9.00,207.28,6.56,187.65,5.84,155.81,4.57,187.65,5.84,41.00,35.00,51.00,47.00,39.00,66.00,33.00,30.00,38.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,2.75,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
490.74,49.07,625.89,62.59,-135.16,-13.52,2463.84,246.38,1823.00,182.30,640.85,64.08,1973.11,197.31,1197.10,119.71,776.00,77.60,633.20,40.81,197.21,13.11,1942.24,194.22,2.00,"N/A",1.25,1.52,0.83,16.00,15.00,16.00,0,0,280.72,184.16,96.55,153.00,99.00,54.00,0,0,0,58.00,41.00,17.00,95.00,58.00,37.00,37.91,41.41,31.48,3.21,0.30,6.32,0.55,-2.50,-0.18,42.48,3.52,44.46,3.65,37.70,3.22,20.77,1.67,20.64,1.63,20.97,1.74,2.05,2.15,1.80,91.32,6.54,91.32,6.54,61.70,4.43,49.84,3.55,46.49,3.14,49.84,3.55,17.00,14.00,21.00,21.00,18.00,26.00,14.00,12.00,18.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,1.50,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1800.81,180.08,1522.32,152.23,278.49,27.85,4461.56,446.16,3092.04,309.20,1369.52,136.95,2660.75,266.07,1569.72,156.97,1091.03,109.10,1997.77,67.67,458.28,17.46,1944.96,194.50,2.42,"N/A",1.68,1.97,1.25,22.00,21.00,22.00,-25.36,-0.91,348.62,228.94,119.68,125.00,80.00,45.00,1.00,1.00,0,78.00,52.00,26.00,47.00,28.00,19.00,62.40,65.00,57.78,14.41,0.88,19.03,1.06,6.19,0.55,57.20,3.18,59.46,3.17,52.67,3.19,56.61,2.94,56.06,2.86,57.42,3.06,1.01,1.06,0.92,155.02,6.17,155.02,6.17,101.88,5.97,146.55,6.10,125.67,4.77,146.55,6.10,28.00,26.00,33.00,30.00,29.00,33.00,26.00,21.00,33.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,2.75,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
42.23,4.22,25.49,2.55,16.74,1.67,1532.95,153.30,934.10,93.41,598.86,59.89,1490.73,149.07,908.61,90.86,582.12,58.21,283.01,24.07,143.83,13.52,1945.04,194.50,0.14,0.22,1.03,1.03,1.03,16.00,16.00,15.00,0,0,276.24,168.85,107.39,180.00,109.00,71.00,0,0,0,60.00,36.00,24.00,120.00,73.00,47.00,33.33,33.03,33.80,0.23,0.04,0.23,0.03,0.24,0.06,25.55,2.53,25.95,2.51,24.95,2.55,12.42,1.20,12.45,1.20,12.39,1.21,2.06,2.09,2.02,51.42,5.37,51.42,4.84,50.15,5.37,27.00,2.42,26.37,2.30,27.00,2.42,9.00,8.00,10.00,13.00,12.00,14.00,7.00,6.00,7.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,1.00,3.00,2.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2447.45,244.75,2224.27,222.43,223.18,22.32,5476.51,547.65,4079.34,407.93,1397.17,139.72,3029.06,302.91,1855.07,185.51,1173.99,117.40,2611.11,73.22,501.29,17.20,1946.54,194.65,3.24,"N/A",1.81,2.20,1.19,25.00,24.00,25.00,0,0,318.39,217.02,101.37,102.00,69.00,33.00,0,0,0,53.00,38.00,15.00,49.00,31.00,18.00,51.96,55.07,45.45,23.99,1.31,32.24,1.64,6.76,0.62,103.33,5.16,107.35,5.24,93.14,4.95,61.82,2.86,59.84,2.78,65.22,3.00,1.67,1.79,1.43,309.08,10.01,309.08,10.01,203.60,7.31,165.45,5.84,147.73,4.57,165.45,5.84,45.00,38.00,60.00,53.00,42.00,80.00,37.00,34.00,43.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,49.00,2.75,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-101.69,-10.17,-68.79,-6.88,-32.90,-3.29,1044.16,104.42,625.74,62.57,418.42,41.84,1145.85,114.59,694.53,69.45,451.32,45.13,155.84,15.53,185.60,18.02,1944.58,194.46,-0.35,-0.35,0.91,0.90,0.93,16.00,16.00,16.00,0,0,261.34,156.47,104.87,189.00,112.00,77.00,0,0,0,86.00,52.00,34.00,103.00,60.00,43.00,45.50,46.43,44.16,-0.54,-0.05,-0.61,-0.06,-0.43,-0.04,12.14,1.32,12.03,1.30,12.31,1.36,11.12,1.19,11.58,1.23,10.50,1.14,1.09,1.04,1.17,28.90,3.31,22.53,2.53,28.90,3.31,22.92,2.38,22.92,2.38,17.91,1.91,5.00,5.00,5.00,6.00,6.00,6.00,5.00,4.00,5.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,1.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2632.85,263.28,1926.92,192.69,705.93,70.59,5905.65,590.57,4042.38,404.24,1863.28,186.33,3272.80,327.28,2115.46,211.55,1157.34,115.73,2876.48,75.40,725.13,21.01,1943.71,194.37,2.06,"N/A",1.80,1.91,1.61,29.00,29.00,28.00,0,0,416.38,278.54,137.84,123.00,81.00,42.00,0,0,0,72.00,47.00,25.00,51.00,34.00,17.00,58.54,58.02,59.52,21.41,1.11,23.79,1.16,16.81,1.02,82.02,3.81,86.01,3.87,74.53,3.69,64.17,2.69,62.22,2.59,68.08,2.90,1.28,1.38,1.10,243.83,7.81,243.83,7.81,159.32,5.46,185.19,5.82,149.19,4.56,185.19,5.82,31.00,27.00,38.00,36.00,32.00,42.00,23.00,19.00,32.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,2.50,3.00,1.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
843.27,84.33,707.60,70.76,135.66,13.57,3075.79,307.58,2133.96,213.40,941.84,94.18,2232.53,223.25,1426.35,142.64,806.18,80.62,1021.81,53.00,302.36,16.18,1943.63,194.36,1.62,"N/A",1.38,1.50,1.17,17.00,17.00,17.00,0,0,252.60,166.86,85.74,120.00,79.00,41.00,0,0,0,47.00,32.00,15.00,73.00,47.00,26.00,39.17,40.51,36.59,7.03,0.57,8.96,0.71,3.31,0.31,65.44,4.81,66.69,4.87,62.79,4.69,30.58,2.15,30.35,2.12,31.01,2.22,2.14,2.20,2.03,149.38,8.86,149.38,8.86,103.98,7.10,70.20,4.12,67.55,3.72,70.20,4.12,29.00,24.00,38.00,39.00,28.00,60.00,23.00,22.00,25.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,2.00,3.00,2.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-111.48,-11.15,-84.15,-8.41,-27.33,-2.73,1149.29,114.93,679.40,67.94,469.89,46.99,1260.77,126.08,763.55,76.35,497.22,49.72,116.13,11.42,180.13,17.05,1942.55,194.26,-0.59,-0.54,0.91,0.89,0.95,16.00,16.00,16.00,0,0,268.43,160.80,107.63,188.00,112.00,76.00,0,0,0,79.00,47.00,32.00,109.00,65.00,44.00,42.02,41.96,42.11,-0.59,-0.05,-0.75,-0.07,-0.36,-0.03,14.55,1.53,14.46,1.52,14.68,1.56,11.57,1.20,11.75,1.21,11.30,1.19,1.26,1.23,1.30,36.34,3.88,27.08,2.88,36.34,3.88,22.67,2.30,22.67,2.30,18.46,1.92,6.00,5.00,6.00,6.00,6.00,7.00,5.00,5.00,6.00,0,0,0,"All parameters are changed randomly",14.00,28.00,"close",11.00,"ZLEMA","ZLEMA",true,0.02,true,true,200.00,3.00,30.00,true,true,250.00,"Exchange","Exchange",0,0,true,true,0,true,true,true,0,0,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"WMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,28.00,1.00,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
