"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","__Range","__Period","__Factor","__Forecast","__Peak & Trough","__Spread Percentage","__Show Trendline","__Trend Direction","__Show Price Close","__Show MA01","__Show MA02","__Show Trend","__Show RSI","__Show MACDV","__Show SignalV","__Show Condition","__Show Momentum","__MACD-V Fast","__MACD-V Slow","__MACD-V Signal","__ATR","__Show TF MN","__MA1","__MA2","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__1L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__9L","__OS","__OB","__10. MA:","__Type","__10L","__11. EMA Difference:","__EMA 1","__EMA 2","__13. Bias:","__13L","__P","__14. TimeFrame:","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak","__Win Streak","__Row Loss InDay","__DrawDown %","__InDay Loss %","__Daily Trades","__Weekly Trades","__Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance","__Active Filters","__5m","__15m","__30m","__45m","__1h","__2h","__3h","__4h","__1d","__Show Trade Stats⚠️🐌","comment"
-159.43,-15.94,-112.72,-11.27,-46.72,-4.67,240.29,24.03,98.02,9.80,142.27,14.23,399.72,39.97,210.74,21.07,188.98,18.90,84.83,9.27,176.73,17.67,162.00,16.20,-0.17,-0.20,0.60,0.47,0.75,3345.00,3165.00,3345.00,-9.67,-1.15,37.96,17.17,20.79,28.00,13.00,15.00,1.00,0,1.00,10.00,4.00,6.00,18.00,9.00,9.00,35.71,30.77,40.00,-5.69,-0.58,-8.67,-0.90,-3.11,-0.30,24.03,2.81,24.51,2.90,23.71,2.74,22.21,2.46,23.42,2.59,21.00,2.33,1.08,1.05,1.13,36.86,4.41,36.86,4.41,34.57,4.14,48.00,4.93,48.00,4.93,34.54,3.84,24.00,31.00,18.00,23.00,30.00,19.00,25.00,32.00,17.00,0,0,0,220.00,65.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-155.84,-15.58,-209.66,-20.97,53.82,5.38,905.16,90.52,386.02,38.60,519.14,51.91,1061.00,106.10,595.68,59.57,465.32,46.53,144.96,14.27,207.97,20.36,171.43,17.14,-0.07,-0.09,0.85,0.65,1.12,3471.00,3306.00,3471.00,0,0,120.78,55.33,65.45,87.00,40.00,47.00,0,0,0,39.00,15.00,24.00,48.00,25.00,23.00,44.83,37.50,51.06,-1.79,-0.16,-5.24,-0.53,1.15,0.16,23.21,2.56,25.73,2.85,21.63,2.38,22.10,2.36,23.83,2.55,20.23,2.15,1.05,1.08,1.07,80.74,9.10,80.74,9.10,42.67,4.70,59.32,6.26,59.32,6.26,35.91,3.84,30.00,36.00,24.00,24.00,30.00,20.00,34.00,40.00,28.00,0,0,0,230.00,100.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-96.43,-9.64,-128.71,-12.87,32.28,3.23,323.17,32.32,134.59,13.46,188.58,18.86,419.60,41.96,263.30,26.33,156.30,15.63,118.44,11.68,140.05,13.75,170.45,17.05,-0.10,-0.13,0.77,0.51,1.21,3373.00,3334.00,3373.00,-9.63,-1.07,47.20,25.23,21.97,33.00,18.00,15.00,1.00,0,1.00,14.00,6.00,8.00,19.00,12.00,7.00,42.42,33.33,53.33,-2.92,-0.27,-7.15,-0.72,2.15,0.27,23.08,2.50,22.43,2.46,23.57,2.53,22.08,2.31,21.94,2.32,22.33,2.31,1.05,1.02,1.06,39.36,4.41,39.36,4.41,39.22,4.14,49.27,4.93,49.27,4.93,36.89,3.84,30.00,34.00,25.00,23.00,25.00,22.00,35.00,38.00,28.00,0,0,0,130.00,60.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-207.65,-20.76,-254.13,-25.41,46.48,4.65,790.54,79.05,323.94,32.39,466.60,46.66,998.19,99.82,578.08,57.81,420.12,42.01,173.15,18.12,248.94,24.44,168.18,16.82,-0.10,-0.14,0.79,0.56,1.11,3333.00,3205.00,3333.00,-6.89,-0.87,114.27,53.99,60.27,87.00,42.00,45.00,1.00,0,1.00,33.00,13.00,20.00,54.00,29.00,25.00,37.93,30.95,44.44,-2.39,-0.23,-6.05,-0.65,1.03,0.17,23.96,2.86,24.92,3.04,23.33,2.75,18.49,2.12,19.93,2.31,16.80,1.90,1.30,1.25,1.39,71.30,9.10,71.30,9.10,55.91,6.54,52.38,6.26,52.38,6.26,36.01,4.08,29.00,30.00,29.00,25.00,27.00,24.00,32.00,31.00,32.00,0,0,0,100.00,75.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-348.22,-34.82,-262.49,-26.25,-85.73,-8.57,626.31,62.63,199.21,19.92,427.10,42.71,974.53,97.45,461.70,46.17,512.83,51.28,99.60,10.41,396.84,38.12,168.18,16.82,-0.31,-0.35,0.64,0.43,0.83,3406.00,3267.00,3406.00,-5.67,-0.87,101.55,42.45,59.11,79.00,34.00,45.00,1.00,0,1.00,27.00,10.00,17.00,52.00,24.00,28.00,34.18,29.41,37.78,-4.41,-0.50,-7.72,-0.90,-1.91,-0.21,23.20,2.78,19.92,2.48,25.12,2.97,18.74,2.21,19.24,2.30,18.32,2.14,1.24,1.04,1.37,49.22,6.28,37.10,5.01,49.22,6.28,52.37,6.26,52.37,6.26,37.99,4.43,25.00,29.00,21.00,23.00,24.00,22.00,25.00,31.00,21.00,0,0,0,110.00,30.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-0.36,-0.04,11.84,1.18,-12.20,-1.22,200.87,20.09,124.88,12.49,75.99,7.60,201.23,20.12,113.04,11.30,88.19,8.82,116.61,10.89,76.06,7.23,193.70,19.37,0.00,0.01,1.00,1.11,0.86,3318.00,3318.00,3317.00,0,0,25.65,14.99,10.66,17.00,10.00,7.00,0,0,0,9.00,5.00,4.00,8.00,5.00,3.00,52.94,50.00,57.14,-0.02,-0.03,1.18,0.13,-1.74,-0.12,22.32,2.25,24.98,2.52,19.00,1.91,25.15,2.46,22.61,2.25,29.40,2.82,0.89,1.11,0.65,39.38,4.12,39.38,4.12,26.11,2.62,40.42,3.84,34.33,3.38,40.42,3.84,28.00,25.00,31.00,26.00,27.00,26.00,29.00,24.00,37.00,0,0,0,250.00,35.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-96.43,-9.64,-128.71,-12.87,32.28,3.23,323.17,32.32,134.59,13.46,188.58,18.86,419.60,41.96,263.30,26.33,156.30,15.63,118.44,11.68,140.05,13.75,168.51,16.85,-0.10,-0.13,0.77,0.51,1.21,3373.00,3334.00,3373.00,-8.11,-0.90,47.20,25.23,21.97,33.00,18.00,15.00,1.00,0,1.00,14.00,6.00,8.00,19.00,12.00,7.00,42.42,33.33,53.33,-2.92,-0.27,-7.15,-0.72,2.15,0.27,23.08,2.50,22.43,2.46,23.57,2.53,22.08,2.31,21.94,2.32,22.33,2.31,1.05,1.02,1.06,39.36,4.41,39.36,4.41,39.22,4.14,49.27,4.93,49.27,4.93,36.89,3.84,30.00,34.00,25.00,23.00,25.00,22.00,35.00,38.00,28.00,0,0,0,130.00,60.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-26.38,-2.64,-43.85,-4.39,17.48,1.75,355.88,35.59,143.79,14.38,212.09,21.21,382.25,38.23,187.64,18.76,194.62,19.46,160.02,15.45,150.98,14.82,168.51,16.85,-0.03,-0.04,0.93,0.77,1.09,3387.00,3222.00,3387.00,-8.74,-0.90,46.53,21.50,25.03,32.00,15.00,17.00,1.00,0,1.00,13.00,6.00,7.00,19.00,9.00,10.00,40.63,40.00,41.18,-0.82,-0.05,-2.92,-0.25,1.03,0.13,27.38,2.94,23.96,2.59,30.30,3.23,20.12,2.09,20.85,2.14,19.46,2.04,1.36,1.15,1.56,48.14,5.26,37.68,4.12,48.14,5.26,33.50,3.38,33.50,3.38,30.97,3.24,25.00,25.00,24.00,21.00,26.00,17.00,27.00,25.00,29.00,0,0,0,240.00,85.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-80.32,-8.03,-148.97,-14.90,68.65,6.87,355.07,35.51,176.64,17.66,178.43,17.84,435.39,43.54,325.61,32.56,109.78,10.98,140.90,13.49,132.18,12.70,168.83,16.88,-0.07,-0.09,0.82,0.54,1.63,3333.00,3271.00,3333.00,-8.51,-0.93,49.63,31.65,17.98,34.00,22.00,12.00,1.00,0,1.00,14.00,7.00,7.00,20.00,15.00,5.00,41.18,31.82,58.33,-2.36,-0.21,-6.77,-0.67,5.72,0.64,25.36,2.67,25.23,2.67,25.49,2.68,21.77,2.23,21.71,2.23,21.96,2.21,1.17,1.16,1.16,47.66,5.01,47.66,5.01,41.45,4.14,48.36,4.93,48.36,4.93,38.02,3.84,30.00,31.00,28.00,21.00,18.00,23.00,37.00,37.00,36.00,0,0,0,110.00,50.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-383.32,-38.33,-310.14,-31.01,-73.18,-7.32,348.84,34.88,111.24,11.12,237.59,23.76,732.16,73.22,421.38,42.14,310.77,31.08,77.75,7.93,409.23,40.17,168.83,16.88,-0.39,-0.39,0.48,0.26,0.77,3333.00,3190.00,3333.00,-5.71,-0.93,72.13,33.16,38.97,57.00,27.00,30.00,1.00,0,1.00,19.00,7.00,12.00,38.00,20.00,18.00,33.33,25.93,40.00,-6.72,-0.81,-11.49,-1.41,-2.44,-0.28,18.36,2.20,15.89,1.90,19.80,2.38,19.27,2.32,21.07,2.56,17.27,2.06,0.95,0.75,1.15,36.28,4.38,36.28,4.38,29.63,3.52,54.20,6.26,54.20,6.26,28.99,3.84,28.00,28.00,27.00,21.00,21.00,21.00,31.00,31.00,31.00,0,0,0,50.00,100.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-142.51,-14.25,-180.41,-18.04,37.90,3.79,882.50,88.25,395.83,39.58,486.67,48.67,1025.01,102.50,576.24,57.62,448.77,44.88,153.95,14.54,186.62,18.25,168.83,16.88,-0.08,-0.09,0.86,0.69,1.08,3449.00,3249.00,3449.00,0,0,118.61,54.99,63.61,84.00,39.00,45.00,0,0,0,38.00,16.00,22.00,46.00,23.00,23.00,45.24,41.03,48.89,-1.70,-0.15,-4.63,-0.46,0.84,0.13,23.22,2.51,24.74,2.66,22.12,2.41,22.28,2.34,25.05,2.63,19.51,2.05,1.04,0.99,1.13,84.18,9.10,84.18,9.10,40.26,4.70,61.84,6.26,61.84,6.26,37.89,4.08,30.00,34.00,27.00,29.00,33.00,25.00,31.00,34.00,28.00,0,0,0,200.00,70.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-301.61,-30.16,-347.24,-34.72,45.63,4.56,801.77,80.18,336.08,33.61,465.68,46.57,1103.38,110.34,683.32,68.33,420.05,42.01,205.75,20.04,358.41,35.18,168.51,16.85,-0.17,-0.22,0.73,0.49,1.11,3333.00,3201.00,3333.00,-6.27,-0.90,115.66,55.39,60.26,90.00,44.00,46.00,1.00,0,1.00,34.00,13.00,21.00,56.00,31.00,25.00,37.78,29.55,45.65,-3.35,-0.36,-7.89,-0.89,0.99,0.15,23.58,2.84,25.85,3.16,22.18,2.64,19.70,2.30,22.04,2.58,16.80,1.94,1.20,1.17,1.32,76.62,9.10,76.62,9.10,60.08,6.54,56.29,6.26,56.29,6.26,33.65,4.08,27.00,29.00,25.00,24.00,28.00,21.00,29.00,29.00,29.00,0,0,0,70.00,70.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
137.91,13.79,24.39,2.44,113.53,11.35,509.86,50.99,253.93,25.39,255.93,25.59,371.94,37.19,229.54,22.95,142.41,14.24,312.56,25.41,102.01,10.01,168.51,16.85,0.10,0.20,1.37,1.11,1.80,3360.00,3218.00,3360.00,0,0,47.63,24.89,22.74,31.00,16.00,15.00,0,0,0,14.00,6.00,8.00,17.00,10.00,7.00,45.16,37.50,53.33,4.45,0.47,1.52,0.22,7.57,0.73,36.42,3.59,42.32,4.22,31.99,3.12,21.88,2.11,22.95,2.18,20.34,2.01,1.67,1.84,1.57,87.83,9.10,87.83,9.10,51.97,4.97,32.78,3.38,32.78,3.38,27.59,2.72,26.00,27.00,24.00,24.00,30.00,19.00,27.00,26.00,30.00,0,0,0,250.00,95.00,2.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
-171.23,-17.12,-202.71,-20.27,31.48,3.15,844.37,84.44,356.08,35.61,488.29,48.83,1015.59,101.56,558.78,55.88,456.81,45.68,129.77,13.49,239.73,23.42,168.83,16.88,-0.09,-0.11,0.83,0.64,1.07,3492.00,3289.00,3492.00,0,0,115.89,51.93,63.96,86.00,39.00,47.00,0,0,0,38.00,15.00,23.00,48.00,24.00,24.00,44.19,38.46,48.94,-1.99,-0.18,-5.20,-0.54,0.67,0.12,22.22,2.55,23.74,2.75,21.23,2.42,21.16,2.34,23.28,2.59,19.03,2.09,1.05,1.02,1.12,76.46,9.10,76.46,9.10,40.28,4.70,56.17,6.26,56.17,6.26,33.95,3.84,30.00,36.00,25.00,24.00,28.00,22.00,35.00,41.00,29.00,0,0,0,220.00,85.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true,"All parameters are changed randomly"
