"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Range","__Period","__Factor","__Forecast","__Peak & Trough","__Spread Percentage","__Show Trendline","__Trend Direction","__Show Price Close","__Show MA01","__Show MA02","__Show Trend","__Show RSI","__Show MACDV","__Show SignalV","__Show Condition","__Show Momentum","__MACD-V Fast","__MACD-V Slow","__MACD-V Signal","__ATR","__Show TF MN","__MA1","__MA2","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__1L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__9L","__OS","__OB","__10. MA:","__Type","__10L","__11. EMA Difference:","__EMA 1","__EMA 2","__13. Bias:","__13L","__P","__14. TimeFrame:","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak","__Win Streak","__Row Loss InDay","__DrawDown %","__InDay Loss %","__Daily Trades","__Weekly Trades","__Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance","__Active Filters","__5m","__15m","__30m","__45m","__1h","__2h","__3h","__4h","__1d","__Show Trade Stats⚠️🐌"
488.65,48.87,454.94,45.49,33.71,3.37,3043.01,304.30,1778.49,177.85,1264.52,126.45,2554.36,255.44,1323.55,132.36,1230.81,123.08,665.75,39.98,184.53,13.69,254.99,25.50,0.71,2.61,1.19,1.34,1.03,4674.00,4514.00,4674.00,0,0,487.28,224.07,263.20,244.00,115.00,129.00,0,0,0,88.00,43.00,45.00,156.00,72.00,84.00,36.07,37.39,34.88,2.00,0.19,3.96,0.38,0.26,0.03,34.58,2.68,41.36,3.33,28.10,2.07,16.37,1.22,18.38,1.39,14.65,1.07,2.11,2.25,1.92,194.28,16.83,194.28,16.83,66.26,4.56,93.16,7.27,93.16,7.27,51.52,3.70,14.00,15.00,13.00,19.00,21.00,18.00,11.00,12.00,10.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,1.25,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1429.79,142.98,605.13,60.51,824.66,82.47,5304.02,530.40,2667.77,266.78,2636.25,263.63,3874.23,387.42,2062.64,206.26,1811.59,181.16,2158.82,68.36,514.37,19.33,256.06,25.61,0.78,10.40,1.37,1.29,1.46,8580.00,7964.00,8580.00,0,0,413.91,172.79,241.12,124.00,55.00,69.00,0,0,0,67.00,29.00,38.00,57.00,26.00,31.00,54.03,52.73,55.07,11.53,0.81,11.00,0.96,11.95,0.69,79.16,3.99,91.99,5.06,69.38,3.18,67.97,2.93,79.33,3.62,58.44,2.35,1.17,1.16,1.19,246.50,14.73,246.50,14.73,190.25,10.47,312.48,17.65,312.48,17.65,138.23,5.19,48.00,62.00,36.00,55.00,76.00,39.00,39.00,47.00,32.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,3.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1539.75,153.97,991.08,99.11,548.67,54.87,5165.04,516.50,2825.34,282.53,2339.70,233.97,3625.29,362.53,1834.26,183.43,1791.03,179.10,1754.49,63.71,412.25,15.07,255.35,25.53,0.61,5.41,1.43,1.54,1.31,9114.00,8684.00,9114.00,0,0,601.87,285.47,316.40,187.00,97.00,90.00,0,0,0,82.00,46.00,36.00,105.00,51.00,54.00,43.85,47.42,40.00,8.23,0.55,10.22,0.79,6.10,0.28,62.99,3.27,61.42,3.61,64.99,2.84,34.53,1.58,35.97,1.75,33.17,1.42,1.82,1.71,1.96,365.96,18.44,230.67,16.34,365.96,18.44,93.41,5.96,93.41,5.96,73.20,2.91,23.00,21.00,26.00,29.00,24.00,35.00,19.00,18.00,19.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,1.75,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
903.35,90.33,814.88,81.49,88.47,8.85,3706.65,370.66,2212.56,221.26,1494.09,149.41,2803.30,280.33,1397.68,139.77,1405.62,140.56,1175.62,54.05,245.38,11.82,254.99,25.50,0.66,4.07,1.32,1.58,1.06,6688.00,6521.00,6688.00,0,0,660.29,287.68,372.61,253.00,118.00,135.00,0,0,0,119.00,57.00,62.00,134.00,61.00,73.00,47.04,48.31,45.93,3.57,0.28,6.91,0.53,0.66,0.05,31.15,1.92,38.82,2.56,24.10,1.32,20.92,1.18,22.91,1.37,19.26,1.03,1.49,1.69,1.25,199.11,13.59,199.11,13.59,90.09,4.87,74.84,4.86,74.84,4.86,70.66,3.64,10.00,13.00,8.00,12.00,13.00,10.00,9.00,12.00,6.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,7.00,1.25,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1037.81,103.78,579.99,58.00,457.82,45.78,4641.55,464.16,2431.90,243.19,2209.65,220.97,3603.74,360.37,1851.91,185.19,1751.83,175.18,1666.91,62.52,582.80,22.24,254.99,25.50,0.49,3.76,1.29,1.31,1.26,8635.00,8385.00,8635.00,0,0,487.13,228.78,258.34,164.00,84.00,80.00,0,0,0,76.00,40.00,36.00,88.00,44.00,44.00,46.34,47.62,45.00,6.33,0.49,6.90,0.66,5.72,0.32,61.07,3.42,60.80,3.84,61.38,2.96,40.95,2.04,42.09,2.23,39.81,1.84,1.49,1.45,1.54,372.29,19.20,231.45,17.01,372.29,19.20,112.31,7.62,112.31,7.62,83.91,3.67,31.00,25.00,37.00,37.00,24.00,51.00,26.00,27.00,25.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,2.25,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2272.19,227.22,1331.04,133.10,941.15,94.12,7085.99,708.60,3746.12,374.61,3339.87,333.99,4813.80,481.38,2415.08,241.51,2398.72,239.87,2789.36,73.62,383.19,17.54,256.42,25.64,0.76,11.90,1.47,1.55,1.39,10677.00,9915.00,10677.00,0,0,631.09,276.69,354.40,161.00,78.00,83.00,0,0,0,66.00,32.00,34.00,95.00,46.00,49.00,40.99,41.03,40.96,14.11,0.83,17.06,1.19,11.34,0.48,107.36,4.76,117.07,6.00,98.23,3.59,50.67,1.90,52.50,2.15,48.95,1.67,2.12,2.23,2.01,391.58,28.34,391.58,28.34,319.56,14.01,179.83,11.02,179.83,11.02,120.52,3.37,34.00,38.00,30.00,50.00,55.00,44.00,23.00,26.00,21.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,2.00,3.00,2.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
670.12,67.01,362.31,36.23,307.81,30.78,3533.93,353.39,1900.57,190.06,1633.36,163.34,2863.81,286.38,1538.26,153.83,1325.55,132.55,841.88,45.73,286.99,16.06,257.49,25.75,0.54,2.45,1.23,1.24,1.23,5760.00,5588.00,5760.00,0,0,556.99,261.41,295.58,245.00,121.00,124.00,0,0,0,92.00,46.00,46.00,153.00,75.00,78.00,37.55,38.02,37.10,2.74,0.24,2.99,0.31,2.48,0.17,38.41,2.66,41.32,3.08,35.51,2.25,18.72,1.22,20.51,1.39,16.99,1.06,2.05,2.01,2.09,196.70,12.95,150.93,12.29,196.70,12.95,89.16,6.42,89.16,6.42,36.48,2.22,13.00,13.00,13.00,17.00,18.00,16.00,10.00,10.00,10.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,42.00,1.25,3.00,2.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2052.10,205.21,1141.83,114.18,910.26,91.03,7076.45,707.65,3686.13,368.61,3390.32,339.03,5024.36,502.44,2544.30,254.43,2480.06,248.01,2595.90,72.21,441.07,15.73,257.49,25.75,0.62,11.18,1.41,1.45,1.37,11263.00,10713.00,11263.00,0,0,669.71,297.26,372.45,171.00,85.00,86.00,0,0,0,82.00,41.00,41.00,89.00,44.00,45.00,47.95,48.24,47.67,12.00,0.73,13.43,1.03,10.58,0.42,86.30,3.79,89.91,4.63,82.69,2.95,56.45,2.10,57.83,2.31,55.11,1.88,1.53,1.56,1.50,356.77,21.99,356.77,21.99,314.01,12.91,208.71,9.07,208.71,9.07,129.87,3.87,29.00,30.00,27.00,36.00,37.00,35.00,22.00,24.00,21.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,21.00,2.25,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1589.35,158.93,890.86,89.09,698.49,69.85,5326.50,532.65,2831.94,283.19,2494.56,249.46,3737.15,373.71,1941.08,194.11,1796.07,179.61,1861.05,65.06,392.70,13.97,257.49,25.75,0.59,6.70,1.43,1.46,1.39,9267.00,8996.00,9267.00,0,0,603.53,284.45,319.08,185.00,96.00,89.00,0,0,0,79.00,43.00,36.00,106.00,53.00,53.00,42.70,44.79,40.45,8.59,0.57,9.28,0.77,7.85,0.35,67.42,3.47,65.86,3.89,69.29,2.96,35.26,1.60,36.62,1.77,33.89,1.42,1.91,1.80,2.05,373.90,18.62,248.73,17.80,373.90,18.62,102.05,6.27,102.05,6.27,77.80,2.93,24.00,22.00,26.00,30.00,25.00,36.00,20.00,20.00,20.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,1.75,3.00,2.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2018.22,201.82,1051.16,105.12,967.06,96.71,6117.46,611.75,3284.02,328.40,2833.44,283.34,4099.25,409.92,2232.86,223.29,1866.39,186.64,2375.82,70.39,469.26,15.25,256.78,25.68,0.66,28.78,1.49,1.47,1.52,10318.00,9709.00,10318.00,0,0,514.13,254.94,259.19,139.00,76.00,63.00,0,0,0,68.00,38.00,30.00,71.00,38.00,33.00,48.92,50.00,47.62,14.52,0.88,13.83,1.06,15.35,0.67,89.96,4.18,86.42,4.61,94.45,3.63,57.74,2.27,58.76,2.49,56.56,2.01,1.56,1.47,1.67,517.61,22.60,303.47,20.03,517.61,22.60,165.91,8.44,165.91,8.44,127.03,4.06,42.00,35.00,49.00,53.00,38.00,72.00,31.00,32.00,29.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,63.00,2.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
2062.97,206.30,1012.38,101.24,1050.59,105.06,6718.18,671.82,3443.28,344.33,3274.90,327.49,4655.21,465.52,2430.90,243.09,2224.31,222.43,2945.76,74.67,607.15,21.32,256.78,25.68,0.72,9.38,1.44,1.42,1.47,10489.00,10016.00,10489.00,0,0,518.27,230.11,288.17,134.00,66.00,68.00,0,0,0,67.00,32.00,35.00,67.00,34.00,33.00,50.00,48.48,51.47,15.40,0.95,15.34,1.11,15.45,0.78,100.27,4.54,107.60,5.56,93.57,3.60,69.48,2.65,71.50,3.07,67.40,2.21,1.44,1.51,1.39,376.39,28.07,376.39,28.07,305.71,13.88,272.31,15.10,272.31,15.10,159.66,4.57,44.00,51.00,38.00,50.00,56.00,44.00,39.00,46.00,32.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,2.75,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
188.90,18.89,309.67,30.97,-120.77,-12.08,2364.83,236.48,1441.16,144.12,923.67,92.37,2175.93,217.59,1131.49,113.15,1044.44,104.44,429.86,30.28,232.51,17.14,256.42,25.64,0.32,0.70,1.09,1.27,0.88,4502.00,4384.00,4502.00,0,0,498.19,239.45,258.74,276.00,136.00,140.00,0,0,0,100.00,50.00,50.00,176.00,86.00,90.00,36.23,36.76,35.71,0.68,0.08,2.28,0.22,-0.86,-0.06,23.65,2.01,28.82,2.51,18.47,1.51,12.36,1.02,13.16,1.11,11.60,0.94,1.91,2.19,1.59,114.03,10.52,114.03,10.52,40.83,3.21,66.05,5.34,66.05,5.34,55.46,4.18,9.00,9.00,9.00,11.00,11.00,11.00,7.00,7.00,7.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,35.00,1.00,3.00,2.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1112.65,111.26,441.46,44.15,671.19,67.12,4391.81,439.18,2248.53,224.85,2143.28,214.33,3279.16,327.92,1807.06,180.71,1472.10,147.21,1312.21,56.77,377.37,17.10,256.42,25.64,0.69,3.93,1.34,1.24,1.46,7252.00,7079.00,7252.00,0,0,588.13,281.59,306.54,216.00,110.00,106.00,0,0,0,88.00,45.00,43.00,128.00,65.00,63.00,40.74,40.91,40.57,5.15,0.38,4.01,0.40,6.33,0.36,49.91,2.97,49.97,3.26,49.84,2.66,25.62,1.40,27.80,1.58,23.37,1.20,1.95,1.80,2.13,268.53,16.69,169.11,12.40,268.53,16.69,103.62,7.15,103.62,7.15,52.16,2.54,18.00,14.00,21.00,25.00,20.00,31.00,12.00,11.00,14.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,56.00,1.50,3.00,2.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
1181.58,118.16,777.16,77.72,404.43,40.44,4385.37,438.54,2437.86,243.79,1947.51,194.75,3203.79,320.38,1660.70,166.07,1543.08,154.31,1408.03,58.49,320.93,14.85,256.42,25.64,0.67,5.49,1.37,1.47,1.26,7007.00,6756.00,7007.00,0,0,590.55,265.31,325.24,217.00,104.00,113.00,0,0,0,91.00,43.00,48.00,126.00,61.00,65.00,41.94,41.35,42.48,5.45,0.40,7.47,0.62,3.58,0.19,48.19,2.86,56.69,3.71,40.57,2.11,25.43,1.39,27.22,1.55,23.74,1.23,1.90,2.08,1.71,245.31,17.80,245.31,17.80,96.14,4.58,87.40,5.96,87.40,5.96,84.12,4.41,17.00,19.00,16.00,22.00,24.00,20.00,14.00,15.00,12.00,0,0,0,"All parameters are changed randomly",190.00,65.00,1.00,true,true,0,true,true,0,0,0,true,0,0,0,true,true,14.00,26.00,9.00,26.00,true,50.00,200.00,"Exchange","Exchange",0,0,true,true,true,true,true,true,0,0,0,0,0,0,17.00,100.00,20.00,0,12.00,26.00,0,0,0,50.00,1.00,0,10.00,0,1.00,0,0,14.00,30.00,70.00,0,"SMA",200.00,0,30.00,60.00,0,200.00,7.00,0,"R:R","ATR",4.50,1.50,333.00,100.00,14.00,1.50,3.00,2.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,100.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true,true,0,0,0,0,0,0,0,0,true,true
