"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Dashboard Size","__Performance Summary","__Monthly Performance"
302.43,12.10,685.58,27.42,-383.15,-15.33,954.10,38.16,954.10,38.16,0,0,651.67,26.07,268.52,10.74,383.15,15.33,1368.85,35.40,1617.96,52.02,3146.40,125.86,0.72,7.52,1.46,3.55,0,48.00,48.00,33.00,765.93,27.33,32.46,25.42,7.05,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,43.20,2.02,114.26,4.39,-383.15,-12.25,238.53,8.87,238.53,8.87,"N/A",,217.22,7.12,134.26,4.55,383.15,12.25,1.10,1.78,0,322.02,11.55,322.02,11.55,"N/A",,381.05,12.25,182.05,6.10,381.05,12.25,80.00,92.00,8.00,102.00,102.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",170.00,"Body",2.20,"Close",true,"Dashed","Small",true,true
-901.88,-36.08,-889.19,-35.57,-12.70,-0.51,1606.08,64.24,902.02,36.08,704.06,28.16,2507.96,100.32,1791.21,71.65,716.76,28.67,820.21,34.53,1707.72,60.74,4039.30,161.57,0.03,0.04,0.64,0.50,0.98,56.00,53.00,56.00,636.16,39.81,142.55,89.11,53.43,40.00,26.00,14.00,1.00,0,1.00,18.00,12.00,6.00,22.00,14.00,8.00,45.00,46.15,42.86,-22.55,-0.93,-34.20,-1.50,-0.91,-0.11,89.23,3.85,75.17,3.27,117.34,5.01,114.00,4.85,127.94,5.58,89.59,3.58,0.78,0.59,1.31,415.25,18.75,146.08,6.41,415.25,18.75,493.17,21.63,493.17,21.63,187.70,6.95,28.00,26.00,30.00,12.00,10.00,18.00,40.00,41.00,40.00,0,0,0,"All parameters are changed randomly",40.00,"Body",1.00,"Close",true,"Dashed","Small",true,true
1242.96,49.72,940.05,37.60,302.91,12.12,2416.95,96.68,1500.87,60.03,916.08,36.64,1173.99,46.96,560.83,22.43,613.16,24.53,2751.85,53.28,1825.00,47.79,3836.12,153.44,1.37,188.70,2.06,2.68,1.49,54.00,47.00,54.00,1022.99,27.33,88.94,56.98,31.96,18.00,12.00,6.00,1.00,0,1.00,11.00,9.00,2.00,7.00,3.00,4.00,61.11,75.00,33.33,69.05,2.55,78.34,2.80,50.49,2.05,219.72,7.31,166.76,5.57,458.04,15.15,167.71,4.93,186.94,5.51,153.29,4.50,1.31,0.89,2.99,778.44,26.31,238.30,9.03,778.44,26.31,249.23,7.71,232.76,7.71,249.23,6.67,50.00,47.00,54.00,46.00,47.00,40.00,55.00,48.00,61.00,0,0,0,"All parameters are changed randomly",130.00,"Body",1.40,"Close",true,"Dashed","Small",true,true
267.01,10.68,732.82,29.31,-465.81,-18.63,1239.24,49.57,1239.24,49.57,0,0,972.22,38.89,506.42,20.26,465.81,18.63,1405.21,36.80,1642.73,52.71,3836.12,153.44,0.56,1.67,1.27,2.45,0,54.00,47.00,54.00,756.28,27.33,44.90,34.10,10.79,10.00,8.00,2.00,1.00,0,1.00,5.00,5.00,0,5.00,3.00,2.00,50.00,62.50,0,26.70,1.38,91.60,3.69,-232.90,-7.83,247.85,9.26,247.85,9.26,"N/A",,194.44,6.49,168.81,5.60,232.90,7.83,1.27,1.47,0,365.52,13.29,365.52,13.29,"N/A",,378.48,12.25,232.93,7.71,378.48,12.25,70.00,76.00,47.00,91.00,91.00,0,49.00,50.00,47.00,0,0,0,"All parameters are changed randomly",140.00,"Body",2.05,"Close",true,"Dashed","Small",true,true
1072.64,42.91,1993.52,79.74,-920.88,-36.84,2813.16,112.53,2813.16,112.53,0,0,1740.52,69.62,819.64,32.79,920.88,36.84,2515.68,51.03,1672.63,46.78,4143.65,165.75,0.84,183.29,1.62,3.43,0,58.00,53.00,58.00,976.46,27.33,78.66,58.38,20.29,17.00,13.00,4.00,1.00,0,1.00,7.00,7.00,0,10.00,6.00,4.00,41.18,53.85,0,63.10,2.69,153.35,5.71,-230.22,-7.10,401.88,14.36,401.88,14.36,"N/A",,174.05,5.47,136.61,4.39,230.22,7.10,2.31,2.94,0,599.79,22.44,599.79,22.44,"N/A",,677.71,19.04,268.40,7.71,677.71,19.04,272.00,47.00,1002.00,76.00,76.00,0,409.00,14.00,1002.00,0,0,0,"All parameters are changed randomly",60.00,"Body",2.85,"Close",true,"Dashed","Small",true,true
260.48,10.42,639.40,25.58,-378.92,-15.16,904.65,36.19,904.65,36.19,0,0,644.17,25.77,265.25,10.61,378.92,15.16,1310.99,34.42,1606.00,52.21,3146.40,125.86,0.68,5.99,1.40,3.41,0,48.00,48.00,33.00,754.48,27.33,32.16,25.20,6.96,7.00,6.00,1.00,1.00,0,1.00,4.00,4.00,0,3.00,2.00,1.00,57.14,66.67,0,37.21,1.78,106.57,4.12,-378.92,-12.25,226.16,8.46,226.16,8.46,"N/A",,214.72,7.12,132.63,4.55,378.92,12.25,1.05,1.71,0,305.14,11.01,305.14,11.01,"N/A",,376.85,12.25,179.33,6.10,376.85,12.25,79.00,91.00,8.00,102.00,102.00,0,50.00,71.00,8.00,0,0,0,"All parameters are changed randomly",170.00,"Body",2.10,"Close",true,"Dashed","Small",true,true
2218.48,88.74,1650.04,66.00,568.44,22.74,3585.78,143.43,2488.51,99.54,1097.27,43.89,1367.30,54.69,838.47,33.54,528.83,21.15,4098.01,62.94,2209.13,46.78,3838.30,153.53,1.42,265.70,2.62,2.97,2.08,54.00,47.00,54.00,1288.48,27.31,115.16,81.64,33.52,22.00,16.00,6.00,1.00,0,1.00,12.00,10.00,2.00,10.00,6.00,4.00,54.55,62.50,33.33,100.84,3.28,103.13,3.08,94.74,3.81,298.82,9.43,248.85,7.52,548.64,18.97,136.73,4.09,139.75,4.31,132.21,3.77,2.19,1.78,4.15,912.08,32.91,539.44,13.72,912.08,32.91,211.98,7.71,211.98,7.71,196.33,5.33,64.00,46.00,113.00,91.00,64.00,226.00,32.00,16.00,57.00,0,0,0,"All parameters are changed randomly",110.00,"Body",1.75,"Close",true,"Dashed","Small",true,true
781.96,31.28,610.20,24.41,171.76,6.87,2202.01,88.08,1419.32,56.77,782.69,31.31,1420.05,56.80,809.12,32.36,610.93,24.44,2258.46,49.87,1536.57,46.78,3738.97,149.56,1.06,31.72,1.55,1.75,1.28,53.00,49.00,53.00,895.80,27.29,107.47,72.79,34.69,26.00,18.00,8.00,1.00,0,1.00,13.00,10.00,3.00,13.00,8.00,5.00,50.00,55.56,37.50,30.08,1.26,33.90,1.31,21.47,1.17,169.39,6.54,141.93,5.38,260.90,10.37,109.23,4.01,101.14,3.79,122.19,4.35,1.55,1.40,2.13,597.77,24.41,290.80,10.16,597.77,24.41,203.13,7.71,191.50,7.71,203.13,6.67,34.00,34.00,33.00,44.00,47.00,34.00,23.00,17.00,33.00,0,0,0,"All parameters are changed randomly",90.00,"Body",1.30,"Close",true,"Dashed","Small",true,true
1336.35,53.45,720.13,28.81,616.22,24.65,2578.96,103.16,1697.78,67.91,881.18,35.25,1242.62,49.70,977.66,39.11,264.96,10.60,3139.01,59.30,1796.07,46.78,2970.56,118.82,0.98,8.03,2.08,1.74,3.33,51.00,47.00,51.00,1045.89,27.26,113.47,86.09,27.38,26.00,20.00,6.00,1.00,0,1.00,14.00,11.00,3.00,12.00,9.00,3.00,53.85,55.00,50.00,51.40,1.89,36.01,1.23,102.70,4.09,184.21,6.74,154.34,5.46,293.73,11.43,103.55,3.77,108.63,3.94,88.32,3.25,1.78,1.42,3.33,657.45,27.25,373.80,11.34,657.45,27.25,184.83,7.71,184.83,7.71,124.54,3.75,36.00,26.00,71.00,46.00,31.00,104.00,24.00,19.00,38.00,0,0,0,"All parameters are changed randomly",80.00,"Body",1.45,"Close",true,"Dashed","Small",true,true
882.16,35.29,679.41,27.18,202.75,8.11,2320.26,92.81,1498.41,59.94,821.85,32.87,1438.10,57.52,819.00,32.76,619.10,24.76,2396.70,51.35,1583.45,46.78,3741.11,149.64,1.12,99.44,1.61,1.83,1.33,53.00,49.00,53.00,922.29,27.27,109.09,73.94,35.16,26.00,18.00,8.00,1.00,0,1.00,13.00,10.00,3.00,13.00,8.00,5.00,50.00,55.56,37.50,33.93,1.39,37.75,1.42,25.34,1.32,178.48,6.79,149.84,5.60,273.95,10.78,110.62,4.01,102.37,3.79,123.82,4.35,1.61,1.46,2.21,625.88,25.36,309.78,10.55,625.88,25.36,206.33,7.71,192.58,7.71,206.33,6.67,34.00,34.00,33.00,45.00,48.00,34.00,23.00,17.00,33.00,0,0,0,"All parameters are changed randomly",90.00,"Body",1.35,"Close",true,"Dashed","Small",true,true
753.68,30.15,651.14,26.05,102.54,4.10,2013.58,80.54,1348.88,53.96,664.70,26.59,1259.91,50.40,697.75,27.91,562.16,22.49,2076.70,46.26,1523.27,46.78,3841.56,153.66,1.18,144.98,1.60,1.93,1.18,54.00,47.00,54.00,887.23,27.27,107.62,75.61,32.01,25.00,18.00,7.00,1.00,0,1.00,15.00,12.00,3.00,10.00,6.00,4.00,60.00,66.67,42.86,30.15,1.22,36.17,1.37,14.65,0.84,134.24,4.96,112.41,4.11,221.57,8.35,125.99,4.39,116.29,4.12,140.54,4.79,1.07,0.97,1.58,512.23,19.69,238.20,8.18,512.23,19.69,207.62,7.71,206.03,7.71,207.62,6.67,33.00,32.00,35.00,39.00,41.00,33.00,23.00,14.00,36.00,0,0,0,"All parameters are changed randomly",100.00,"Body",1.05,"Close",true,"Dashed","Small",true,true
-641.23,-25.65,-899.09,-35.96,257.85,10.31,2358.97,94.36,1264.76,50.59,1094.21,43.77,3000.20,120.01,2163.85,86.55,836.35,33.45,1393.50,37.90,2177.33,62.91,4044.91,161.80,0.15,0.23,0.79,0.58,1.31,56.00,54.00,56.00,738.93,39.75,151.04,96.94,54.10,38.00,25.00,13.00,1.00,0,1.00,14.00,10.00,4.00,24.00,15.00,9.00,36.84,40.00,30.77,-16.87,-0.51,-35.96,-1.19,19.83,0.80,168.50,6.62,126.48,5.18,273.55,10.21,125.01,4.66,144.26,5.43,92.93,3.39,1.35,0.88,2.94,780.94,29.14,242.51,10.01,780.94,29.14,564.82,21.63,564.82,21.63,220.10,6.95,44.00,40.00,51.00,40.00,22.00,86.00,46.00,52.00,35.00,0,0,0,"All parameters are changed randomly",40.00,"Body",1.55,"Close",true,"Dashed","Small",true,true
865.76,34.63,731.88,29.28,133.88,5.36,2146.32,85.85,1440.52,57.62,705.80,28.23,1280.56,51.22,708.63,28.35,571.92,22.88,2231.40,48.05,1575.78,46.78,3841.56,153.66,1.28,155.00,1.68,2.03,1.23,54.00,47.00,54.00,917.82,27.27,109.58,77.01,32.57,25.00,18.00,7.00,1.00,0,1.00,15.00,12.00,3.00,10.00,6.00,4.00,60.00,66.67,42.86,34.63,1.37,40.66,1.51,19.13,1.02,143.09,5.21,120.04,4.32,235.27,8.76,128.06,4.39,118.11,4.12,142.98,4.79,1.12,1.02,1.65,542.50,20.64,257.02,8.57,542.50,20.64,211.44,7.71,207.63,7.71,211.44,6.67,33.00,32.00,35.00,40.00,41.00,33.00,23.00,14.00,36.00,0,0,0,"All parameters are changed randomly",100.00,"Body",1.10,"Close",true,"Dashed","Small",true,true
393.20,15.73,831.62,33.26,-438.43,-17.54,1102.61,44.10,1019.57,40.78,83.04,3.32,709.41,28.38,187.95,7.52,521.46,20.86,1494.12,37.43,1542.48,50.03,3151.24,126.05,0.76,4.42,1.55,5.43,0.16,48.00,48.00,33.00,788.95,27.27,48.78,33.68,15.11,11.00,8.00,3.00,1.00,0,1.00,8.00,7.00,1.00,3.00,1.00,2.00,72.73,87.50,33.33,35.75,1.54,103.95,3.92,-146.14,-4.82,137.83,5.07,145.65,5.35,83.04,3.12,236.47,7.89,187.95,6.10,260.73,8.79,0.58,0.78,0.32,208.62,7.30,208.62,7.30,83.04,3.12,375.81,12.25,187.95,6.10,375.81,12.25,46.00,59.00,13.00,44.00,50.00,5.00,52.00,124.00,17.00,0,0,0,"All parameters are changed randomly",190.00,"Body",1.40,"Close",true,"Dashed","Small",true,true
140.64,5.63,575.99,23.04,-435.35,-17.41,808.15,32.33,747.54,29.90,60.61,2.42,667.51,26.70,171.55,6.86,495.96,19.84,1221.38,33.52,1511.80,51.81,3151.24,126.05,0.56,2.03,1.21,4.36,0.12,48.00,48.00,31.00,720.07,27.27,46.26,32.00,14.26,11.00,8.00,3.00,1.00,0,1.00,8.00,7.00,1.00,3.00,1.00,2.00,72.73,87.50,33.33,12.79,0.67,72.00,2.81,-145.12,-5.05,101.02,3.88,106.79,4.09,60.61,2.42,222.50,7.89,171.55,6.10,247.98,8.79,0.45,0.62,0.24,157.45,5.70,157.45,5.70,60.61,2.42,357.50,12.25,171.55,6.10,357.50,12.25,45.00,57.00,12.00,42.00,47.00,3.00,52.00,124.00,17.00,0,0,0,"All parameters are changed randomly",170.00,"Body",1.10,"Close",true,"Dashed","Small",true,true
474.93,19.00,963.73,38.55,-488.80,-19.55,1497.65,59.91,1497.65,59.91,0,0,1022.71,40.91,533.92,21.36,488.80,19.55,1692.07,41.22,1691.52,51.63,3839.93,153.60,0.65,2.35,1.46,2.81,0,54.00,47.00,54.00,811.78,27.29,46.82,35.57,11.25,10.00,8.00,2.00,1.00,0,1.00,5.00,5.00,0,5.00,3.00,2.00,50.00,62.50,0,47.49,2.19,120.47,4.69,-244.40,-7.83,299.53,10.86,299.53,10.86,"N/A",,204.54,6.49,177.97,5.60,244.40,7.83,1.46,1.68,0,437.96,15.58,437.96,15.58,"N/A",,401.32,12.25,242.91,7.71,401.32,12.25,71.00,77.00,47.00,93.00,93.00,0,49.00,50.00,47.00,0,0,0,"All parameters are changed randomly",140.00,"Body",2.40,"Close",true,"Dashed","Small",true,true
-36.38,-1.46,592.84,23.71,-629.22,-25.17,1155.75,46.23,1155.75,46.23,0,0,1192.13,47.69,562.91,22.52,629.22,25.17,1409.01,41.45,1396.21,51.55,3739.51,149.58,0.45,3.67,0.97,2.05,0,53.00,49.00,53.00,672.26,27.29,49.05,35.67,13.38,13.00,10.00,3.00,1.00,0,1.00,5.00,5.00,0,8.00,5.00,3.00,38.46,50.00,0,-2.80,-0.33,59.28,2.93,-209.74,-8.35,231.15,10.39,231.15,10.39,"N/A",,149.02,5.96,112.58,4.53,209.74,8.35,1.55,2.05,0,320.68,16.10,320.68,16.10,"N/A",,482.45,19.04,191.05,7.71,482.45,19.04,344.00,52.00,1315.00,91.00,91.00,0,501.00,13.00,1315.00,0,0,0,"All parameters are changed randomly",90.00,"Body",2.05,"Close",true,"Dashed","Small",true,true
334.51,13.38,1052.41,42.10,-717.90,-28.72,1795.89,71.84,1795.89,71.84,0,0,1461.38,58.46,743.49,29.74,717.90,28.72,1719.80,43.97,1587.78,51.26,3664.89,146.60,0.73,5.86,1.23,2.42,0,59.00,54.00,59.00,773.29,27.28,62.74,47.69,15.05,15.00,12.00,3.00,1.00,0,1.00,6.00,6.00,0,9.00,6.00,3.00,40.00,50.00,0,22.30,1.34,87.70,3.76,-239.30,-8.35,299.32,12.04,299.32,12.04,"N/A",,162.38,5.80,123.91,4.52,239.30,8.35,1.84,2.42,0,432.58,19.66,432.58,19.66,"N/A",,556.02,19.04,218.51,7.71,556.02,19.04,299.00,45.00,1315.00,77.00,77.00,0,447.00,13.00,1315.00,0,0,0,"All parameters are changed randomly",70.00,"Body",2.50,"Close",true,"Dashed","Small",true,true
2385.60,95.42,2061.43,82.46,324.17,12.97,6606.67,264.27,4906.94,196.28,1699.73,67.99,4221.07,168.84,2845.51,113.82,1375.56,55.02,4851.87,66.82,2714.42,44.58,4045.47,161.82,0.88,4.58,1.57,1.72,1.24,76.00,74.00,76.00,1942.04,39.75,305.90,210.03,95.87,44.00,30.00,14.00,1.00,0,1.00,26.00,21.00,5.00,18.00,9.00,9.00,59.09,70.00,35.71,54.22,1.87,68.71,2.53,23.16,0.45,254.10,6.42,233.66,6.15,339.95,7.54,234.50,4.70,316.17,5.92,152.84,3.48,1.08,0.74,2.22,1161.27,36.24,948.88,36.24,1161.27,25.36,1171.14,21.63,1171.14,21.63,395.82,6.95,49.00,57.00,32.00,51.00,57.00,27.00,46.00,56.00,36.00,0,0,0,"All parameters are changed randomly",30.00,"Body",1.35,"Close",true,"Dashed","Small",true,true
414.42,16.58,1241.97,49.68,-827.54,-33.10,1980.84,79.23,1980.84,79.23,0,0,1566.42,62.66,738.87,29.55,827.54,33.10,1834.67,43.42,1556.86,50.08,4145.93,165.84,0.64,3.38,1.26,2.68,0,57.00,52.00,57.00,795.82,27.31,71.46,52.63,18.83,17.00,13.00,4.00,1.00,0,1.00,7.00,7.00,0,10.00,6.00,4.00,41.18,53.85,0,24.38,1.33,95.54,3.93,-206.89,-7.10,282.98,11.05,282.98,11.05,"N/A",,156.64,5.47,123.15,4.39,206.89,7.10,1.81,2.30,0,401.43,17.29,401.43,17.29,"N/A",,588.65,19.04,239.58,7.71,588.65,19.04,269.00,44.00,1002.00,70.00,70.00,0,409.00,14.00,1002.00,0,0,0,"All parameters are changed randomly",60.00,"Body",2.20,"Close",true,"Dashed","Small",true,true
227.69,9.11,863.94,34.56,-636.24,-25.45,1555.38,62.22,1555.38,62.22,0,0,1327.68,53.11,691.44,27.66,636.24,25.45,1714.87,45.56,1279.47,46.83,2965.87,118.63,0.70,76.24,1.17,2.25,0,51.00,47.00,51.00,745.36,27.33,53.07,39.74,13.33,14.00,11.00,3.00,1.00,0,1.00,5.00,5.00,0,9.00,6.00,3.00,35.71,45.45,0,16.26,1.20,78.54,3.80,-212.08,-8.35,311.08,13.91,311.08,13.91,"N/A",,147.52,5.87,115.24,4.62,212.08,8.35,2.11,2.70,0,451.95,22.04,451.95,22.04,"N/A",,496.66,19.04,192.74,7.71,496.66,19.04,323.00,52.00,1315.00,94.00,94.00,0,450.00,17.00,1315.00,0,0,0,"All parameters are changed randomly",80.00,"Body",2.80,"Close",true,"Dashed","Small",true,true
1726.39,69.06,1105.57,44.22,620.83,24.83,2726.60,109.06,1710.60,68.42,1016.00,40.64,1000.20,40.01,605.03,24.20,395.17,15.81,3418.96,58.63,2047.22,47.63,3836.66,153.47,1.39,228.83,2.73,2.83,2.57,54.00,49.00,54.00,1154.88,27.33,89.49,61.15,28.34,17.00,12.00,5.00,1.00,0,1.00,11.00,9.00,2.00,6.00,3.00,3.00,64.71,75.00,40.00,101.55,3.44,92.13,3.11,124.17,4.23,247.87,7.85,190.07,5.98,508.00,16.24,166.70,4.64,201.68,5.51,131.72,3.77,1.49,0.94,3.86,851.31,28.19,257.62,9.69,851.31,28.19,262.00,7.71,262.00,7.71,206.35,5.33,64.00,48.00,101.00,66.00,48.00,144.00,60.00,48.00,73.00,0,0,0,"All parameters are changed randomly",130.00,"Body",1.50,"Close",true,"Dashed","Small",true,true
-589.77,-23.59,-888.36,-35.53,298.59,11.94,2466.80,98.67,1321.27,52.85,1145.53,45.82,3056.57,122.26,2209.63,88.39,846.94,33.88,1463.56,38.97,2215.73,62.68,4039.30,161.57,0.17,0.26,0.81,0.60,1.35,56.00,54.00,56.00,760.40,39.81,153.50,98.69,54.81,38.00,25.00,13.00,1.00,0,1.00,14.00,10.00,4.00,24.00,15.00,9.00,36.84,40.00,30.77,-15.52,-0.43,-35.53,-1.12,22.97,0.90,176.20,6.84,132.13,5.36,286.38,10.55,127.36,4.66,147.31,5.43,94.10,3.39,1.38,0.90,3.04,817.43,30.08,251.88,10.34,817.43,30.08,579.62,21.63,579.62,21.63,224.80,6.95,48.00,40.00,63.00,51.00,22.00,124.00,46.00,52.00,35.00,0,0,0,"All parameters are changed randomly",40.00,"Body",1.60,"Close",true,"Dashed","Small",true,true
1462.75,58.51,790.68,31.63,672.07,26.88,3142.54,125.70,2116.64,84.67,1025.89,41.04,1679.79,67.19,1325.96,53.04,353.83,14.15,3064.24,56.04,1855.27,46.78,3660.66,146.43,1.24,209.08,1.87,1.60,2.90,57.00,53.00,57.00,1083.08,27.33,127.33,97.65,29.68,27.00,21.00,6.00,1.00,0,1.00,12.00,10.00,2.00,15.00,11.00,4.00,44.44,47.62,33.33,54.18,2.04,37.65,1.39,112.01,4.31,261.88,9.10,211.66,7.16,512.95,18.75,111.99,3.61,120.54,3.86,88.46,2.91,2.34,1.76,5.80,906.58,33.86,463.79,14.12,906.58,33.86,200.86,7.71,200.86,7.71,128.13,3.75,97.00,37.00,307.00,193.00,58.00,863.00,20.00,17.00,29.00,0,0,0,"All parameters are changed randomly",70.00,"Body",1.80,"Close",true,"Dashed","Small",true,true
616.78,24.67,1568.52,62.74,-951.73,-38.07,2320.33,92.81,2320.33,92.81,0,0,1703.55,68.14,751.81,30.07,951.73,38.07,2047.54,46.88,1535.88,48.06,4107.50,164.30,0.77,8.96,1.36,3.09,0,57.00,52.00,57.00,851.85,27.33,76.51,53.59,22.93,18.00,13.00,5.00,1.00,0,1.00,7.00,7.00,0,11.00,6.00,5.00,38.89,53.85,0,34.27,1.71,120.66,4.89,-190.35,-6.53,331.48,12.83,331.48,12.83,"N/A",,154.87,5.36,125.30,4.39,190.35,6.53,2.14,2.65,0,481.40,20.06,481.40,20.06,"N/A",,608.44,19.04,244.00,7.71,608.44,19.04,257.00,46.00,804.00,73.00,73.00,0,373.00,14.00,804.00,0,0,0,"All parameters are changed randomly",50.00,"Body",2.55,"Close",true,"Dashed","Small",true,true
129.32,5.17,1151.31,46.05,-1021.98,-40.88,4201.04,168.04,3850.08,154.00,350.97,14.04,4071.72,162.87,2698.77,107.95,1372.95,54.92,2454.23,56.10,2481.29,57.74,4039.86,161.59,0.45,1.20,1.03,1.43,0.26,56.00,50.00,56.00,1046.54,39.80,205.26,130.46,74.79,46.00,29.00,17.00,1.00,0,1.00,10.00,8.00,2.00,36.00,21.00,15.00,21.74,27.59,11.76,2.81,0.80,39.70,2.59,-60.12,-2.24,420.10,17.51,481.26,20.54,175.48,5.39,113.10,3.84,128.51,4.25,91.53,3.26,3.71,3.75,1.92,1637.54,78.01,1637.54,78.01,200.58,6.16,578.49,21.63,578.49,21.63,251.75,6.95,81.00,89.00,68.00,197.00,209.00,150.00,49.00,43.00,57.00,0,0,0,"All parameters are changed randomly",20.00,"Body",2.90,"Close",true,"Dashed","Small",true,true
89.24,3.57,1114.51,44.58,-1025.27,-41.01,4098.74,163.95,3768.38,150.74,330.36,13.21,4009.50,160.38,2653.87,106.15,1355.63,54.23,2333.00,54.85,2389.88,57.20,4039.30,161.57,0.44,1.22,1.02,1.42,0.24,56.00,48.00,56.00,1030.71,39.81,207.15,133.41,73.74,47.00,30.00,17.00,1.00,0,1.00,11.00,9.00,2.00,36.00,21.00,15.00,23.40,30.00,11.76,1.90,0.72,37.15,2.41,-60.31,-2.26,372.61,15.61,418.71,17.92,165.18,5.19,111.37,3.83,126.37,4.24,90.38,3.26,3.35,3.31,1.83,1576.30,75.32,1576.30,75.32,187.95,5.94,576.88,21.63,576.88,21.63,244.77,6.95,76.00,86.00,58.00,163.00,184.00,66.00,50.00,44.00,57.00,0,0,0,"All parameters are changed randomly",20.00,"Body",2.80,"Close",true,"Dashed","Small",true,true
-847.80,-33.91,-873.60,-34.94,25.80,1.03,1714.25,68.57,961.99,38.48,752.26,30.09,2562.05,102.48,1835.59,73.42,726.46,29.06,850.22,34.62,1742.59,60.43,4039.86,161.59,0.05,0.08,0.67,0.52,1.04,56.00,53.00,56.00,657.59,39.80,145.25,90.97,54.28,40.00,26.00,14.00,1.00,0,1.00,18.00,12.00,6.00,22.00,14.00,8.00,45.00,46.15,42.86,-21.19,-0.85,-33.60,-1.42,1.84,0.22,95.24,4.05,80.17,3.44,125.38,5.27,116.46,4.85,131.11,5.58,90.81,3.58,0.82,0.61,1.38,442.31,19.69,154.15,6.73,442.31,19.69,509.13,21.63,509.13,21.63,192.52,6.95,28.00,26.00,30.00,13.00,10.00,18.00,40.00,41.00,40.00,0,0,0,"All parameters are changed randomly",40.00,"Body",1.05,"Close",true,"Dashed","Small",true,true
438.92,17.56,414.21,16.57,24.71,0.99,1727.99,69.12,1127.59,45.10,600.40,24.02,1289.07,51.56,713.38,28.54,575.69,23.03,1828.17,45.08,1375.94,46.78,3736.30,149.45,0.81,5.48,1.34,1.58,1.04,53.00,49.00,53.00,803.07,27.33,101.39,68.55,32.85,26.00,18.00,8.00,1.00,0,1.00,14.00,11.00,3.00,12.00,7.00,5.00,53.85,61.11,37.50,16.88,0.78,23.01,0.95,3.09,0.41,123.43,5.02,102.51,4.11,200.13,8.35,107.42,4.16,101.91,4.02,115.14,4.35,1.15,1.01,1.74,462.68,19.69,215.15,8.18,462.68,19.69,187.54,7.71,186.10,7.71,187.54,6.67,31.00,30.00,33.00,39.00,41.00,33.00,21.00,12.00,33.00,0,0,0,"All parameters are changed randomly",90.00,"Body",1.05,"Close",true,"Dashed","Small",true,true
