"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Z score Length","__RSI","__CCI","__DMI","__AROON","__EMA","__Factor (SuperTrend)","__AtrPeriod (SuperTrend)","__𝛃1 (rsi)","__𝛃2 (cci)","__𝛃3 (dmi)","__𝛃4 (aroon)","__𝛃5 (ema)","__𝛃6 (SuperTrend)","__Step of learing","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX:","__L","__S","__Lv","__2. MACD:","__Lf","__Ls","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA:","__Length","__Bars","__6. High/Low Filter:","__Lookback","__7. Maximum close change allowed on entry:","__(％)","__8. Minimum close change allowed on entry:","__9. RSI:","__OS","__OB","__10. MA:","__Type","__11. EMA Difference:","__EMA 1","__EMA 2","__13. M.Bias:","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars"
368.04,3.68,461.97,4.62,-93.94,-0.94,2235.96,22.36,1435.86,14.36,800.10,8.00,1867.93,18.68,973.89,9.74,894.04,8.94,626.97,6.01,279.50,2.78,19805.97,198.06,0.62,1.51,1.20,1.47,0.90,16.00,16.00,16.00,0,0,164.43,95.28,69.15,109.00,63.00,46.00,0,0,0,47.00,30.00,17.00,62.00,33.00,29.00,43.12,47.62,36.96,3.38,0.34,7.33,0.73,-2.04,-0.19,47.57,4.74,47.86,4.76,47.06,4.71,30.13,2.99,29.51,2.93,30.83,3.07,1.58,1.62,1.53,94.89,9.23,94.89,9.23,80.19,7.98,65.51,6.57,65.51,6.57,60.48,5.85,46.00,45.00,47.00,54.00,56.00,50.00,40.00,35.00,46.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-590.16,-5.90,-342.11,-3.42,-248.06,-2.48,890.03,8.90,488.23,4.88,401.80,4.02,1480.19,14.80,830.34,8.30,649.85,6.50,85.01,0.89,607.68,6.08,19548.87,195.49,-5.01,-0.98,0.60,0.59,0.62,16.00,16.00,16.00,0,0,343.75,194.32,149.43,237.00,134.00,103.00,0,0,0,100.00,57.00,43.00,137.00,77.00,60.00,42.19,42.54,41.75,-2.49,-0.26,-2.55,-0.26,-2.41,-0.25,8.90,0.92,8.57,0.89,9.34,0.96,10.80,1.11,10.78,1.11,10.83,1.12,0.82,0.79,0.86,21.09,2.22,18.09,1.90,21.09,2.22,64.51,6.57,64.51,6.57,37.19,3.73,4.00,4.00,4.00,4.00,5.00,4.00,4.00,4.00,4.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-340.88,-3.41,-92.64,-0.93,-248.24,-2.48,1368.64,13.69,833.18,8.33,535.46,5.35,1709.52,17.10,925.82,9.26,783.70,7.84,178.52,1.83,458.31,4.56,19782.42,197.82,-2.20,-0.91,0.80,0.90,0.68,16.00,16.00,16.00,0,0,292.37,167.49,124.89,199.00,114.00,85.00,0,0,0,87.00,54.00,33.00,112.00,60.00,52.00,43.72,47.37,38.82,-1.71,-0.17,-0.81,-0.08,-2.92,-0.30,15.73,1.61,15.43,1.58,16.23,1.66,15.26,1.56,15.43,1.57,15.07,1.54,1.03,1.00,1.08,34.41,3.55,33.39,3.44,34.41,3.55,64.49,6.57,64.49,6.57,37.50,3.73,9.00,10.00,8.00,9.00,11.00,6.00,9.00,9.00,8.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-456.40,-4.56,-328.78,-3.29,-127.62,-1.28,1129.03,11.29,641.40,6.41,487.63,4.88,1585.44,15.85,970.19,9.70,615.25,6.15,85.27,0.89,525.87,5.26,19769.14,197.69,-2.03,-0.90,0.71,0.66,0.79,16.00,16.00,16.00,0,0,392.34,229.41,162.93,270.00,158.00,112.00,0,0,0,124.00,71.00,53.00,146.00,87.00,59.00,45.93,44.94,47.32,-1.69,-0.17,-2.08,-0.21,-1.14,-0.12,9.11,0.94,9.03,0.94,9.20,0.95,10.86,1.12,11.15,1.15,10.43,1.07,0.84,0.81,0.88,22.44,2.36,22.44,2.36,19.56,1.98,64.33,6.57,64.33,6.57,37.24,3.73,5.00,5.00,5.00,5.00,5.00,5.00,4.00,4.00,5.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.20,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-362.78,-3.63,-232.75,-2.33,-130.03,-1.30,1000.10,10.00,545.38,5.45,454.72,4.55,1362.88,13.63,778.13,7.78,584.75,5.85,84.62,0.86,403.97,4.03,19789.37,197.89,-4.86,-0.98,0.73,0.70,0.78,16.00,16.00,16.00,0,0,311.04,176.91,134.13,211.00,120.00,91.00,0,0,0,91.00,52.00,39.00,120.00,68.00,52.00,43.13,43.33,42.86,-1.72,-0.17,-1.94,-0.20,-1.43,-0.14,10.99,1.12,10.49,1.07,11.66,1.19,11.36,1.15,11.44,1.16,11.25,1.14,0.97,0.92,1.04,25.75,2.62,21.98,2.26,25.75,2.62,64.93,6.57,64.93,6.57,37.43,3.73,5.00,5.00,5.00,5.00,6.00,4.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-249.31,-2.49,-321.35,-3.21,72.04,0.72,1992.56,19.93,1150.84,11.51,841.72,8.42,2241.87,22.42,1472.19,14.72,769.68,7.70,244.34,2.49,499.64,4.97,19767.72,197.68,-0.68,-0.62,0.89,0.78,1.09,16.00,16.00,16.00,0,0,291.36,178.77,112.59,199.00,122.00,77.00,0,0,0,88.00,50.00,38.00,111.00,72.00,39.00,44.22,40.98,49.35,-1.25,-0.12,-2.63,-0.27,0.94,0.10,22.64,2.32,23.02,2.36,22.15,2.27,20.20,2.06,20.45,2.09,19.74,2.01,1.12,1.13,1.12,47.20,4.86,47.20,4.86,45.39,4.64,64.27,6.57,64.27,6.57,37.38,3.73,16.00,17.00,15.00,18.00,20.00,16.00,15.00,16.00,13.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-556.29,-5.56,-170.35,-1.70,-385.94,-3.86,1484.33,14.84,914.69,9.15,569.64,5.70,2040.62,20.41,1085.04,10.85,955.58,9.56,176.93,1.83,650.43,6.46,19773.25,197.73,-3.78,-0.97,0.73,0.84,0.60,17.00,17.00,16.00,0,0,298.81,167.62,131.19,205.00,115.00,90.00,0,0,0,69.00,44.00,25.00,136.00,71.00,65.00,33.66,38.26,27.78,-2.71,-0.28,-1.48,-0.15,-4.29,-0.44,21.51,2.22,20.79,2.14,22.79,2.34,15.00,1.54,15.28,1.57,14.70,1.51,1.43,1.36,1.55,43.46,4.47,37.28,3.92,43.46,4.47,64.26,6.57,64.26,6.57,37.39,3.73,12.00,12.00,12.00,13.00,14.00,11.00,11.00,10.00,12.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-124.93,-1.25,29.28,0.29,-154.20,-1.54,1908.80,19.09,1198.05,11.98,710.75,7.11,2033.73,20.34,1168.78,11.69,864.95,8.65,375.48,3.78,487.82,4.87,19524.57,195.25,-0.28,-0.29,0.94,1.02,0.82,16.00,16.00,16.00,0,0,229.72,136.15,93.57,157.00,93.00,64.00,0,0,0,58.00,36.00,22.00,99.00,57.00,42.00,36.94,38.71,34.38,-0.80,-0.08,0.31,0.04,-2.41,-0.24,32.91,3.38,33.28,3.41,32.31,3.32,20.54,2.10,20.50,2.10,20.59,2.10,1.60,1.62,1.57,65.86,6.70,65.14,6.70,65.86,6.70,64.08,6.57,64.08,6.57,39.06,3.95,23.00,25.00,19.00,28.00,29.00,25.00,20.00,23.00,17.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,2.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-432.67,-4.33,-241.18,-2.41,-191.49,-1.91,1264.69,12.65,751.59,7.52,513.10,5.13,1697.36,16.97,992.77,9.93,704.59,7.05,102.54,1.07,484.94,4.85,19771.36,197.71,-2.51,-0.93,0.75,0.76,0.73,16.00,16.00,16.00,0,0,386.92,224.67,162.25,265.00,154.00,111.00,0,0,0,108.00,65.00,43.00,157.00,89.00,68.00,40.75,42.21,38.74,-1.63,-0.17,-1.57,-0.16,-1.73,-0.18,11.71,1.20,11.56,1.19,11.93,1.22,10.81,1.11,11.15,1.14,10.36,1.06,1.08,1.04,1.15,24.40,2.56,24.40,2.56,23.18,2.42,64.49,6.57,64.49,6.57,37.28,3.73,5.00,5.00,6.00,6.00,7.00,6.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly",50.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-408.57,-4.09,-170.42,-1.70,-238.15,-2.38,1196.87,11.97,677.61,6.78,519.26,5.19,1605.44,16.05,848.03,8.48,757.41,7.57,123.58,1.27,439.34,4.39,19777.05,197.77,-3.14,-0.95,0.75,0.80,0.69,16.00,16.00,16.00,0,0,332.30,183.82,148.48,226.00,125.00,101.00,0,0,0,80.00,48.00,32.00,146.00,77.00,69.00,35.40,38.40,31.68,-1.81,-0.18,-1.36,-0.14,-2.36,-0.24,14.96,1.53,14.12,1.44,16.23,1.65,11.00,1.12,11.01,1.12,10.98,1.12,1.36,1.28,1.48,33.55,3.46,30.12,3.12,33.55,3.46,64.80,6.57,64.80,6.57,37.38,3.73,6.00,6.00,6.00,7.00,8.00,5.00,6.00,5.00,6.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-313.33,-3.13,-80.27,-0.80,-233.06,-2.33,1614.23,16.14,979.43,9.79,634.80,6.35,1927.56,19.28,1059.70,10.60,867.86,8.68,199.98,2.02,424.71,4.21,19531.00,195.31,-5.83,-0.99,0.84,0.92,0.73,17.00,17.00,16.00,0,0,275.41,158.46,116.95,186.00,107.00,79.00,0,0,0,91.00,55.00,36.00,95.00,52.00,43.00,48.92,51.40,45.57,-1.68,-0.17,-0.75,-0.07,-2.95,-0.30,17.74,1.80,17.81,1.80,17.63,1.79,20.29,2.05,20.38,2.06,20.18,2.04,0.87,0.87,0.87,35.47,3.62,35.47,3.62,35.30,3.62,65.21,6.57,65.21,6.57,38.97,3.95,13.00,13.00,13.00,13.00,12.00,14.00,13.00,13.00,13.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-423.09,-4.23,-147.42,-1.47,-275.66,-2.76,1528.28,15.28,927.06,9.27,601.22,6.01,1951.37,19.51,1074.48,10.74,876.88,8.77,213.79,2.18,525.47,5.21,19778.63,197.79,-2.17,-0.91,0.78,0.86,0.69,16.00,16.00,16.00,0,0,282.75,162.56,120.19,193.00,111.00,82.00,0,0,0,66.00,41.00,25.00,127.00,70.00,57.00,34.20,36.94,30.49,-2.19,-0.22,-1.33,-0.13,-3.36,-0.34,23.16,2.37,22.61,2.32,24.05,2.46,15.37,1.57,15.35,1.57,15.38,1.57,1.51,1.47,1.56,45.99,4.73,39.94,4.15,45.99,4.73,64.33,6.57,64.33,6.57,37.30,3.73,13.00,14.00,12.00,16.00,15.00,17.00,12.00,13.00,10.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.50,3.00,1.90,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-140.70,-1.41,-35.06,-0.35,-105.64,-1.06,1809.99,18.10,1067.64,10.68,742.35,7.42,1950.69,19.51,1102.70,11.03,847.99,8.48,294.24,2.94,378.96,3.76,19773.73,197.74,-0.60,-0.52,0.93,0.97,0.88,16.00,16.00,16.00,0,0,230.75,134.74,96.01,156.00,91.00,65.00,0,0,0,79.00,47.00,32.00,77.00,44.00,33.00,50.64,51.65,49.23,-0.90,-0.09,-0.39,-0.03,-1.63,-0.16,22.91,2.32,22.72,2.30,23.20,2.35,25.33,2.56,25.06,2.53,25.70,2.60,0.90,0.91,0.90,48.65,4.91,48.65,4.91,45.22,4.56,64.83,6.57,64.83,6.57,48.79,4.90,21.00,22.00,20.00,20.00,21.00,19.00,22.00,23.00,21.00,0,0,0,"All parameters are changed randomly",200.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.50,3.00,1.10,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-303.25,-3.03,-50.51,-0.51,-252.74,-2.53,1704.24,17.04,1051.76,10.52,652.47,6.52,2007.48,20.07,1102.27,11.02,905.21,9.05,279.22,2.82,489.91,4.85,19528.33,195.28,-1.38,-0.81,0.85,0.95,0.72,16.00,16.00,16.00,0,0,266.05,152.93,113.13,181.00,104.00,77.00,0,0,0,81.00,49.00,32.00,100.00,55.00,45.00,44.75,47.12,41.56,-1.68,-0.17,-0.49,-0.05,-3.28,-0.33,21.04,2.15,21.46,2.19,20.39,2.08,20.07,2.04,20.04,2.04,20.12,2.05,1.05,1.07,1.01,41.95,4.30,41.95,4.30,41.95,4.30,64.31,6.57,64.31,6.57,38.89,3.95,15.00,14.00,15.00,15.00,15.00,16.00,14.00,14.00,14.00,0,0,0,"All parameters are changed randomly",100.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
-454.50,-4.54,-241.74,-2.42,-212.76,-2.13,504.85,5.05,256.91,2.57,247.95,2.48,959.35,9.59,498.64,4.99,460.71,4.61,50.70,0.53,463.64,4.63,19784.16,197.84,-2.59,-0.93,0.53,0.52,0.54,16.00,16.00,16.00,0,0,340.87,189.37,151.50,234.00,130.00,104.00,0,0,0,108.00,63.00,45.00,126.00,67.00,59.00,46.15,48.46,43.27,-1.94,-0.20,-1.86,-0.19,-2.05,-0.21,4.67,0.48,4.08,0.42,5.51,0.57,7.61,0.78,7.44,0.76,7.81,0.80,0.61,0.55,0.71,25.56,2.62,16.70,1.74,25.56,2.62,64.45,6.57,64.45,6.57,37.23,3.73,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,2.00,0,0,0,"All parameters are changed randomly",150.00,35.00,45.00,35.00,35.00,30.00,3.20,2.00,1.00,4.00,1.00,2.00,5.00,4.00,0.08,"Exchange","Exchange",0,0,0,true,true,true,true,true,true,true,0,0,0,0,200.00,100.00,20.00,0,12.00,26.00,0,0,0,200.00,1.00,0,10.00,0,1.00,0,0,25.00,75.00,true,"ALMA",0,30.00,60.00,0,7.00,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,0.50,3.00,1.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"EQUITY",true,10.00,1000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0
