"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Enable signals","__Stop Loss Type: (L)","__(S)","__Take Profit Type: (L)","__Number of Orders: (L)","__[TP] Ride Free","__Position Leverage","__Maximum Accepted Loss %","__Equity % per trade","__Show TP/SL lines","__TP1: %","__Ratio","__TP2: %","__TP3: %","__TP4: %","__TP5: %","__Lenght_fast","__Lenght_slow","__SuperTrend Filter","__Show SuperTrend","__Range required?","__Number of divisions","__Start->Finish","__Portfolio table","__Table performance setting","__Enable Volume S/R"
-178.53,-17.85,-81.38,-8.14,-97.15,-9.71,2107.90,210.79,1114.11,111.41,993.79,99.38,2286.43,228.64,1195.49,119.55,1090.93,109.09,393.59,35.95,420.48,37.57,4580.97,458.10,-0.05,-0.07,0.92,0.93,0.91,103.00,103.00,68.00,21.07,2.57,82.26,42.34,39.93,1138.00,585.00,553.00,1.00,0,1.00,175.00,87.00,88.00,963.00,498.00,465.00,15.38,14.87,15.91,-0.16,-0.06,-0.14,-0.03,-0.18,-0.08,12.05,6.82,12.81,7.26,11.29,6.39,2.37,1.31,2.40,1.31,2.35,1.31,5.07,5.33,4.81,30.51,15.00,30.51,14.99,28.99,15.00,14.67,8.00,10.27,5.16,14.67,8.00,6.00,6.00,7.00,14.00,13.00,16.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,16.00,33.00,true,true,"No",10.00,0,"Normal","Disabled",true
-289.36,-28.94,-121.02,-12.10,-168.34,-16.83,1921.73,192.17,1051.41,105.14,870.32,87.03,2211.09,221.11,1172.43,117.24,1038.66,103.87,336.88,32.25,344.44,33.27,4370.00,437.00,-0.16,-0.21,0.87,0.90,0.84,90.00,90.00,71.00,0,0,76.09,41.00,35.09,1097.00,595.00,502.00,0,0,0,161.00,85.00,76.00,936.00,510.00,426.00,14.68,14.29,15.14,-0.26,-0.13,-0.20,-0.11,-0.34,-0.16,11.94,7.03,12.37,7.21,11.45,6.83,2.36,1.37,2.30,1.33,2.44,1.41,5.05,5.38,4.70,28.50,14.99,28.50,14.99,25.42,14.99,8.64,4.57,8.04,4.35,8.64,4.57,6.00,6.00,7.00,16.00,11.00,21.00,5.00,5.00,4.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,14.00,41.00,true,true,"No",10.00,0,"Normal","Disabled",true
61.13,6.11,144.20,14.42,-83.07,-8.31,2941.08,294.11,1601.06,160.11,1340.02,134.00,2879.95,288.00,1456.86,145.69,1423.09,142.31,725.52,47.12,483.31,31.50,4294.61,429.46,0.04,0.07,1.02,1.10,0.94,117.00,117.00,88.00,0,0,105.80,55.21,50.59,1168.00,608.00,560.00,0,0,0,189.00,98.00,91.00,979.00,510.00,469.00,16.18,16.12,16.25,0.05,0.05,0.24,0.13,-0.15,-0.04,15.56,7.07,16.34,7.45,14.73,6.67,2.94,1.30,2.86,1.27,3.03,1.34,5.29,5.72,4.85,42.14,15.01,42.14,15.01,36.31,14.98,14.35,5.95,9.80,4.93,14.35,5.95,6.00,5.00,7.00,14.00,11.00,18.00,5.00,4.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,20.00,37.00,true,true,"No",10.00,0,"Normal","Disabled",true
0.17,0.02,76.74,7.67,-76.57,-7.66,2436.33,243.63,1350.75,135.08,1085.57,108.56,2436.15,243.62,1274.01,127.40,1162.14,116.21,514.28,35.59,422.28,29.92,4266.98,426.70,0.01,0.01,1.00,1.06,0.93,132.00,132.00,107.00,0,0,90.57,45.59,44.98,935.00,471.00,464.00,0,0,0,151.00,76.00,75.00,784.00,395.00,389.00,16.15,16.14,16.16,0,0.04,0.16,0.09,-0.17,-0.01,16.13,6.94,17.77,7.58,14.47,6.30,3.11,1.28,3.23,1.35,2.99,1.22,5.19,5.51,4.85,38.78,15.00,38.78,14.98,38.50,15.00,29.00,8.38,18.74,8.38,29.00,6.14,6.00,5.00,7.00,13.00,13.00,12.00,5.00,4.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,22.00,53.00,true,true,"No",10.00,0,"Normal","Disabled",true
684.29,68.43,330.20,33.02,354.09,35.41,4051.76,405.18,1957.77,195.78,2093.99,209.40,3367.47,336.75,1627.57,162.76,1739.90,173.99,856.38,49.27,365.21,22.50,4226.68,422.67,0.23,0.39,1.20,1.20,1.20,145.00,145.00,119.00,26.19,1.55,132.88,66.33,66.56,1219.00,613.00,606.00,1.00,0,1.00,217.00,104.00,113.00,1002.00,509.00,493.00,17.80,16.97,18.65,0.56,0.24,0.54,0.23,0.58,0.25,18.67,7.03,18.82,7.14,18.53,6.94,3.36,1.23,3.20,1.18,3.53,1.29,5.56,5.89,5.25,45.79,15.02,43.69,14.99,45.79,15.02,11.37,4.77,9.88,3.57,11.37,4.77,6.00,6.00,7.00,12.00,11.00,14.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,10.00,29.00,true,true,"No",10.00,0,"Normal","Disabled",true
1758.60,175.86,504.11,50.41,1254.49,125.45,7613.90,761.39,3678.67,367.87,3935.24,393.52,5855.30,585.53,3174.55,317.46,2680.74,268.07,3027.77,83.74,917.01,41.87,4001.56,400.16,0.33,0.61,1.30,1.16,1.47,173.00,173.00,123.00,18.12,0.66,228.58,120.89,107.69,1810.00,923.00,887.00,1.00,0,1.00,341.00,151.00,190.00,1469.00,772.00,697.00,18.84,16.36,21.42,0.97,0.33,0.55,0.14,1.41,0.53,22.33,7.18,24.36,7.14,20.71,7.22,3.99,1.26,4.11,1.23,3.85,1.29,5.60,5.92,5.39,97.05,15.01,97.05,15.00,84.78,15.01,128.71,8.66,128.71,6.68,21.35,8.66,7.00,6.00,8.00,14.00,12.00,17.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,6.00,13.00,true,true,"No",10.00,0,"Normal","Disabled",true
1816.77,181.68,988.63,98.86,828.14,82.81,5510.77,551.08,2775.17,277.52,2735.60,273.56,3694.00,369.40,1786.54,178.65,1907.46,190.75,2226.99,70.55,569.85,19.10,4229.15,422.91,0.48,1.09,1.49,1.55,1.43,158.00,158.00,146.00,43.69,1.55,147.48,75.06,72.42,1040.00,534.00,506.00,1.00,0,1.00,219.00,105.00,114.00,821.00,429.00,392.00,21.06,19.66,22.53,1.75,0.55,1.85,0.45,1.64,0.65,25.16,7.37,26.43,7.31,24.00,7.43,4.50,1.27,4.16,1.23,4.87,1.32,5.59,6.35,4.93,77.08,15.00,77.08,15.00,63.58,15.00,20.35,4.26,11.88,3.57,20.35,4.26,7.00,7.00,8.00,14.00,12.00,16.00,6.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,8.00,41.00,true,true,"No",10.00,0,"Normal","Disabled",true
-289.36,-28.94,-121.02,-12.10,-168.34,-16.83,1921.73,192.17,1051.41,105.14,870.32,87.03,2211.09,221.11,1172.43,117.24,1038.66,103.87,336.88,32.25,344.44,33.27,4367.88,436.79,-0.16,-0.21,0.87,0.90,0.84,90.00,90.00,71.00,0,0,76.09,41.00,35.09,1097.00,595.00,502.00,0,0,0,161.00,85.00,76.00,936.00,510.00,426.00,14.68,14.29,15.14,-0.26,-0.13,-0.20,-0.11,-0.34,-0.16,11.94,7.03,12.37,7.21,11.45,6.83,2.36,1.37,2.30,1.33,2.44,1.41,5.05,5.38,4.70,28.50,14.99,28.50,14.99,25.42,14.99,8.64,4.57,8.04,4.35,8.64,4.57,6.00,6.00,7.00,16.00,11.00,21.00,5.00,5.00,4.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,14.00,41.00,true,true,"No",10.00,0,"Normal","Disabled",true
0.17,0.02,76.74,7.67,-76.57,-7.66,2436.33,243.63,1350.75,135.08,1085.57,108.56,2436.15,243.62,1274.01,127.40,1162.14,116.21,514.28,35.59,422.28,29.92,4267.57,426.76,0.01,0.01,1.00,1.06,0.93,132.00,132.00,107.00,0,0,90.57,45.59,44.98,935.00,471.00,464.00,0,0,0,151.00,76.00,75.00,784.00,395.00,389.00,16.15,16.14,16.16,0,0.04,0.16,0.09,-0.17,-0.01,16.13,6.94,17.77,7.58,14.47,6.30,3.11,1.28,3.23,1.35,2.99,1.22,5.19,5.51,4.85,38.78,15.00,38.78,14.98,38.50,15.00,29.00,8.38,18.74,8.38,29.00,6.14,6.00,5.00,7.00,13.00,13.00,12.00,5.00,4.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,22.00,53.00,true,true,"No",10.00,0,"Normal","Disabled",true
758.93,75.89,514.70,51.47,244.23,24.42,4208.32,420.83,2166.17,216.62,2042.14,204.21,3449.39,344.94,1651.48,165.15,1797.92,179.79,1249.68,56.81,437.17,21.04,4066.23,406.62,0.28,0.59,1.22,1.31,1.14,180.00,180.00,134.00,45.72,2.60,133.79,65.21,68.58,1012.00,504.00,508.00,1.00,0,1.00,197.00,100.00,97.00,815.00,404.00,411.00,19.47,19.84,19.09,0.75,0.32,1.02,0.38,0.48,0.25,21.36,6.95,21.66,7.10,21.05,6.81,4.23,1.29,4.09,1.28,4.37,1.30,5.05,5.30,4.81,54.76,15.01,54.66,15.00,54.76,15.01,13.10,4.81,11.69,4.81,13.10,3.60,7.00,6.00,8.00,15.00,12.00,19.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,8.00,54.00,true,true,"No",10.00,0,"Normal","Disabled",true
1388.91,138.89,24.89,2.49,1364.02,136.40,14224.45,1422.45,7195.66,719.57,7028.79,702.88,12835.54,1283.55,7170.77,717.08,5664.77,566.48,3051.59,77.99,1476.24,39.07,4515.78,451.58,0.23,0.50,1.11,1.00,1.24,281.00,281.00,249.00,62.24,2.61,474.36,253.02,221.33,2496.00,1303.00,1193.00,1.00,0,1.00,455.00,231.00,224.00,2041.00,1072.00,969.00,18.23,17.73,18.78,0.56,0.23,0.02,0.18,1.14,0.29,31.26,7.10,31.15,7.25,31.38,6.94,6.29,1.30,6.69,1.35,5.85,1.25,4.97,4.66,5.37,103.11,15.01,103.11,15.01,99.64,15.00,95.48,5.58,80.01,5.58,95.48,4.57,7.00,6.00,7.00,14.00,12.00,16.00,5.00,4.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,24.00,25.00,true,true,"No",10.00,0,"Normal","Disabled",true
347.29,34.73,318.50,31.85,28.79,2.88,4329.87,432.99,2298.78,229.88,2031.09,203.11,3982.58,398.26,1980.27,198.03,2002.30,200.23,853.64,48.62,368.58,24.03,4151.55,415.15,0.14,0.23,1.09,1.16,1.01,124.00,124.00,108.00,0,0,149.40,76.47,72.93,1435.00,735.00,700.00,0,0,0,255.00,135.00,120.00,1180.00,600.00,580.00,17.77,18.37,17.14,0.24,0.15,0.43,0.20,0.04,0.09,16.98,6.84,17.03,6.74,16.93,6.95,3.38,1.30,3.30,1.28,3.45,1.32,5.03,5.16,4.90,46.99,15.00,46.99,15.00,40.17,15.00,20.43,8.69,11.64,5.82,20.43,8.69,7.00,7.00,8.00,14.00,11.00,18.00,6.00,6.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,8.00,21.00,true,true,"No",10.00,0,"Normal","Disabled",true
-77.90,-7.79,170.01,17.00,-247.92,-24.79,2698.23,269.82,1573.37,157.34,1124.87,112.49,2776.13,277.61,1403.35,140.34,1372.78,137.28,559.74,40.70,456.70,33.94,4517.34,451.73,0.00,0.00,0.97,1.12,0.82,116.00,116.00,78.00,23.93,2.60,100.11,51.46,48.65,1207.00,617.00,590.00,1.00,0,1.00,190.00,105.00,85.00,1017.00,512.00,505.00,15.74,17.02,14.41,-0.06,0,0.28,0.14,-0.42,-0.16,14.20,7.04,14.98,7.32,13.23,6.70,2.73,1.32,2.74,1.33,2.72,1.31,5.20,5.47,4.87,35.62,15.00,35.62,15.00,31.43,15.00,11.72,5.27,9.97,5.16,11.72,5.27,6.00,6.00,6.00,14.00,14.00,14.00,5.00,4.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,18.00,33.00,true,true,"No",10.00,0,"Normal","Disabled",true
-150.55,-15.06,-337.20,-33.72,186.65,18.67,2190.46,219.05,924.52,92.45,1265.94,126.59,2341.02,234.10,1261.73,126.17,1079.29,107.93,480.56,40.17,557.03,43.84,4351.00,435.10,-0.04,-0.05,0.94,0.73,1.17,96.00,96.00,63.00,12.49,1.47,88.02,45.55,42.47,1126.00,581.00,545.00,1.00,0,1.00,171.00,69.00,102.00,955.00,512.00,443.00,15.19,11.88,18.72,-0.13,-0.05,-0.58,-0.28,0.34,0.20,12.81,6.66,13.40,6.89,12.41,6.51,2.45,1.25,2.46,1.24,2.44,1.26,5.23,5.44,5.09,35.03,15.02,33.00,14.99,35.03,15.02,25.07,5.02,25.07,4.90,11.62,5.02,6.00,6.00,7.00,13.00,10.00,15.00,5.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,14.00,33.00,true,true,"No",10.00,0,"Normal","Disabled",true
4.52,0.45,128.59,12.86,-124.07,-12.41,2366.48,236.65,1235.34,123.53,1131.14,113.11,2361.96,236.20,1106.75,110.68,1255.21,125.52,413.40,31.21,397.83,30.64,4408.34,440.83,0.00,0.00,1.00,1.12,0.90,110.00,110.00,91.00,0,0,87.16,42.49,44.67,1003.00,494.00,509.00,0,0,0,163.00,83.00,80.00,840.00,411.00,429.00,16.25,16.80,15.72,0.01,0.03,0.26,0.14,-0.24,-0.08,14.52,6.84,14.88,7.01,14.14,6.66,2.81,1.29,2.69,1.25,2.93,1.33,5.16,5.53,4.83,34.94,15.00,34.94,15.00,34.21,14.98,9.44,4.26,8.14,3.57,9.44,4.26,6.00,7.00,6.00,14.00,13.00,16.00,5.00,5.00,4.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,10.00,54.00,true,true,"No",10.00,0,"Normal","Disabled",true
92.31,9.23,61.85,6.19,30.45,3.05,3444.92,344.49,1789.38,178.94,1655.54,165.55,3352.61,335.26,1727.53,172.75,1625.09,162.51,739.54,43.30,593.86,35.90,4337.00,433.70,0.05,0.08,1.03,1.04,1.02,143.00,143.00,113.00,0,0,122.49,63.59,58.90,1154.00,599.00,555.00,0,0,0,179.00,91.00,88.00,975.00,508.00,467.00,15.51,15.19,15.86,0.08,0.08,0.10,0.10,0.05,0.05,19.25,7.52,19.66,7.76,18.81,7.26,3.44,1.29,3.40,1.27,3.48,1.31,5.60,5.78,5.41,43.63,15.00,42.39,14.99,43.63,15.00,12.06,4.25,12.06,4.25,11.93,4.03,6.00,5.00,6.00,15.00,11.00,18.00,4.00,4.00,4.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,18.00,37.00,true,true,"No",10.00,0,"Normal","Disabled",true
2181.58,218.16,1228.87,122.89,952.71,95.27,7009.01,700.90,3651.30,365.13,3357.72,335.77,4827.44,482.74,2422.43,242.24,2405.01,240.50,3409.63,78.75,1231.57,28.89,4157.84,415.78,0.42,1.19,1.45,1.51,1.40,250.00,250.00,192.00,52.14,1.64,192.99,97.93,95.06,1058.00,526.00,532.00,1.00,0,1.00,229.00,109.00,120.00,829.00,417.00,412.00,21.64,20.72,22.56,2.06,0.59,2.34,0.50,1.79,0.67,30.61,7.23,33.50,7.23,27.98,7.24,5.82,1.25,5.81,1.25,5.84,1.24,5.26,5.77,4.79,112.87,14.99,112.87,14.99,87.16,14.99,27.49,4.03,21.42,3.57,27.49,4.03,8.00,7.00,8.00,15.00,14.00,16.00,5.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,6.00,37.00,true,true,"No",10.00,0,"Normal","Disabled",true
295.20,29.52,129.42,12.94,165.79,16.58,3558.81,355.88,1838.43,183.84,1720.38,172.04,3263.61,326.36,1709.02,170.90,1554.60,155.46,1022.25,51.23,709.93,36.88,4324.22,432.42,0.12,0.22,1.09,1.08,1.11,148.00,148.00,110.00,19.68,1.52,128.54,67.09,61.45,1084.00,569.00,515.00,1.00,0,1.00,184.00,95.00,89.00,900.00,474.00,426.00,16.97,16.70,17.28,0.27,0.15,0.23,0.10,0.32,0.21,19.34,6.89,19.35,6.71,19.33,7.08,3.63,1.22,3.61,1.22,3.65,1.23,5.33,5.37,5.30,51.96,14.99,51.96,14.99,44.05,14.99,13.65,4.76,13.65,4.76,11.05,3.66,6.00,5.00,6.00,13.00,10.00,15.00,4.00,5.00,4.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,12.00,33.00,true,true,"No",10.00,0,"Normal","Disabled",true
-227.40,-22.74,-156.49,-15.65,-70.91,-7.09,2162.83,216.28,1092.69,109.27,1070.14,107.01,2390.23,239.02,1249.18,124.92,1141.04,114.10,326.52,29.69,452.45,38.18,4362.44,436.24,-0.09,-0.13,0.91,0.88,0.94,106.00,106.00,71.00,12.63,1.64,82.66,44.65,38.00,1107.00,600.00,507.00,1.00,0,1.00,174.00,83.00,91.00,933.00,517.00,416.00,15.72,13.83,17.95,-0.21,-0.05,-0.26,-0.13,-0.14,-0.04,12.43,6.74,13.16,7.05,11.76,6.45,2.56,1.32,2.42,1.29,2.74,1.36,4.85,5.45,4.29,32.28,15.00,32.28,14.99,29.56,15.00,107.94,9.22,8.66,4.25,107.94,9.22,6.00,6.00,7.00,14.00,12.00,16.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,16.00,37.00,true,true,"No",10.00,0,"Normal","Disabled",true
1043.11,104.31,678.11,67.81,365.01,36.50,4891.53,489.15,2548.10,254.81,2343.44,234.34,3848.42,384.84,1869.99,187.00,1978.43,197.84,1638.99,62.42,562.01,21.57,4183.83,418.38,0.30,0.54,1.27,1.36,1.18,198.00,198.00,164.00,0,0,152.90,77.70,75.20,1030.00,528.00,502.00,0,0,0,198.00,98.00,100.00,832.00,430.00,402.00,19.22,18.56,19.92,1.01,0.38,1.28,0.43,0.73,0.33,24.70,7.14,26.00,7.42,23.43,6.86,4.63,1.23,4.35,1.16,4.92,1.30,5.34,5.98,4.76,71.60,15.00,71.60,14.99,65.69,15.00,24.53,5.23,16.15,3.49,24.53,5.23,7.00,6.00,8.00,13.00,11.00,15.00,5.00,4.00,7.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,22.00,49.00,true,true,"No",10.00,0,"Normal","Disabled",true
-98.59,-9.86,46.91,4.69,-145.50,-14.55,2140.91,214.09,1190.42,119.04,950.50,95.05,2239.50,223.95,1143.51,114.35,1095.99,109.60,688.08,48.01,481.12,35.00,4291.93,429.19,-0.03,-0.05,0.96,1.04,0.87,126.00,126.00,98.00,0,0,83.83,43.41,40.42,1014.00,519.00,495.00,0,0,0,152.00,77.00,75.00,862.00,442.00,420.00,14.99,14.84,15.15,-0.10,-0.03,0.09,0.02,-0.29,-0.08,14.08,7.03,15.46,7.33,12.67,6.73,2.60,1.27,2.59,1.25,2.61,1.29,5.42,5.98,4.86,37.18,15.01,37.18,15.01,32.86,14.99,10.20,4.93,10.20,4.93,7.99,4.57,6.00,6.00,6.00,14.00,10.00,17.00,5.00,5.00,4.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,14.00,49.00,true,true,"No",10.00,0,"Normal","Disabled",true
2301.41,230.14,1123.75,112.38,1177.66,117.77,8783.21,878.32,4408.48,440.85,4374.73,437.47,6481.80,648.18,3284.72,328.47,3197.08,319.71,3138.08,76.99,768.41,25.76,4095.32,409.53,0.37,0.89,1.36,1.34,1.37,229.00,229.00,189.00,0,0,254.32,131.89,122.43,1450.00,738.00,712.00,0,0,0,294.00,140.00,154.00,1156.00,598.00,558.00,20.28,18.97,21.63,1.59,0.46,1.52,0.36,1.65,0.56,29.87,7.28,31.49,7.19,28.41,7.35,5.61,1.28,5.49,1.24,5.73,1.32,5.33,5.73,4.96,107.31,15.00,102.53,14.99,107.31,15.00,24.25,8.69,20.07,3.12,24.25,8.69,7.00,6.00,8.00,13.00,11.00,14.00,6.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,6.00,21.00,true,true,"No",10.00,0,"Normal","Disabled",true
-150.55,-15.06,-337.20,-33.72,186.65,18.67,2190.46,219.05,924.52,92.45,1265.94,126.59,2341.02,234.10,1261.73,126.17,1079.29,107.93,480.56,40.17,557.03,43.84,4350.09,435.01,-0.04,-0.05,0.94,0.73,1.17,96.00,96.00,63.00,12.52,1.47,88.02,45.55,42.47,1126.00,581.00,545.00,1.00,0,1.00,171.00,69.00,102.00,955.00,512.00,443.00,15.19,11.88,18.72,-0.13,-0.05,-0.58,-0.28,0.34,0.20,12.81,6.66,13.40,6.89,12.41,6.51,2.45,1.25,2.46,1.24,2.44,1.26,5.23,5.44,5.09,35.03,15.02,33.00,14.99,35.03,15.02,25.07,5.02,25.07,4.90,11.62,5.02,6.00,6.00,7.00,13.00,10.00,15.00,5.00,5.00,6.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,14.00,33.00,true,true,"No",10.00,0,"Normal","Disabled",true
-408.31,-40.83,-328.61,-32.86,-79.70,-7.97,1568.20,156.82,802.10,80.21,766.09,76.61,1976.50,197.65,1130.71,113.07,845.79,84.58,396.88,38.22,470.14,45.60,4408.95,440.90,-0.17,-0.23,0.79,0.71,0.91,98.00,98.00,65.00,15.46,2.61,71.24,38.50,32.74,1121.00,605.00,516.00,1.00,0,1.00,147.00,73.00,74.00,974.00,532.00,442.00,13.11,12.07,14.34,-0.36,-0.22,-0.54,-0.31,-0.15,-0.10,10.67,6.75,10.99,6.97,10.35,6.53,2.03,1.27,2.13,1.31,1.91,1.22,5.26,5.17,5.41,28.36,15.00,28.36,14.99,26.40,15.00,9.52,5.16,9.52,5.16,6.66,4.41,6.00,6.00,7.00,13.00,11.00,15.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,14.00,37.00,true,true,"No",10.00,0,"Normal","Disabled",true
684.29,68.43,330.20,33.02,354.09,35.41,4051.76,405.18,1957.77,195.78,2093.99,209.40,3367.47,336.75,1627.57,162.76,1739.90,173.99,856.38,49.27,365.21,22.50,4222.56,422.26,0.23,0.39,1.20,1.20,1.20,145.00,145.00,119.00,26.42,1.57,132.88,66.33,66.56,1219.00,613.00,606.00,1.00,0,1.00,217.00,104.00,113.00,1002.00,509.00,493.00,17.80,16.97,18.65,0.56,0.24,0.54,0.23,0.58,0.25,18.67,7.03,18.82,7.14,18.53,6.94,3.36,1.23,3.20,1.18,3.53,1.29,5.56,5.89,5.25,45.79,15.02,43.69,14.99,45.79,15.02,11.37,4.77,9.88,3.57,11.37,4.77,6.00,6.00,7.00,12.00,11.00,14.00,5.00,5.00,5.00,0,0,0,"All parameters are changed randomly","Both","Simple","5","Percentage","5",0,10.00,10.00,10.00,"Entry+TP+SL",30.00,5.00,60.00,90.00,120.00,150.00,10.00,29.00,true,true,"No",10.00,0,"Normal","Disabled",true
