"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Strategy Direction","__Length","__OverSold","__OverBought","__HTF","__SuperTrend Multiplier","__SuperTrend Period","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__ATR Period","__Source Upper","__Source Lower","__ATR Multiplier Upper","__ATR Multiplier Lower","__Risk-to-Reward Ratio","__Dashboard Size","__Performance Summary","__Monthly Performance"
14083.24,,9525.98,,4557.27,,20318.10,,12133.69,,8184.42,,6234.87,,2607.72,,3627.14,,14086.99,,842.50,,2702.84,,1.15,6.68,3.26,4.65,2.26,1192.00,1190.00,1192.00,0,,829.02,422.86,406.16,70.00,35.00,35.00,0,0,0,38.00,19.00,19.00,32.00,16.00,16.00,54.29,54.29,54.29,201.19,,272.17,,130.21,,534.70,,638.63,,430.77,,194.84,,162.98,,226.70,,2.74,3.92,1.90,1665.77,,1665.77,,984.73,,639.14,,329.21,,639.14,,43.00,43.00,44.00,44.00,42.00,45.00,43.00,44.00,42.00,0,0,0,"Changed ""ATR Multiplier Upper"": 4 => 5.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",5.00,3.00,1.80,"Small",true,true
4915.70,,4293.22,,622.49,,9015.36,,5611.58,,3403.78,,4099.66,,1318.36,,2781.30,,5204.70,,600.88,,2702.84,,0.62,1.75,2.20,4.26,1.22,947.00,934.00,947.00,0,,625.89,315.70,310.19,70.00,35.00,35.00,0,0,0,37.00,26.00,11.00,33.00,9.00,24.00,52.86,74.29,31.43,70.22,,122.66,,17.79,,243.66,,215.83,,309.44,,124.23,,146.48,,115.89,,1.96,1.47,2.67,1161.58,,1161.58,,505.81,,216.25,,216.25,,197.71,,22.00,16.00,29.00,22.00,15.00,40.00,23.00,17.00,25.00,0,0,0,"Changed ""ATR Multiplier Upper"": 4.75 => 1.75.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",1.75,3.00,1.80,"Small",true,true
4811.90,,4073.19,,738.72,,9147.80,,5489.79,,3658.02,,4335.89,,1416.58,,2919.31,,5027.15,,656.65,,2702.84,,0.61,1.62,2.11,3.88,1.25,917.00,904.00,917.00,0,,614.87,309.75,305.12,70.00,35.00,35.00,0,0,0,35.00,26.00,9.00,35.00,9.00,26.00,50.00,74.29,25.71,68.74,,116.38,,21.11,,261.37,,211.15,,406.46,,123.88,,157.40,,112.28,,2.11,1.34,3.62,1125.88,,1125.88,,656.69,,279.94,,279.94,,197.35,,25.00,17.00,34.00,25.00,16.00,50.00,26.00,19.00,28.00,0,0,0,"Changed ""ATR Multiplier Lower"": 3 => 4.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",1.75,4.00,1.80,"Small",true,true
6963.79,,4601.73,,2362.05,,12366.08,,6622.39,,5743.71,,5402.30,,2020.64,,3381.65,,7553.12,,772.44,,2702.84,,0.75,2.02,2.29,3.28,1.70,891.00,878.00,891.00,0,,617.33,312.51,304.82,70.00,35.00,35.00,0,0,0,34.00,20.00,14.00,36.00,15.00,21.00,48.57,57.14,40.00,99.48,,131.48,,67.49,,363.72,,331.13,,410.27,,150.06,,134.71,,161.03,,2.42,2.46,2.55,1174.96,,1174.96,,693.89,,322.57,,305.24,,322.57,,35.00,27.00,43.00,40.00,25.00,60.00,31.00,28.00,32.00,0,0,0,"Changed ""ATR Multiplier Upper"": 1.75 => 3.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",3.00,4.00,1.80,"Small",true,true
5843.06,,3690.63,,2152.42,,9555.35,,5429.47,,4125.88,,3712.29,,1738.82,,1973.47,,6330.70,,647.02,,2702.84,,0.78,3.61,2.57,3.12,2.09,953.00,939.00,953.00,0,,651.93,330.12,321.81,70.00,35.00,35.00,0,0,0,45.00,20.00,25.00,25.00,15.00,10.00,64.29,57.14,71.43,83.47,,105.45,,61.50,,212.34,,271.47,,165.04,,148.49,,115.92,,197.35,,1.43,2.34,0.84,1283.54,,1283.54,,931.74,,358.76,,211.75,,358.76,,17.00,17.00,17.00,17.00,18.00,16.00,17.00,16.00,18.00,0,0,0,"Changed all parameters randomly.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",3.75,2.00,1.10,"Small",true,true
7697.55,,4491.53,,3206.01,,11549.58,,6677.93,,4871.66,,3852.04,,2186.39,,1665.65,,7891.58,,740.73,,2702.84,,0.82,7.28,3.00,3.05,2.93,1019.00,1004.00,1019.00,0,,712.46,361.64,350.82,70.00,35.00,35.00,0,0,0,46.00,18.00,28.00,24.00,17.00,7.00,65.71,51.43,80.00,109.96,,128.33,,91.60,,251.08,,371.01,,173.99,,160.50,,128.61,,237.95,,1.56,2.89,0.73,1453.09,,1453.09,,960.98,,455.02,,242.83,,455.02,,21.00,21.00,20.00,21.00,23.00,20.00,20.00,19.00,21.00,0,0,0,"Changed ""ATR Multiplier Upper"": 3.75 => 4.75.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,2.00,1.10,"Small",true,true
4915.70,,4293.22,,622.49,,9015.36,,5611.58,,3403.78,,4099.66,,1318.36,,2781.30,,5204.70,,600.88,,2702.84,,0.62,1.75,2.20,4.26,1.22,947.00,934.00,947.00,0,,625.89,315.70,310.19,70.00,35.00,35.00,0,0,0,37.00,26.00,11.00,33.00,9.00,24.00,52.86,74.29,31.43,70.22,,122.66,,17.79,,243.66,,215.83,,309.44,,124.23,,146.48,,115.89,,1.96,1.47,2.67,1161.58,,1161.58,,505.81,,216.25,,216.25,,197.71,,22.00,16.00,29.00,22.00,15.00,40.00,23.00,17.00,25.00,0,0,0,"Changed ""ATR Multiplier Upper"": 4.75 => 1.75.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",1.75,3.00,1.80,"Small",true,true
6237.51,,4937.73,,1299.77,,11204.82,,6710.99,,4493.84,,4967.32,,1773.25,,3194.07,,6778.63,,661.37,,2702.84,,0.72,2.13,2.26,3.79,1.41,916.00,902.00,916.00,0,,623.00,314.92,308.08,70.00,35.00,35.00,0,0,0,37.00,22.00,15.00,33.00,13.00,20.00,52.86,62.86,42.86,89.11,,141.08,,37.14,,302.83,,305.05,,299.60,,150.52,,136.40,,159.70,,2.01,2.24,1.88,1185.37,,1185.37,,522.71,,293.82,,221.95,,293.82,,30.00,24.00,36.00,33.00,23.00,48.00,26.00,27.00,26.00,0,0,0,"Changed ""ATR Multiplier Upper"": 1.75 => 2.75.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",2.75,3.00,1.80,"Small",true,true
13022.47,,7936.61,,5085.88,,18033.98,,10266.56,,7767.44,,5011.52,,2329.96,,2681.55,,13163.96,,786.27,,2702.84,,1.17,25.50,3.60,4.41,2.90,1217.00,1200.00,1217.00,0,,840.34,429.11,411.23,70.00,35.00,35.00,0,0,0,45.00,21.00,24.00,25.00,14.00,11.00,64.29,60.00,68.57,186.04,,226.76,,145.31,,400.77,,488.89,,323.64,,200.46,,166.43,,243.78,,2.00,2.94,1.33,1750.55,,1750.55,,970.11,,588.62,,316.79,,588.62,,31.00,30.00,33.00,29.00,27.00,31.00,35.00,34.00,37.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 1.8 => 1.3.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,3.00,1.30,"Small",true,true
13649.71,,8534.18,,5115.55,,20235.18,,11575.41,,8659.79,,6585.48,,3041.23,,3544.24,,14356.64,,1204.64,,2702.84,,1.16,6.88,3.07,3.81,2.44,1209.00,1207.00,1209.00,0,,836.07,426.45,409.62,70.00,35.00,35.00,0,0,0,37.00,18.00,19.00,33.00,17.00,16.00,52.86,51.43,54.29,195.00,,243.83,,146.16,,546.91,,643.09,,455.79,,199.56,,178.90,,221.52,,2.74,3.60,2.06,1697.00,,1697.00,,988.38,,593.08,,412.28,,593.08,,44.00,43.00,44.00,44.00,43.00,46.00,43.00,44.00,42.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 1.3 => 1.9.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,3.00,1.90,"Small",true,true
15301.84,,9961.16,,5340.70,,21593.69,,12710.92,,8882.78,,6291.87,,2749.77,,3542.08,,15305.59,,850.82,,2702.84,,1.18,7.09,3.43,4.62,2.51,1268.00,1266.00,1268.00,0,,872.25,445.90,426.35,70.00,35.00,35.00,0,0,0,39.00,19.00,20.00,31.00,16.00,15.00,55.71,54.29,57.14,218.60,,284.60,,152.59,,553.69,,669.01,,444.15,,202.96,,171.86,,236.14,,2.73,3.89,1.88,1762.44,,1762.44,,984.73,,636.87,,345.59,,636.87,,43.00,41.00,44.00,42.00,39.00,45.00,43.00,44.00,43.00,0,0,0,"Changed ""ATR Multiplier Lower"": 3 => 3.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,3.00,1.80,"Small",true,true
12869.21,,7576.38,,5292.85,,18049.46,,10225.12,,7824.35,,5180.26,,2648.75,,2531.51,,12872.95,,965.05,,2702.84,,0.93,5.51,3.48,3.86,3.09,1210.00,1208.00,1210.00,0,,837.52,428.05,409.47,70.00,35.00,35.00,0,0,0,40.00,15.00,25.00,30.00,20.00,10.00,57.14,42.86,71.43,183.85,,216.47,,151.22,,451.25,,681.68,,312.97,,172.68,,132.44,,253.15,,2.61,5.15,1.24,1741.62,,1741.62,,971.94,,575.26,,296.26,,575.26,,33.00,35.00,31.00,35.00,46.00,28.00,31.00,27.00,39.00,0,0,0,"Changed ""ATR Multiplier Lower"": 3 => 2.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,2.00,1.80,"Small",true,true
10813.20,,5679.91,,5133.31,,15210.33,,8367.10,,6843.25,,4397.13,,2687.18,,1709.94,,10880.93,,877.08,,2702.84,,1.03,14.54,3.46,3.11,4.00,1114.00,1111.00,1114.00,0,,785.31,400.51,384.80,70.00,35.00,35.00,0,0,0,43.00,15.00,28.00,27.00,20.00,7.00,61.43,42.86,80.00,154.47,,162.28,,146.67,,353.73,,557.82,,244.40,,162.86,,134.36,,244.28,,2.17,4.15,1.00,1624.13,,1624.13,,966.46,,529.24,,276.83,,529.24,,27.00,31.00,23.00,29.00,37.00,24.00,24.00,26.00,20.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 1.8 => 1.5.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,2.00,1.50,"Small",true,true
3086.40,,2338.87,,747.54,,6377.85,,3689.95,,2687.90,,3291.45,,1351.07,,1940.37,,3553.62,,563.45,,2702.84,,0.46,1.44,1.94,2.73,1.39,840.00,827.00,840.00,0,,577.78,290.75,287.03,70.00,35.00,35.00,0,0,0,39.00,22.00,17.00,31.00,13.00,18.00,55.71,62.86,48.57,44.09,,66.82,,21.36,,163.53,,167.72,,158.11,,106.18,,103.93,,107.80,,1.54,1.61,1.47,1094.65,,1094.65,,262.70,,186.71,,181.64,,186.71,,13.00,11.00,15.00,14.00,12.00,17.00,12.00,11.00,13.00,0,0,0,"Changed ""ATR Multiplier Upper"": 4.75 => 1.75.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",1.75,2.00,1.50,"Small",true,true
3789.09,,3192.99,,596.10,,7484.38,,4587.28,,2897.09,,3695.28,,1394.28,,2300.99,,4106.06,,638.49,,2702.84,,0.50,1.51,2.03,3.29,1.26,883.00,870.00,883.00,0,,597.92,301.21,296.72,70.00,35.00,35.00,0,0,0,36.00,22.00,14.00,34.00,13.00,21.00,51.43,62.86,40.00,54.13,,91.23,,17.03,,207.90,,208.51,,206.93,,108.68,,107.25,,109.57,,1.91,1.94,1.89,1139.27,,1139.27,,348.93,,190.97,,186.01,,190.97,,17.00,13.00,21.00,18.00,15.00,22.00,17.00,11.00,21.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 1.5 => 1.9.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",1.75,2.00,1.90,"Small",true,true
12869.21,,7576.38,,5292.85,,18049.46,,10225.12,,7824.35,,5180.26,,2648.75,,2531.51,,12872.95,,965.05,,2702.84,,0.93,5.51,3.48,3.86,3.09,1210.00,1208.00,1210.00,0,,837.52,428.05,409.47,70.00,35.00,35.00,0,0,0,40.00,15.00,25.00,30.00,20.00,10.00,57.14,42.86,71.43,183.85,,216.47,,151.22,,451.25,,681.68,,312.97,,172.68,,132.44,,253.15,,2.61,5.15,1.24,1741.62,,1741.62,,971.94,,575.26,,296.26,,575.26,,33.00,35.00,31.00,35.00,46.00,28.00,31.00,27.00,39.00,0,0,0,"Changed ""ATR Multiplier Lower"": 3 => 2.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,2.00,1.80,"Small",true,true
15301.84,,9961.16,,5340.70,,21593.69,,12710.92,,8882.78,,6291.87,,2749.77,,3542.08,,15305.59,,850.82,,2702.84,,1.18,7.09,3.43,4.62,2.51,1268.00,1266.00,1268.00,0,,872.25,445.90,426.35,70.00,35.00,35.00,0,0,0,39.00,19.00,20.00,31.00,16.00,15.00,55.71,54.29,57.14,218.60,,284.60,,152.59,,553.69,,669.01,,444.15,,202.96,,171.86,,236.14,,2.73,3.89,1.88,1762.44,,1762.44,,984.73,,636.87,,345.59,,636.87,,43.00,41.00,44.00,42.00,39.00,45.00,43.00,44.00,43.00,0,0,0,"Changed ""ATR Multiplier Lower"": 2 => 3.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,3.00,1.80,"Small",true,true
4915.70,,4293.22,,622.49,,9015.36,,5611.58,,3403.78,,4099.66,,1318.36,,2781.30,,5204.70,,600.88,,2702.84,,0.62,1.75,2.20,4.26,1.22,947.00,934.00,947.00,0,,625.89,315.70,310.19,70.00,35.00,35.00,0,0,0,37.00,26.00,11.00,33.00,9.00,24.00,52.86,74.29,31.43,70.22,,122.66,,17.79,,243.66,,215.83,,309.44,,124.23,,146.48,,115.89,,1.96,1.47,2.67,1161.58,,1161.58,,505.81,,216.25,,216.25,,197.71,,22.00,16.00,29.00,22.00,15.00,40.00,23.00,17.00,25.00,0,0,0,"Changed ""ATR Multiplier Upper"": 4.75 => 1.75.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",1.75,3.00,1.80,"Small",true,true
4811.90,,4073.19,,738.72,,9147.80,,5489.79,,3658.02,,4335.89,,1416.58,,2919.31,,5027.15,,656.65,,2702.84,,0.61,1.62,2.11,3.88,1.25,917.00,904.00,917.00,0,,614.87,309.75,305.12,70.00,35.00,35.00,0,0,0,35.00,26.00,9.00,35.00,9.00,26.00,50.00,74.29,25.71,68.74,,116.38,,21.11,,261.37,,211.15,,406.46,,123.88,,157.40,,112.28,,2.11,1.34,3.62,1125.88,,1125.88,,656.69,,279.94,,279.94,,197.35,,25.00,17.00,34.00,25.00,16.00,50.00,26.00,19.00,28.00,0,0,0,"Changed ""ATR Multiplier Lower"": 3 => 4.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",1.75,4.00,1.80,"Small",true,true
5839.62,,3984.02,,1855.59,,11108.92,,6015.78,,5093.16,,5269.32,,2031.75,,3237.56,,6464.22,,747.94,,2702.84,,0.65,1.80,2.11,2.96,1.57,839.00,827.00,839.00,0,,585.32,295.46,289.86,70.00,35.00,35.00,0,0,0,34.00,21.00,13.00,36.00,14.00,22.00,48.57,60.00,37.14,83.42,,113.83,,53.02,,326.74,,286.48,,391.79,,146.37,,145.13,,147.16,,2.23,1.97,2.66,1099.11,,1099.11,,648.61,,284.90,,284.89,,277.46,,34.00,26.00,41.00,37.00,23.00,59.00,31.00,31.00,30.00,0,0,0,"Changed ""ATR Multiplier Upper"": 1.75 => 2.75.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",2.75,4.00,1.80,"Small",true,true
13945.56,,8193.87,,5751.70,,20876.10,,11537.86,,9338.26,,6930.56,,3344.00,,3586.55,,14425.11,,1208.47,,2702.84,,1.19,8.11,3.01,3.45,2.60,1154.00,1151.00,1154.00,0,,825.69,421.34,404.36,70.00,35.00,35.00,0,0,0,33.00,15.00,18.00,37.00,20.00,17.00,47.14,42.86,51.43,199.22,,234.11,,164.33,,632.62,,769.20,,518.80,,187.31,,167.20,,210.97,,3.38,4.60,2.46,1631.56,,1631.56,,997.51,,595.30,,413.34,,595.30,,49.00,46.00,51.00,51.00,46.00,54.00,47.00,46.00,48.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 1.8 => 2.2.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,3.00,2.20,"Small",true,true
12508.55,,8325.35,,4183.21,,19279.90,,11314.64,,7965.27,,6771.36,,2989.30,,3782.05,,13949.24,,1052.55,,2702.84,,1.13,7.65,2.85,3.79,2.11,1145.00,1143.00,1145.00,669.12,,787.41,405.41,382.00,69.00,35.00,34.00,1.00,0,1.00,30.00,16.00,14.00,39.00,19.00,20.00,43.48,45.71,41.18,181.28,,237.87,,123.04,,642.67,,707.17,,568.96,,173.62,,157.33,,189.10,,3.70,4.50,3.01,1531.91,,1531.91,,1032.61,,458.92,,399.49,,458.92,,46.00,44.00,48.00,54.00,44.00,65.00,40.00,43.00,37.00,0,0,0,"Changed all parameters randomly.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",3.75,3.00,2.70,"Small",true,true
10542.32,,6789.93,,3752.40,,16509.60,,9261.16,,7248.46,,5967.29,,2471.23,,3496.05,,10881.94,,703.15,,2702.84,,0.99,6.61,2.77,3.75,2.07,1037.00,1035.00,1037.00,0,,727.00,369.55,357.45,70.00,35.00,35.00,0,0,0,32.00,17.00,15.00,38.00,18.00,20.00,45.71,48.57,42.86,150.60,,194.00,,107.21,,515.93,,544.78,,483.24,,157.03,,137.29,,174.80,,3.29,3.97,2.76,1378.72,,1378.72,,948.19,,408.59,,279.06,,408.59,,42.00,40.00,43.00,44.00,37.00,52.00,40.00,43.00,37.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 2.7 => 2.2.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",3.75,3.00,2.20,"Small",true,true
8603.91,,5498.08,,3105.83,,14171.92,,7993.82,,6178.12,,5568.04,,2495.75,,3072.28,,8898.08,,767.51,,2702.84,,0.80,3.67,2.55,3.20,2.01,1066.00,1064.00,1066.00,0,,719.16,365.54,353.62,70.00,35.00,35.00,0,0,0,33.00,14.00,19.00,37.00,21.00,16.00,47.14,40.00,54.29,122.91,,157.09,,88.74,,429.46,,571.00,,325.16,,150.49,,118.85,,192.02,,2.85,4.80,1.69,1375.75,,1375.75,,942.71,,377.19,,235.55,,377.19,,34.00,32.00,36.00,37.00,37.00,37.00,31.00,29.00,34.00,0,0,0,"Changed ""ATR Multiplier Lower"": 3 => 2.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",3.75,2.00,2.20,"Small",true,true
7859.27,,4879.06,,2980.20,,13763.73,,7526.25,,6237.50,,5904.48,,2647.18,,3257.29,,8290.69,,872.47,,2702.84,,0.76,3.51,2.33,2.84,1.92,1043.00,1041.00,1043.00,0,,699.25,354.88,344.37,70.00,35.00,35.00,0,0,0,30.00,13.00,17.00,40.00,22.00,18.00,42.86,37.14,48.57,112.28,,139.40,,85.15,,458.80,,578.95,,366.92,,147.61,,120.33,,180.96,,3.11,4.81,2.03,1334.10,,1334.10,,944.53,,379.24,,231.66,,379.24,,36.00,34.00,37.00,42.00,42.00,42.00,31.00,30.00,33.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 2.2 => 2.5.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",3.75,2.00,2.50,"Small",true,true
6003.21,,4677.58,,1325.63,,10809.53,,6456.14,,4353.40,,4806.32,,1778.55,,3027.78,,6431.24,,809.28,,2702.84,,0.77,3.12,2.25,3.63,1.44,927.00,913.00,927.00,0,,630.99,319.00,311.98,70.00,35.00,35.00,0,0,0,33.00,18.00,15.00,37.00,17.00,20.00,47.14,51.43,42.86,85.76,,133.65,,37.88,,327.57,,358.68,,290.23,,129.90,,104.62,,151.39,,2.52,3.43,1.92,1235.94,,1235.94,,503.82,,267.33,,210.29,,267.33,,30.00,26.00,33.00,38.00,33.00,44.00,22.00,19.00,25.00,0,0,0,"Changed ""ATR Multiplier Upper"": 3.75 => 2.5.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",2.50,2.00,2.50,"Small",true,true
3623.20,,2812.78,,810.44,,6720.19,,3799.76,,2920.42,,3096.98,,987.00,,2109.99,,3891.10,,440.47,,2702.84,,0.63,3.47,2.17,3.85,1.38,882.00,871.00,882.00,0,,597.69,301.07,296.61,70.00,35.00,35.00,0,0,0,46.00,28.00,18.00,24.00,7.00,17.00,65.71,80.00,51.43,51.76,,80.37,,23.16,,146.09,,135.71,,162.25,,129.04,,141.00,,124.12,,1.13,0.96,1.31,1121.42,,1121.42,,268.70,,212.50,,208.75,,212.50,,14.00,12.00,16.00,14.00,11.00,18.00,14.00,15.00,14.00,0,0,0,"Changed all parameters randomly.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",2.00,3.00,1.00,"Small",true,true
6556.67,,5567.28,,989.39,,12208.13,,7663.97,,4544.17,,5651.48,,2096.68,,3554.79,,7458.95,,709.18,,2702.84,,0.81,4.86,2.16,3.66,1.28,976.00,961.00,976.00,491.64,,652.20,332.72,319.49,69.00,35.00,34.00,1.00,0,1.00,30.00,21.00,9.00,39.00,14.00,25.00,43.48,60.00,26.47,95.02,,159.06,,29.10,,406.95,,364.96,,504.92,,144.91,,149.76,,142.19,,2.81,2.44,3.55,1270.15,,1270.15,,910.34,,388.51,,248.36,,388.51,,33.00,27.00,39.00,39.00,28.00,65.00,28.00,25.00,30.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 1 => 2.9.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",2.00,3.00,2.90,"Small",true,true
13022.47,,7936.61,,5085.88,,18033.98,,10266.56,,7767.44,,5011.52,,2329.96,,2681.55,,13163.96,,786.27,,2702.84,,1.17,25.50,3.60,4.41,2.90,1217.00,1200.00,1217.00,0,,840.34,429.11,411.23,70.00,35.00,35.00,0,0,0,45.00,21.00,24.00,25.00,14.00,11.00,64.29,60.00,68.57,186.04,,226.76,,145.31,,400.77,,488.89,,323.64,,200.46,,166.43,,243.78,,2.00,2.94,1.33,1750.55,,1750.55,,970.11,,588.62,,316.79,,588.62,,31.00,30.00,33.00,29.00,27.00,31.00,35.00,34.00,37.00,0,0,0,"Changed ""Risk-to-Reward Ratio"": 1.8 => 1.3.","all",16.00,39.00,60.00,"4 hours",4.01,10.00,"Exchange","Exchange",true,0,true,true,true,true,true,true,0,0,true,30.00,true,14.00,"close","close",4.75,3.00,1.30,"Small",true,true
