"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__13. M.Bias:","__L","__S","__P","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
755.09,30.20,948.04,37.92,-192.95,-7.72,2417.34,96.69,2059.40,82.38,357.94,14.32,1662.25,66.49,1111.36,44.45,550.89,22.04,1048.13,29.56,738.34,22.72,9124.64,364.99,0.56,1.12,1.45,1.85,0.65,111.00,111.00,54.00,0,0,148.87,106.06,42.81,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,21.57,0.88,37.92,1.46,-19.29,-0.57,201.44,7.31,205.94,7.44,178.97,6.66,72.27,2.48,74.09,2.53,68.86,2.37,2.79,2.78,2.60,276.02,10.35,276.02,10.35,218.18,8.12,198.39,6.30,198.39,6.30,146.76,5.04,66.00,61.00,78.00,112.00,92.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.275.",120.00,"Body",2.28,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1014.01,40.56,1229.83,49.19,-215.82,-8.63,2519.20,100.77,2205.63,88.23,313.57,12.54,1505.19,60.21,975.80,39.03,529.39,21.18,1188.23,33.81,684.95,23.54,9122.21,364.89,0.63,1.34,1.67,2.26,0.59,111.00,111.00,50.00,0,0,156.28,114.96,41.32,38.00,28.00,10.00,0,0,0,15.00,13.00,2.00,23.00,15.00,8.00,39.47,46.43,20.00,26.68,1.00,43.92,1.63,-21.58,-0.76,167.95,6.14,169.66,6.20,156.78,5.71,65.44,2.35,65.05,2.34,66.17,2.37,2.57,2.61,2.37,230.54,8.90,230.54,8.90,194.99,6.97,183.36,6.30,183.36,6.30,135.64,5.04,58.00,51.00,77.00,91.00,74.00,205.00,36.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 112.",112.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
718.59,28.74,963.72,38.55,-245.13,-9.81,2120.15,84.81,1833.96,73.36,286.18,11.45,1401.55,56.06,870.24,34.81,531.31,21.25,1013.03,29.95,693.53,23.42,9126.63,365.07,0.52,0.95,1.51,2.11,0.54,111.00,111.00,51.00,0,0,139.62,98.16,41.45,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,21.14,0.84,40.16,1.54,-24.51,-0.85,151.44,5.60,152.83,5.66,143.09,5.23,70.08,2.49,72.52,2.57,66.41,2.37,2.16,2.11,2.15,211.12,8.16,211.12,8.16,176.75,6.39,186.56,6.30,186.56,6.30,138.00,5.04,60.00,53.00,75.00,88.00,70.00,194.00,40.00,37.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.8.",120.00,"Body",1.80,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-318.24,-12.73,-83.71,-3.35,-234.52,-9.38,4584.51,183.38,3507.33,140.29,1077.17,43.09,4902.74,196.11,3591.05,143.64,1311.69,52.47,1328.41,37.78,1203.47,37.47,8187.55,327.50,-0.19,-0.23,0.94,0.98,0.82,105.00,105.00,105.00,35.18,1.61,457.43,336.21,121.21,123.00,90.00,33.00,1.00,1.00,0,36.00,26.00,10.00,87.00,64.00,23.00,29.27,28.89,30.30,-2.59,-0.03,-0.93,-0.03,-7.11,-0.20,127.35,5.21,134.90,5.50,107.72,4.44,56.35,2.20,56.11,2.19,57.03,2.22,2.26,2.40,1.89,387.34,17.12,387.34,17.12,265.52,10.27,285.95,10.78,285.95,10.78,213.08,7.04,41.00,37.00,51.00,57.00,67.00,34.00,34.00,25.00,58.00,0,0,0,"Changed ""Length"": 120 => 21.",21.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
48.62,1.94,386.07,15.44,-337.45,-13.50,1416.30,56.65,1252.77,50.11,163.53,6.54,1367.68,54.71,866.70,34.67,500.98,20.04,676.94,21.32,757.70,25.06,9125.74,365.03,0.07,0.10,1.04,1.45,0.33,111.00,111.00,52.00,0,0,119.73,84.66,35.07,31.00,22.00,9.00,0,0,0,9.00,8.00,1.00,22.00,14.00,8.00,29.03,36.36,11.11,1.57,0.15,17.55,0.76,-37.49,-1.34,157.37,6.25,156.60,6.16,163.53,6.97,62.17,2.34,61.91,2.32,62.62,2.37,2.53,2.53,2.61,223.27,7.97,223.27,7.97,163.53,6.97,190.49,6.30,190.49,6.30,140.91,5.04,55.00,45.00,81.00,100.00,67.00,366.00,37.00,32.00,45.00,0,0,0,"Changed ""Length"": 120 => 147.",147.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
684.75,27.39,932.98,37.32,-248.23,-9.93,2079.36,83.17,1799.33,71.97,280.03,11.20,1394.61,55.78,866.36,34.65,528.25,21.13,995.61,29.66,692.35,23.46,9125.63,365.03,0.51,0.90,1.49,2.08,0.53,111.00,111.00,51.00,0,0,138.90,97.69,41.21,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,20.14,0.81,38.87,1.50,-24.82,-0.87,148.53,5.52,149.94,5.58,140.01,5.16,69.73,2.49,72.20,2.57,66.03,2.37,2.13,2.08,2.12,206.70,8.05,206.70,8.05,172.77,6.30,185.95,6.30,185.95,6.30,137.55,5.04,59.00,53.00,75.00,86.00,69.00,194.00,40.00,37.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.775.",120.00,"Body",1.78,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1829.30,73.17,1810.89,72.44,18.42,0.74,3576.63,143.07,2847.43,113.90,729.20,29.17,1747.33,69.89,1036.55,41.46,710.78,28.43,1831.18,42.30,482.91,13.59,9239.27,369.57,1.77,"N/A",2.05,2.75,1.03,118.00,116.00,118.00,0,0,206.20,137.23,68.98,42.00,28.00,14.00,0,0,0,19.00,15.00,4.00,23.00,13.00,10.00,45.24,53.57,28.57,43.55,1.41,64.67,2.06,1.32,0.13,188.24,5.85,189.83,5.91,182.30,5.60,75.97,2.25,79.73,2.40,71.08,2.06,2.48,2.38,2.57,312.45,10.64,312.45,10.64,242.81,6.97,176.73,5.87,174.26,5.87,176.73,5.04,51.00,37.00,79.00,76.00,48.00,179.00,30.00,24.00,38.00,0,0,0,"Changed ""Length"": 120 => 77.",77.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1137.65,45.51,1373.40,54.94,-235.75,-9.43,3470.73,138.83,2860.26,114.41,610.48,24.42,2333.09,93.32,1486.85,59.47,846.23,33.85,1270.18,34.92,652.51,18.96,8366.22,334.65,1.75,"N/A",1.49,1.92,0.72,108.00,108.00,103.00,0,0,233.94,153.82,80.11,54.00,36.00,18.00,0,0,0,21.00,16.00,5.00,33.00,20.00,13.00,38.89,44.44,27.78,21.07,0.81,38.15,1.43,-13.10,-0.42,165.27,5.80,178.77,6.35,122.10,4.05,70.70,2.37,74.34,2.51,65.09,2.14,2.34,2.40,1.88,405.67,17.12,405.67,17.12,175.34,5.64,370.84,10.78,370.84,10.78,163.66,5.10,45.00,46.00,42.00,72.00,77.00,55.00,28.00,22.00,37.00,0,0,0,"Changed ""Length"": 120 => 56.",56.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
896.36,35.85,1025.19,41.01,-128.83,-5.15,2161.59,86.46,1811.43,72.46,350.16,14.01,1265.23,50.61,786.24,31.45,478.99,19.16,1149.29,31.58,561.33,16.40,9122.98,364.92,0.97,4.72,1.71,2.30,0.73,111.00,111.00,50.00,0,0,130.62,91.29,39.33,30.00,21.00,9.00,0,0,0,16.00,13.00,3.00,14.00,8.00,6.00,53.33,61.90,33.33,29.88,1.12,48.82,1.79,-14.31,-0.44,135.10,4.77,139.34,4.92,116.72,4.10,90.37,3.06,98.28,3.31,79.83,2.72,1.50,1.42,1.46,205.95,7.35,205.95,7.35,170.44,5.75,182.33,6.30,182.33,6.30,139.95,5.04,58.00,51.00,75.00,76.00,61.00,141.00,38.00,35.00,42.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.625.",120.00,"Body",1.63,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1084.14,43.37,1047.62,41.90,36.52,1.46,4929.53,197.18,3839.42,153.58,1090.11,43.60,3845.39,153.82,2791.80,111.67,1053.59,42.14,1712.15,41.41,960.18,24.70,8612.44,344.50,0.87,35.60,1.28,1.38,1.03,110.00,110.00,105.00,56.30,1.57,397.23,294.11,103.13,82.00,61.00,21.00,1.00,1.00,0,28.00,21.00,7.00,54.00,40.00,14.00,34.15,34.43,33.33,13.22,0.53,17.17,0.68,1.74,0.10,176.05,5.63,182.83,5.94,155.73,4.70,71.21,2.11,69.79,2.08,75.26,2.20,2.47,2.62,2.07,429.61,17.12,429.61,17.12,248.10,7.24,401.50,10.78,401.50,10.78,201.07,5.45,38.00,39.00,38.00,62.00,69.00,40.00,26.00,23.00,36.00,0,0,0,"Changed ""Length"": 120 => 42.",42.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
512.48,20.50,835.40,33.42,-322.92,-12.92,1661.53,66.46,1417.17,56.69,244.36,9.77,1149.05,45.96,581.76,23.27,567.28,22.69,883.16,27.21,416.79,15.18,9120.99,364.84,0.44,1.47,1.45,2.44,0.43,111.00,111.00,47.00,0,0,122.76,80.83,41.93,30.00,20.00,10.00,0,0,0,17.00,14.00,3.00,13.00,6.00,7.00,56.67,70.00,30.00,17.08,0.69,41.77,1.58,-32.29,-1.09,97.74,3.65,101.23,3.78,81.45,3.06,88.39,3.18,96.96,3.55,81.04,2.86,1.11,1.04,1.00,153.91,5.51,153.91,5.51,121.46,4.30,172.95,6.30,172.95,6.30,133.42,5.04,37.00,37.00,38.00,37.00,37.00,39.00,37.00,37.00,38.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.225.",120.00,"Body",1.23,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1768.03,70.72,1803.51,72.14,-35.48,-1.42,3326.87,133.07,2762.11,110.48,564.76,22.59,1558.84,62.35,958.60,38.34,600.24,24.01,1769.91,41.47,439.70,13.59,9120.99,364.84,1.18,"N/A",2.13,2.88,0.94,112.00,111.00,112.00,0,0,199.90,133.35,66.55,43.00,29.00,14.00,0,0,0,19.00,16.00,3.00,24.00,13.00,11.00,44.19,55.17,21.43,41.12,1.34,62.19,2.05,-2.53,-0.11,175.10,5.66,172.63,5.65,188.25,5.69,64.95,2.08,73.74,2.40,54.57,1.70,2.70,2.34,3.45,288.13,10.64,288.13,10.64,239.37,6.97,162.97,5.87,160.69,5.87,162.97,5.04,41.00,35.00,54.00,60.00,44.00,143.00,26.00,24.00,29.00,0,0,0,"Changed ""Length"": 120 => 70.",70.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
609.44,24.38,818.79,32.75,-209.35,-8.37,2233.58,89.34,1906.03,76.24,327.55,13.10,1624.14,64.97,1087.24,43.49,536.89,21.48,939.70,27.45,712.69,22.91,9121.98,364.88,0.48,0.89,1.38,1.75,0.61,111.00,111.00,53.00,0,0,145.46,103.76,41.70,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,17.41,0.74,32.75,1.29,-20.93,-0.64,186.13,6.90,190.60,7.02,163.77,6.28,70.61,2.48,72.48,2.53,67.11,2.37,2.64,2.63,2.44,252.74,9.78,252.74,9.78,198.80,7.66,195.22,6.30,195.22,6.30,144.41,5.04,63.00,57.00,78.00,103.00,81.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.15.",120.00,"Body",2.15,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
718.59,28.74,963.72,38.55,-245.13,-9.81,2120.15,84.81,1833.96,73.36,286.18,11.45,1401.55,56.06,870.24,34.81,531.31,21.25,1013.03,29.95,693.53,23.42,9121.87,364.87,0.52,0.95,1.51,2.11,0.54,111.00,111.00,51.00,0,0,139.62,98.16,41.45,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,21.14,0.84,40.16,1.54,-24.51,-0.85,151.44,5.60,152.83,5.66,143.09,5.23,70.08,2.49,72.52,2.57,66.41,2.37,2.16,2.11,2.15,211.12,8.16,211.12,8.16,176.75,6.39,186.56,6.30,186.56,6.30,138.00,5.04,60.00,53.00,75.00,88.00,70.00,194.00,40.00,37.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.8.",120.00,"Body",1.80,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1782.58,71.30,1818.57,72.74,-35.98,-1.44,3976.31,159.05,3360.88,134.44,615.42,24.62,2193.72,87.75,1542.32,61.69,651.41,26.06,1819.11,42.36,775.67,18.60,9351.79,374.07,1.62,"N/A",1.81,2.18,0.95,113.00,113.00,108.00,0,0,228.10,154.08,74.02,45.00,31.00,14.00,0,0,0,19.00,16.00,3.00,26.00,15.00,11.00,42.22,51.61,21.43,39.61,1.33,58.66,1.97,-2.57,-0.07,209.28,6.42,210.06,6.56,205.14,5.69,84.37,2.38,102.82,2.92,59.22,1.64,2.48,2.04,3.46,424.13,17.12,424.13,17.12,245.05,6.97,449.50,10.78,449.50,10.78,185.50,5.04,53.00,53.00,53.00,91.00,81.00,143.00,26.00,24.00,28.00,0,0,0,"Changed ""Length"": 120 => 63.",63.00,"Body",1.96,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
876.00,35.04,1055.06,42.20,-179.05,-7.16,2569.41,102.78,2186.12,87.44,383.29,15.33,1693.41,67.74,1131.07,45.24,562.34,22.49,1149.45,31.51,759.43,22.58,9129.62,365.18,0.61,1.31,1.52,1.93,0.68,111.00,111.00,55.00,0,0,151.66,107.94,43.72,35.00,25.00,10.00,0,0,0,12.00,10.00,2.00,23.00,15.00,8.00,34.29,40.00,20.00,25.03,0.99,42.20,1.59,-17.91,-0.51,214.12,7.64,218.61,7.77,191.64,6.95,73.63,2.48,75.40,2.53,70.29,2.37,2.91,2.90,2.73,295.49,10.82,295.49,10.82,234.44,8.48,200.96,6.30,200.96,6.30,148.65,5.04,66.00,61.00,78.00,113.00,93.00,212.00,42.00,40.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 2.375.",120.00,"Body",2.38,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
822.05,32.88,1057.60,42.30,-235.55,-9.42,2244.62,89.78,1939.58,77.58,305.03,12.20,1422.57,56.90,881.99,35.28,540.58,21.62,1066.33,30.79,697.08,23.31,9128.07,365.12,0.56,1.09,1.58,2.20,0.56,111.00,111.00,52.00,0,0,141.79,99.60,42.19,34.00,24.00,10.00,0,0,0,14.00,12.00,2.00,20.00,12.00,8.00,41.18,50.00,20.00,24.18,0.94,44.07,1.66,-23.55,-0.81,160.33,5.84,161.63,5.90,152.52,5.46,71.13,2.49,73.50,2.57,67.57,2.37,2.25,2.20,2.26,224.68,8.51,224.68,8.51,189.00,6.66,188.40,6.30,188.40,6.30,139.36,5.04,60.00,54.00,75.00,89.00,71.00,194.00,40.00,37.00,45.00,0,0,0,"Changed ""RR Ratio"": 1.96 => 1.875.",120.00,"Body",1.88,"Close",true,"Dashed","Exchange","Exchange",0,0,0,true,true,true,true,true,true,0,0,30.00,0,0,0,0,0,0,1.00,0,10.00,0,0,0,0,0,0,200.00,100.00,7.00,"Target","SL",4.50,1.30,333.00,100.00,40.00,4.10,3.00,2.40,0,200.00,1.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"NONE",true,100.00,5000.00,1.00,0,60.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
