"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Loopback Period","__Min Consolidation Length","__Paint Consolidation Area","__ATR Period","__Source","__ATR Multiplier","__Change ATR Calculation Method ?","__Show Buy/Sell Signals ?","__Highlighter On/Off ?","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
1635.93,16.36,514.57,5.15,1121.35,11.21,2438.36,24.38,803.69,8.04,1634.66,16.35,802.43,8.02,289.12,2.89,513.31,5.13,2394.98,19.33,793.55,6.65,-317.99,-3.18,0.53,1.62,3.04,2.78,3.19,0,0,0,-50.36,-0.43,82.04,37.91,44.13,5.00,2.00,3.00,1.00,1.00,0,3.00,1.00,2.00,2.00,1.00,1.00,60.00,50.00,66.67,327.19,3.28,257.29,2.61,373.78,3.74,812.79,8.12,803.69,8.03,817.33,8.17,401.21,3.97,289.12,2.81,513.31,5.13,2.03,2.78,1.59,989.73,9.89,803.69,8.03,989.73,9.89,513.31,5.13,281.62,2.81,513.31,5.13,1425.00,244.00,2213.00,1662.00,468.00,2259.00,1071.00,20.00,2122.00,0,0,0,"Changed "" Multiplier"": 3 => 8.",60.00,5.00,true,75.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,8.00,3.00,3.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1588.45,15.88,594.75,5.95,993.70,9.94,5648.37,56.48,2683.59,26.84,2964.78,29.65,4059.93,40.60,2088.84,20.89,1971.09,19.71,2736.73,22.01,946.52,9.03,-406.13,-4.06,0.61,1.72,1.39,1.29,1.50,0,0,0,71.79,0.62,937.20,465.79,471.40,62.00,31.00,31.00,1.00,0,1.00,28.00,13.00,15.00,34.00,18.00,16.00,45.16,41.94,48.39,25.62,0.26,19.19,0.19,32.05,0.32,201.73,2.02,206.43,2.06,197.65,1.98,119.41,1.19,116.05,1.16,123.19,1.23,1.69,1.78,1.60,664.10,6.64,664.10,6.64,373.40,3.73,264.15,2.64,166.61,1.66,264.15,2.64,120.00,130.00,110.00,164.00,180.00,151.00,84.00,95.00,72.00,0,0,0,"Changed ""ATR Multiplier"": 4 => 3.",30.00,20.00,true,110.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
876.70,8.77,61.90,0.62,814.80,8.15,2333.79,23.34,279.56,2.80,2054.24,20.54,1457.09,14.57,217.66,2.18,1239.43,12.39,1753.59,15.08,861.08,8.09,-397.72,-3.98,0.39,1.11,1.60,1.28,1.66,0,0,0,-50.78,-0.47,171.89,52.59,119.30,11.00,3.00,8.00,1.00,1.00,0,4.00,1.00,3.00,7.00,2.00,5.00,36.36,33.33,37.50,79.70,0.80,20.63,0.23,101.85,1.02,583.45,5.83,279.56,2.79,684.75,6.84,208.16,2.07,108.83,1.05,247.89,2.48,2.80,2.57,2.76,800.73,8.00,279.56,2.79,800.73,8.00,397.35,3.97,117.63,1.18,397.35,3.97,583.00,88.00,769.00,861.00,113.00,1110.00,425.00,76.00,565.00,0,0,0,"Changed all parameters randomly.",85.00,7.50,true,43.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,3.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1249.45,-12.49,-1157.33,-11.57,-92.12,-0.92,2013.49,20.13,619.17,6.19,1394.31,13.94,3262.94,32.63,1776.50,17.77,1486.43,14.86,1094.66,11.52,1887.87,18.63,-319.25,-3.19,-1.49,-0.83,0.62,0.35,0.94,0,0,0,-51.65,-0.59,381.69,186.77,194.92,25.00,12.00,13.00,1.00,1.00,0,6.00,1.00,5.00,19.00,11.00,8.00,24.00,8.33,38.46,-49.98,-0.50,-96.44,-0.96,-7.09,-0.07,335.58,3.35,619.17,6.19,278.86,2.79,171.73,1.71,161.50,1.61,185.80,1.86,1.95,3.83,1.50,619.17,6.19,619.17,6.19,343.11,3.43,397.35,3.97,247.34,2.47,397.35,3.97,182.00,195.00,170.00,161.00,462.00,101.00,189.00,171.00,213.00,0,0,0,"Changed ""Min Consolidation Length"": 7.5 => 5.",85.00,5.00,true,43.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,3.15,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-788.85,-7.89,-429.43,-4.29,-359.41,-3.59,2541.57,25.42,1381.43,13.81,1160.14,11.60,3330.41,33.30,1810.86,18.11,1519.55,15.20,1488.41,14.94,1566.38,15.66,-319.36,-3.19,-0.45,-0.42,0.76,0.76,0.76,0,0,0,-51.77,-0.56,502.46,262.37,240.09,33.00,17.00,16.00,1.00,1.00,0,14.00,6.00,8.00,19.00,11.00,8.00,42.42,35.29,50.00,-23.90,-0.24,-25.26,-0.25,-22.46,-0.22,181.54,1.81,230.24,2.30,145.02,1.45,175.28,1.75,164.62,1.64,189.94,1.90,1.04,1.40,0.76,404.55,4.04,404.55,4.04,259.27,2.59,397.35,3.97,247.34,2.47,397.35,3.97,129.00,161.00,95.00,97.00,156.00,52.00,152.00,163.00,137.00,0,0,0,"Changed "" R:R    1:"": 3.15 => 1.65.",85.00,5.00,true,43.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,1.65,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-808.81,-8.09,-1528.78,-15.29,719.98,7.20,2009.66,20.10,434.27,4.34,1575.39,15.75,2818.47,28.18,1963.05,19.63,855.41,8.55,1346.05,13.54,1754.22,16.96,-424.34,-4.24,-0.54,-0.52,0.71,0.22,1.84,0,0,0,-53.30,-0.58,365.89,231.53,134.36,24.00,15.00,9.00,1.00,1.00,0,7.00,2.00,5.00,17.00,13.00,4.00,29.17,13.33,55.56,-33.70,-0.33,-101.92,-1.01,80.00,0.80,287.09,2.87,217.14,2.17,315.08,3.15,165.79,1.65,151.00,1.50,213.85,2.14,1.73,1.44,1.47,431.51,4.31,248.92,2.49,431.51,4.31,397.35,3.97,323.61,3.23,397.35,3.97,213.00,231.00,184.00,219.00,83.00,273.00,211.00,253.00,73.00,0,0,0,"Changed "" Multiplier"": 4 => 6.",30.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-801.52,-8.02,-1164.30,-11.64,362.78,3.63,1848.31,18.48,469.89,4.70,1378.42,13.78,2649.83,26.50,1634.19,16.34,1015.64,10.16,1421.81,14.29,1791.04,17.45,-451.44,-4.51,-0.34,-0.40,0.70,0.29,1.36,0,0,0,-52.95,-0.58,306.38,171.76,134.63,20.00,11.00,9.00,1.00,1.00,0,6.00,2.00,4.00,14.00,9.00,5.00,30.00,18.18,44.44,-40.08,-0.40,-105.85,-1.05,40.31,0.40,308.05,3.08,234.94,2.35,344.61,3.44,189.27,1.89,181.58,1.81,203.13,2.03,1.63,1.29,1.70,432.21,4.32,248.92,2.49,432.21,4.32,397.35,3.97,327.76,3.28,397.35,3.97,276.00,324.00,217.00,289.00,59.00,404.00,270.00,383.00,67.00,0,0,0,"Changed ""ATR Period"": 110 => 51.",30.00,20.00,true,51.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-157.56,-1.58,367.57,3.68,-525.12,-5.25,3836.69,38.37,2192.40,21.92,1644.29,16.44,3994.25,39.94,1824.84,18.25,2169.41,21.69,1643.29,16.53,1749.59,17.50,-319.44,-3.19,-0.01,-0.02,0.96,1.20,0.76,0,0,0,73.20,0.74,668.14,315.51,352.63,44.00,21.00,23.00,1.00,0,1.00,22.00,10.00,12.00,22.00,11.00,11.00,50.00,47.62,52.17,-3.58,-0.03,17.50,0.17,-22.83,-0.22,174.39,1.74,219.24,2.19,137.02,1.37,181.56,1.81,165.89,1.66,197.22,1.96,0.96,1.32,0.70,673.26,6.73,673.26,6.73,293.84,2.94,388.75,3.88,214.96,2.15,388.75,3.88,143.00,152.00,134.00,175.00,226.00,132.00,111.00,85.00,136.00,0,0,0,"Changed all parameters randomly.",90.00,5.00,true,83.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,1.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1043.57,10.44,1086.24,10.86,-42.67,-0.43,4260.24,42.60,2288.00,22.88,1972.24,19.72,3216.68,32.17,1201.76,12.02,2014.91,20.15,2036.85,18.13,1081.37,10.58,-319.47,-3.19,0.57,1.09,1.32,1.90,0.98,0,0,0,-100.30,-0.91,728.33,353.58,374.75,48.00,23.00,25.00,1.00,1.00,0,29.00,14.00,15.00,19.00,9.00,10.00,60.42,60.87,60.00,21.74,0.22,47.23,0.48,-1.71,-0.02,146.90,1.47,163.43,1.63,131.48,1.31,169.30,1.69,133.53,1.33,201.49,2.01,0.87,1.22,0.65,673.26,6.73,673.26,6.73,286.70,2.86,397.35,3.97,209.13,2.09,397.35,3.97,116.00,126.00,106.00,112.00,146.00,81.00,122.00,96.00,145.00,0,0,0,"Changed ""ATR Period"": 83 => 35.",90.00,5.00,true,35.00,"hl2",3.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,6.00,3.00,1.25,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
935.12,9.35,3.38,0.03,931.74,9.32,4077.53,40.78,1942.26,19.42,2135.27,21.35,3142.41,31.42,1938.88,19.39,1203.53,12.04,2608.34,21.27,794.34,7.64,-422.94,-4.23,0.42,0.67,1.30,1.00,1.77,0,0,0,-75.51,-0.69,561.89,337.76,224.13,37.00,22.00,15.00,1.00,1.00,0,13.00,7.00,6.00,24.00,15.00,9.00,35.14,31.82,40.00,25.27,0.25,0.15,0,62.12,0.62,313.66,3.13,277.47,2.77,355.88,3.56,130.93,1.31,129.26,1.29,133.73,1.34,2.40,2.15,2.66,494.31,4.94,366.98,3.67,494.31,4.94,382.08,3.82,382.08,3.82,269.91,2.70,209.00,212.00,206.00,233.00,140.00,342.00,196.00,245.00,115.00,0,0,0,"Changed "" R:R    1:"": 1.85 => 2.95.",30.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.95,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1097.23,10.97,-69.41,-0.69,1166.64,11.67,4361.21,43.61,1942.26,19.42,2418.95,24.19,3263.98,32.64,2011.67,20.12,1252.31,12.52,2501.19,20.51,931.74,8.82,-386.52,-3.87,0.61,1.18,1.34,0.97,1.93,0,0,0,-75.51,-0.68,606.62,337.70,268.92,40.00,22.00,18.00,1.00,1.00,0,15.00,7.00,8.00,25.00,15.00,10.00,37.50,31.82,44.44,27.43,0.28,-3.15,-0.03,64.81,0.65,290.75,2.91,277.47,2.77,302.37,3.02,130.56,1.30,134.11,1.34,125.23,1.25,2.23,2.07,2.41,494.31,4.94,366.98,3.67,494.31,4.94,382.08,3.82,382.08,3.82,269.91,2.70,196.00,209.00,180.00,208.00,140.00,267.00,189.00,242.00,111.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 15.",30.00,15.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,2.95,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-377.80,-3.78,99.20,0.99,-477.00,-4.77,3596.15,35.96,2159.53,21.60,1436.62,14.37,3973.95,39.74,2060.33,20.60,1913.62,19.14,1303.32,12.81,1820.20,17.24,-386.41,-3.86,-0.34,-0.41,0.91,1.05,0.75,0,0,0,-75.39,-0.78,862.97,457.92,405.05,57.00,30.00,27.00,1.00,1.00,0,21.00,10.00,11.00,36.00,20.00,16.00,36.84,33.33,40.74,-6.63,-0.06,3.31,0.04,-17.67,-0.18,171.25,1.71,215.95,2.16,130.60,1.31,110.39,1.10,103.02,1.03,119.60,1.20,1.55,2.10,1.09,664.10,6.64,664.10,6.64,282.67,2.82,269.91,2.70,184.51,1.84,269.91,2.70,87.00,91.00,82.00,117.00,189.00,52.00,69.00,43.00,102.00,0,0,0,"Changed ""Min Consolidation Length"": 20 => 5.",30.00,5.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-691.06,-6.91,-766.63,-7.67,75.57,0.76,2879.50,28.79,1397.29,13.97,1482.21,14.82,3570.56,35.71,2163.92,21.64,1406.64,14.07,640.66,6.46,1135.61,10.91,-382.13,-3.82,-1.05,-0.73,0.81,0.65,1.05,0,0,0,0,0,989.46,554.84,434.62,66.00,37.00,29.00,0,0,0,27.00,13.00,14.00,39.00,24.00,15.00,40.91,35.14,48.28,-10.47,-0.10,-20.72,-0.21,2.61,0.03,106.65,1.07,107.48,1.07,105.87,1.06,91.55,0.91,90.16,0.90,93.78,0.94,1.17,1.19,1.13,208.25,2.08,178.69,1.79,208.25,2.08,290.34,2.90,290.34,2.90,206.17,2.06,43.00,38.00,50.00,40.00,31.00,49.00,45.00,41.00,52.00,0,0,0,"Changed "" Multiplier"": 4 => 3.",30.00,5.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-636.91,-6.37,-767.02,-7.67,130.10,1.30,2877.39,28.77,1156.30,11.56,1721.09,17.21,3514.30,35.14,1923.31,19.23,1590.99,15.91,835.44,8.15,979.81,9.47,-418.57,-4.19,-0.61,-0.57,0.82,0.60,1.08,0,0,0,0,0,899.37,479.78,419.59,60.00,32.00,28.00,0,0,0,24.00,11.00,13.00,36.00,21.00,15.00,40.00,34.38,46.43,-10.62,-0.11,-23.97,-0.24,4.65,0.05,119.89,1.20,105.12,1.05,132.39,1.32,97.62,0.98,91.59,0.92,106.07,1.06,1.23,1.15,1.25,229.03,2.29,171.56,1.71,229.03,2.29,290.34,2.90,290.34,2.90,206.17,2.06,66.00,57.00,77.00,68.00,31.00,100.00,65.00,71.00,57.00,0,0,0,"Changed ""Min Consolidation Length"": 5 => 20.",30.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
2641.54,26.42,1379.40,13.79,1262.14,12.62,5021.38,50.21,2509.75,25.10,2511.63,25.12,2379.85,23.80,1130.35,11.30,1249.49,12.49,3267.44,24.64,599.48,4.60,-418.57,-4.19,1.06,11.28,2.11,2.22,2.01,0,0,0,-70.97,-0.56,712.61,368.81,343.80,47.00,24.00,23.00,1.00,1.00,0,25.00,12.00,13.00,22.00,12.00,10.00,53.19,50.00,56.52,56.20,0.56,57.48,0.58,54.88,0.55,200.86,2.01,209.15,2.09,193.20,1.93,108.17,1.08,94.20,0.94,124.95,1.25,1.86,2.22,1.55,664.10,6.64,664.10,6.64,310.38,3.10,269.91,2.70,150.61,1.50,269.91,2.70,118.00,130.00,105.00,176.00,226.00,130.00,52.00,35.00,72.00,0,0,0,"Changed ""Loopback Period"": 30 => 50.",50.00,20.00,true,110.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
1710.81,17.11,1167.07,11.67,543.74,5.44,4590.53,45.91,2308.61,23.09,2281.92,22.82,2879.72,28.80,1141.53,11.42,1738.19,17.38,2495.77,20.24,735.79,7.03,-418.57,-4.19,0.74,6.90,1.59,2.02,1.31,0,0,0,-70.97,-0.61,742.96,368.65,374.31,49.00,24.00,25.00,1.00,1.00,0,24.00,12.00,12.00,25.00,12.00,13.00,48.98,50.00,48.00,34.91,0.35,48.63,0.49,21.75,0.22,191.27,1.91,192.38,1.92,190.16,1.90,115.19,1.15,95.13,0.94,133.71,1.34,1.66,2.02,1.42,664.10,6.64,664.10,6.64,310.38,3.10,269.91,2.70,150.61,1.50,269.91,2.70,108.00,110.00,106.00,157.00,185.00,129.00,60.00,34.00,85.00,0,0,0,"Changed ""ATR Period"": 110 => 83.",50.00,20.00,true,83.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,1.85,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-714.43,-7.14,-177.37,-1.77,-537.05,-5.37,1357.68,13.58,906.19,9.06,451.50,4.51,2072.11,20.72,1083.56,10.84,988.55,9.89,315.89,3.29,849.85,8.40,-383.05,-3.83,-2.05,-0.90,0.66,0.84,0.46,0,0,0,0,0,975.37,555.28,420.09,65.00,37.00,28.00,0,0,0,33.00,18.00,15.00,32.00,19.00,13.00,50.77,48.65,53.57,-10.99,-0.11,-4.79,-0.05,-19.18,-0.19,41.14,0.41,50.34,0.50,30.10,0.30,64.75,0.65,57.03,0.57,76.04,0.76,0.64,0.88,0.40,177.72,1.78,177.72,1.78,86.92,0.87,142.47,1.42,82.80,0.83,142.47,1.42,9.00,8.00,11.00,9.00,11.00,7.00,9.00,5.00,16.00,0,0,0,"Changed all parameters randomly.",75.00,15.00,true,59.00,"hl2",4.00,true,true,true,"Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.05,true,200.00,4.00,0,"WMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
