"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__Length","__Type ➞","__RR Ratio","__SL Type","__Show SL","__Line Style","__Dashboard Size","__Performance Summary","__Monthly Performance"
1077.77,43.11,928.49,37.14,149.28,5.97,4107.58,164.30,3082.68,123.31,1024.90,41.00,3029.81,121.19,2154.19,86.17,875.62,35.02,1297.70,35.01,690.85,19.22,8651.78,346.07,1.26,"N/A",1.36,1.43,1.17,111.00,111.00,104.00,69.06,1.93,257.13,182.18,74.95,56.00,40.00,16.00,1.00,1.00,0,26.00,19.00,7.00,30.00,21.00,9.00,46.43,47.50,43.75,19.25,0.75,23.21,0.92,9.33,0.33,157.98,5.34,162.25,5.58,146.41,4.71,100.99,3.23,102.58,3.29,97.29,3.08,1.56,1.58,1.51,305.85,10.65,305.85,10.65,226.52,7.24,387.41,10.78,387.41,10.78,181.54,5.45,43.00,41.00,46.00,46.00,48.00,40.00,40.00,35.00,51.00,0,0,0,"Changed ""Length"": 77 => 42.",42.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
-237.66,-9.51,-160.42,-6.42,-77.25,-3.09,3653.63,146.15,2622.65,104.91,1030.98,41.24,3891.30,155.65,2783.07,111.32,1108.23,44.33,911.07,28.92,906.43,31.50,8219.78,328.79,-0.15,-0.19,0.94,0.94,0.93,107.00,107.00,107.00,43.41,1.92,291.21,205.96,85.25,81.00,57.00,24.00,1.00,1.00,0,32.00,22.00,10.00,49.00,35.00,14.00,39.51,38.60,41.67,-2.93,-0.03,-2.81,-0.03,-3.22,-0.02,114.18,4.86,119.21,5.04,103.10,4.45,79.41,3.22,79.52,3.22,79.16,3.21,1.44,1.50,1.30,276.96,10.65,276.96,10.65,242.94,10.28,291.65,10.78,291.65,10.78,189.01,7.04,47.00,43.00,56.00,45.00,51.00,34.00,48.00,38.00,72.00,0,0,0,"Changed ""Length"": 77 => 21.",21.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1719.02,68.76,1854.86,74.19,-135.84,-5.43,3667.14,146.69,3050.20,122.01,616.94,24.68,1948.12,77.92,1195.34,47.81,752.78,30.11,2129.23,46.01,787.51,18.10,9279.37,371.17,1.36,"N/A",1.88,2.55,0.82,119.00,117.00,119.00,0,0,170.76,122.39,48.37,32.00,23.00,9.00,0,0,0,17.00,14.00,3.00,15.00,9.00,6.00,53.13,60.87,33.33,53.72,1.79,80.65,2.53,-15.09,-0.12,215.71,6.43,217.87,6.49,205.65,6.18,129.87,3.48,132.82,3.62,125.46,3.27,1.66,1.64,1.64,365.90,11.75,365.90,11.75,284.21,7.70,195.74,5.87,195.74,5.87,189.17,5.04,69.00,51.00,118.00,83.00,48.00,246.00,54.00,55.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.1614.",77.00,"Body",2.16,"Close",true,"Dashed","Small",true,true
1188.82,47.55,1278.08,51.12,-89.26,-3.57,3115.17,124.61,2546.31,101.85,568.86,22.75,1926.35,77.05,1268.23,50.73,658.12,26.32,1528.57,37.96,682.69,18.03,9278.92,371.16,1.08,"N/A",1.62,2.01,0.86,120.00,117.00,120.00,0,0,155.24,112.21,43.04,32.00,23.00,9.00,0,0,0,16.00,13.00,3.00,16.00,10.00,6.00,50.00,56.52,33.33,37.15,1.36,55.57,1.92,-9.92,-0.07,194.70,6.31,195.87,6.30,189.62,6.33,120.40,3.59,126.82,3.78,109.69,3.27,1.62,1.54,1.73,367.51,12.03,367.51,12.03,253.38,7.88,180.70,5.87,180.70,5.87,163.46,5.04,79.00,64.00,118.00,99.00,65.00,246.00,60.00,64.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.2114.",77.00,"Body",2.21,"Close",true,"Dashed","Small",true,true
1258.49,50.34,1380.15,55.21,-121.66,-4.87,2529.34,101.17,2174.26,86.97,355.08,14.20,1270.86,50.83,794.12,31.76,476.74,19.07,1315.23,34.49,553.49,18.19,9163.90,366.56,0.79,2.52,1.99,2.74,0.75,111.00,111.00,53.00,0,0,109.22,81.44,27.78,24.00,18.00,6.00,0,0,0,14.00,12.00,2.00,10.00,6.00,4.00,58.33,66.67,33.33,52.44,1.85,76.67,2.68,-20.28,-0.64,180.67,6.11,181.19,6.18,177.54,5.72,127.09,4.12,132.35,4.32,119.18,3.83,1.42,1.37,1.49,258.22,8.91,258.22,8.91,222.29,6.98,191.77,6.30,191.77,6.30,150.53,5.04,75.00,64.00,109.00,91.00,72.00,205.00,53.00,48.00,62.00,0,0,0,"Changed ""Length"": 77 => 126.",126.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1075.30,43.01,1562.25,62.49,-486.95,-19.48,2939.41,117.58,2655.30,106.21,284.11,11.36,1864.11,74.56,1093.05,43.72,771.06,30.84,1394.16,36.79,615.05,17.45,9283.95,371.36,2.12,"N/A",1.58,2.43,0.37,112.00,95.00,112.00,0,0,137.82,96.90,40.92,30.00,21.00,9.00,0,0,0,13.00,12.00,1.00,17.00,9.00,8.00,43.33,57.14,11.11,35.84,1.37,74.39,2.71,-54.11,-1.74,226.11,7.74,221.27,7.60,284.11,9.43,109.65,3.50,121.45,3.82,96.38,3.13,2.06,1.82,2.95,410.40,14.37,410.40,14.37,284.11,9.43,170.34,5.87,170.34,5.87,156.00,5.04,105.00,82.00,161.00,115.00,92.00,382.00,99.00,68.00,133.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.6364.",77.00,"Body",2.64,"Close",true,"Dashed","Small",true,true
1783.92,71.36,1595.71,63.83,188.21,7.53,3564.48,142.58,2765.97,110.64,798.50,31.94,1780.56,71.22,1170.27,46.81,610.29,24.41,2088.74,45.54,464.75,11.26,9286.85,371.47,1.88,"N/A",2.00,2.36,1.31,118.00,117.00,118.00,0,0,166.53,119.49,47.03,32.00,23.00,9.00,0,0,0,18.00,14.00,4.00,14.00,9.00,5.00,56.25,60.87,44.44,55.75,1.82,69.38,2.25,20.91,0.72,198.03,5.97,197.57,6.03,199.63,5.75,127.18,3.50,130.03,3.62,122.06,3.30,1.56,1.52,1.64,330.03,10.92,330.03,10.92,271.36,7.16,184.66,5.87,184.66,5.87,182.26,5.04,67.00,49.00,113.00,77.00,45.00,187.00,54.00,55.00,53.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.0114.",77.00,"Body",2.01,"Close",true,"Dashed","Small",true,true
1172.71,46.91,1290.31,51.61,-117.60,-4.70,2483.32,99.33,2151.67,86.07,331.66,13.27,1310.61,52.42,861.35,34.45,449.26,17.97,1174.58,31.98,545.73,18.56,9171.31,366.85,0.82,2.35,1.90,2.50,0.74,111.00,111.00,51.00,0,0,113.26,87.08,26.18,26.00,20.00,6.00,0,0,0,15.00,13.00,2.00,11.00,7.00,4.00,57.69,65.00,33.33,45.10,1.62,64.52,2.30,-19.60,-0.64,165.55,5.81,165.51,5.82,165.83,5.72,119.15,4.09,123.05,4.24,112.32,3.83,1.39,1.35,1.48,241.33,8.91,241.33,8.91,203.92,6.98,185.30,6.30,185.30,6.30,138.81,5.04,72.00,61.00,109.00,88.00,70.00,205.00,51.00,45.00,62.00,0,0,0,"Changed ""Length"": 77 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
2048.99,81.96,1895.14,75.81,153.85,6.15,3641.75,145.67,2892.30,115.69,749.45,29.98,1592.76,63.71,997.16,39.89,595.60,23.82,2050.86,45.08,449.87,11.29,9291.43,371.66,1.88,"N/A",2.29,2.90,1.26,118.00,116.00,118.00,0,0,163.92,117.91,46.01,32.00,23.00,9.00,0,0,0,19.00,15.00,4.00,13.00,8.00,5.00,59.38,65.22,44.44,64.03,2.01,82.40,2.55,17.09,0.63,191.67,5.78,192.82,5.84,187.36,5.53,122.52,3.50,124.64,3.63,119.12,3.30,1.56,1.55,1.57,312.77,10.51,312.77,10.51,252.66,6.89,179.35,5.87,179.35,5.87,178.92,5.04,62.00,44.00,109.00,76.00,48.00,179.00,42.00,35.00,53.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.9364.",77.00,"Body",1.94,"Close",true,"Dashed","Small",true,true
1520.08,60.80,1676.64,67.07,-156.57,-6.26,3409.50,136.38,2837.76,113.51,571.74,22.87,1889.43,75.58,1161.11,46.44,728.31,29.13,1953.16,43.88,763.30,18.24,9284.62,371.38,1.30,"N/A",1.81,2.44,0.79,119.00,117.00,119.00,0,0,166.03,119.04,46.99,32.00,23.00,9.00,0,0,0,17.00,14.00,3.00,15.00,9.00,6.00,53.13,60.87,33.33,47.50,1.63,72.90,2.35,-17.40,-0.22,200.56,6.13,202.70,6.18,190.58,5.89,125.96,3.48,129.01,3.62,121.39,3.27,1.59,1.57,1.57,341.82,11.20,341.82,11.20,260.09,7.34,188.29,5.87,188.29,5.87,184.55,5.04,68.00,49.00,117.00,80.00,45.00,243.00,54.00,55.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.0614.",77.00,"Body",2.06,"Close",true,"Dashed","Small",true,true
1719.43,68.78,1514.15,60.57,205.28,8.21,2963.49,118.54,2270.60,90.82,692.89,27.72,1244.06,49.76,756.45,30.26,487.60,19.50,1721.31,40.79,420.06,11.26,9286.29,371.45,1.96,"N/A",2.38,3.00,1.42,115.00,115.00,115.00,0,0,162.87,114.69,48.18,34.00,24.00,10.00,0,0,0,23.00,17.00,6.00,11.00,7.00,4.00,67.65,70.83,60.00,50.57,1.63,63.09,2.01,20.53,0.71,128.85,4.10,133.56,4.28,115.48,3.59,113.10,3.54,108.06,3.50,121.90,3.62,1.14,1.24,0.95,210.59,7.76,210.59,7.76,173.67,5.07,165.28,5.87,165.28,5.87,161.87,5.04,40.00,31.00,62.00,43.00,31.00,76.00,35.00,31.00,41.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 1.4364.",77.00,"Body",1.44,"Close",true,"Dashed","Small",true,true
13.56,0.54,154.63,6.19,-141.07,-5.64,3054.93,122.20,2335.86,93.43,719.07,28.76,3041.37,121.65,2181.23,87.25,860.14,34.41,691.83,24.75,585.33,22.02,9129.19,365.17,0.08,0.14,1.00,1.07,0.84,111.00,111.00,110.00,50.37,2.00,239.32,174.11,65.21,66.00,48.00,18.00,1.00,1.00,0,27.00,20.00,7.00,39.00,28.00,11.00,40.91,41.67,38.89,0.21,0.10,3.22,0.21,-7.84,-0.18,113.15,4.84,116.79,4.96,102.72,4.47,77.98,3.17,77.90,3.19,78.19,3.13,1.45,1.50,1.31,247.66,10.65,247.66,10.65,167.68,7.24,286.78,10.78,286.78,10.78,176.25,7.04,47.00,42.00,59.00,45.00,45.00,47.00,48.00,40.00,67.00,0,0,0,"Changed ""Length"": 77 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
540.60,21.62,784.35,31.37,-243.75,-9.75,1789.46,71.58,1609.63,64.39,179.83,7.19,1248.85,49.95,825.28,33.01,423.57,16.94,698.21,21.84,568.15,18.67,9171.42,366.86,0.58,1.15,1.43,1.95,0.43,111.00,111.00,53.00,0,0,90.48,69.92,20.56,22.00,17.00,5.00,0,0,0,11.00,10.00,1.00,11.00,7.00,4.00,50.00,58.82,20.00,24.57,1.03,46.14,1.82,-48.75,-1.67,162.68,6.11,160.96,6.02,179.83,6.98,113.53,4.05,117.90,4.18,105.89,3.83,1.43,1.37,1.70,224.94,7.98,224.94,7.98,179.83,6.98,191.77,6.30,191.77,6.30,143.66,5.04,75.00,61.00,122.00,100.00,74.00,366.00,50.00,43.00,62.00,0,0,0,"Changed ""Length"": 77 => 133.",133.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
424.67,16.99,628.32,25.13,-203.64,-8.15,3661.97,146.48,2868.32,114.73,793.65,31.75,3237.29,129.49,2240.00,89.60,997.29,39.89,1045.39,30.74,621.10,19.22,9129.30,365.17,0.77,4.22,1.13,1.28,0.80,110.00,108.00,110.00,58.63,2.00,252.90,181.03,71.88,60.00,43.00,17.00,1.00,1.00,0,25.00,19.00,6.00,35.00,24.00,11.00,41.67,44.19,35.29,7.08,0.37,14.61,0.65,-11.98,-0.35,146.48,5.36,150.96,5.56,132.28,4.74,92.49,3.20,93.33,3.23,90.66,3.13,1.58,1.62,1.46,298.94,10.65,298.94,10.65,203.65,7.24,348.29,10.78,348.29,10.78,165.78,5.45,40.00,40.00,42.00,46.00,47.00,45.00,36.00,34.00,40.00,0,0,0,"Changed ""Length"": 77 => 35.",35.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1077.77,43.11,928.49,37.14,149.28,5.97,4107.58,164.30,3082.68,123.31,1024.90,41.00,3029.81,121.19,2154.19,86.17,875.62,35.02,1297.70,35.01,690.85,19.22,8662.46,346.50,1.27,"N/A",1.36,1.43,1.17,111.00,111.00,104.00,72.55,2.03,257.13,182.18,74.95,56.00,40.00,16.00,1.00,1.00,0,26.00,19.00,7.00,30.00,21.00,9.00,46.43,47.50,43.75,19.25,0.75,23.21,0.92,9.33,0.33,157.98,5.34,162.25,5.58,146.41,4.71,100.99,3.23,102.58,3.29,97.29,3.08,1.56,1.58,1.51,305.85,10.65,305.85,10.65,226.52,7.24,387.41,10.78,387.41,10.78,181.54,5.45,43.00,41.00,46.00,46.00,48.00,40.00,40.00,35.00,51.00,0,0,0,"Changed ""Length"": 77 => 42.",42.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1612.22,64.49,1628.49,65.14,-16.27,-0.65,3057.81,122.31,2549.09,101.96,508.72,20.35,1445.59,57.82,920.59,36.82,524.99,21.00,1614.10,39.25,591.29,15.76,9289.87,371.59,2.62,"N/A",2.12,2.77,0.97,116.00,116.00,112.00,0,0,137.17,103.15,34.02,28.00,21.00,7.00,0,0,0,16.00,13.00,3.00,12.00,8.00,4.00,57.14,61.90,42.86,57.58,1.92,77.55,2.49,-2.32,-0.21,191.11,6.08,196.08,6.19,169.57,5.59,120.47,3.62,115.07,3.52,131.25,3.83,1.59,1.70,1.29,303.10,9.78,303.10,9.78,228.32,6.98,171.34,5.87,168.80,5.87,171.34,5.04,78.00,59.00,135.00,102.00,72.00,232.00,46.00,38.00,62.00,0,0,0,"Changed ""Length"": 77 => 91.",91.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
13.56,0.54,154.63,6.19,-141.07,-5.64,3054.93,122.20,2335.86,93.43,719.07,28.76,3041.37,121.65,2181.23,87.25,860.14,34.41,691.83,24.75,585.33,22.02,9135.91,365.44,0.08,0.15,1.00,1.07,0.84,111.00,111.00,110.00,51.85,2.06,239.32,174.11,65.21,66.00,48.00,18.00,1.00,1.00,0,27.00,20.00,7.00,39.00,28.00,11.00,40.91,41.67,38.89,0.21,0.10,3.22,0.21,-7.84,-0.18,113.15,4.84,116.79,4.96,102.72,4.47,77.98,3.17,77.90,3.19,78.19,3.13,1.45,1.50,1.31,247.66,10.65,247.66,10.65,167.68,7.24,286.78,10.78,286.78,10.78,176.25,7.04,47.00,42.00,59.00,45.00,45.00,47.00,48.00,40.00,67.00,0,0,0,"Changed ""Length"": 77 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1520.08,60.80,1676.64,67.07,-156.57,-6.26,3409.50,136.38,2837.76,113.51,571.74,22.87,1889.43,75.58,1161.11,46.44,728.31,29.13,1953.16,43.88,763.30,18.24,9293.67,371.75,1.30,"N/A",1.81,2.44,0.79,119.00,117.00,119.00,0,0,166.03,119.04,46.99,32.00,23.00,9.00,0,0,0,17.00,14.00,3.00,15.00,9.00,6.00,53.13,60.87,33.33,47.50,1.63,72.90,2.35,-17.40,-0.22,200.56,6.13,202.70,6.18,190.58,5.89,125.96,3.48,129.01,3.62,121.39,3.27,1.59,1.57,1.57,341.82,11.20,341.82,11.20,260.09,7.34,188.29,5.87,188.29,5.87,184.55,5.04,68.00,49.00,117.00,80.00,45.00,243.00,54.00,55.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.0614.",77.00,"Body",2.06,"Close",true,"Dashed","Small",true,true
2055.05,82.20,1942.20,77.69,112.84,4.51,3470.87,138.83,2871.12,114.84,599.75,23.99,1415.82,56.63,928.91,37.16,486.91,19.48,2056.92,45.16,370.72,11.25,9179.83,367.19,1.33,"N/A",2.45,3.09,1.23,112.00,111.00,112.00,0,0,157.07,116.80,40.27,32.00,24.00,8.00,0,0,0,19.00,16.00,3.00,13.00,8.00,5.00,59.38,66.67,37.50,64.22,2.01,80.93,2.56,14.11,0.34,182.68,5.66,179.44,5.66,199.92,5.69,108.91,3.34,116.11,3.63,97.38,2.88,1.68,1.55,2.05,293.66,10.65,293.66,10.65,255.63,6.98,166.99,5.87,166.99,5.87,166.00,5.04,51.00,41.00,79.00,60.00,44.00,143.00,37.00,35.00,40.00,0,0,0,"Changed ""Length"": 77 => 70.",70.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1719.02,68.76,1854.86,74.19,-135.84,-5.43,3667.14,146.69,3050.20,122.01,616.94,24.68,1948.12,77.92,1195.34,47.81,752.78,30.11,2129.23,46.01,787.51,18.10,9299.36,371.97,1.36,"N/A",1.88,2.55,0.82,119.00,117.00,119.00,0,0,170.76,122.39,48.37,32.00,23.00,9.00,0,0,0,17.00,14.00,3.00,15.00,9.00,6.00,53.13,60.87,33.33,53.72,1.79,80.65,2.53,-15.09,-0.12,215.71,6.43,217.87,6.49,205.65,6.18,129.87,3.48,132.82,3.62,125.46,3.27,1.66,1.64,1.64,365.90,11.75,365.90,11.75,284.21,7.70,195.74,5.87,195.74,5.87,189.17,5.04,69.00,51.00,118.00,83.00,48.00,246.00,54.00,55.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.1614.",77.00,"Body",2.16,"Close",true,"Dashed","Small",true,true
1131.38,45.26,715.76,28.63,415.62,16.62,1824.88,73.00,1263.90,50.56,560.98,22.44,693.50,27.74,548.14,21.93,145.36,5.81,1133.26,31.21,295.23,10.23,9299.14,371.97,1.67,"N/A",2.63,2.31,3.86,113.00,113.00,112.00,0,0,149.18,105.28,43.90,34.00,24.00,10.00,0,0,0,28.00,19.00,9.00,6.00,5.00,1.00,82.35,79.17,90.00,33.28,1.14,29.82,1.05,41.56,1.36,65.17,2.24,66.52,2.31,62.33,2.07,115.58,3.99,109.63,3.78,145.36,5.04,0.56,0.61,0.43,114.91,4.32,114.91,4.32,106.12,3.39,165.98,5.87,165.98,5.87,145.36,5.04,19.00,19.00,18.00,16.00,14.00,19.00,31.00,36.00,5.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 0.8114.",77.00,"Body",0.81,"Close",true,"Dashed","Small",true,true
2033.16,81.33,2044.68,81.79,-11.52,-0.46,3376.46,135.06,2833.47,113.34,543.00,21.72,1343.30,53.73,788.79,31.55,554.51,22.18,2035.04,44.89,651.83,15.76,9295.12,371.80,2.01,"N/A",2.51,3.59,0.98,116.00,116.00,112.00,0,0,138.68,102.72,35.96,27.00,20.00,7.00,0,0,0,17.00,14.00,3.00,10.00,6.00,4.00,62.96,70.00,42.86,75.30,2.35,102.23,3.10,-1.65,-0.21,198.62,6.02,202.39,6.11,181.00,5.59,134.33,3.87,131.46,3.90,138.63,3.83,1.48,1.54,1.31,303.10,9.78,303.10,9.78,251.70,6.98,186.08,5.87,186.08,5.87,171.34,5.04,80.00,61.00,135.00,99.00,71.00,232.00,48.00,39.00,62.00,0,0,0,"Changed ""Length"": 77 => 98.",98.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1258.80,50.35,714.15,28.57,544.66,21.79,2097.50,83.90,1409.17,56.37,688.33,27.53,838.70,33.55,695.02,27.80,143.68,5.75,1260.67,33.54,313.06,11.10,9292.55,371.70,1.42,"N/A",2.50,2.03,4.79,113.00,113.00,112.00,0,0,148.34,104.71,43.63,34.00,24.00,10.00,0,0,0,26.00,17.00,9.00,8.00,7.00,1.00,76.47,70.83,90.00,37.02,1.25,29.76,1.03,54.47,1.79,80.67,2.77,82.89,2.89,76.48,2.55,104.84,3.69,99.29,3.50,143.68,5.04,0.77,0.84,0.53,136.45,5.28,136.45,5.28,130.13,4.15,160.10,5.87,160.10,5.87,143.68,5.04,21.00,23.00,18.00,19.00,19.00,20.00,28.00,31.00,5.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 0.9864.",77.00,"Body",0.99,"Close",true,"Dashed","Small",true,true
13.56,0.54,154.63,6.19,-141.07,-5.64,3054.93,122.20,2335.86,93.43,719.07,28.76,3041.37,121.65,2181.23,87.25,860.14,34.41,691.83,24.75,585.33,22.02,9131.39,365.26,0.08,0.15,1.00,1.07,0.84,111.00,111.00,110.00,50.85,2.02,239.32,174.11,65.21,66.00,48.00,18.00,1.00,1.00,0,27.00,20.00,7.00,39.00,28.00,11.00,40.91,41.67,38.89,0.21,0.10,3.22,0.21,-7.84,-0.18,113.15,4.84,116.79,4.96,102.72,4.47,77.98,3.17,77.90,3.19,78.19,3.13,1.45,1.50,1.31,247.66,10.65,247.66,10.65,167.68,7.24,286.78,10.78,286.78,10.78,176.25,7.04,47.00,42.00,59.00,45.00,45.00,47.00,48.00,40.00,67.00,0,0,0,"Changed ""Length"": 77 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1172.71,46.91,1290.31,51.61,-117.60,-4.70,2483.32,99.33,2151.67,86.07,331.66,13.27,1310.61,52.42,861.35,34.45,449.26,17.97,1174.58,31.98,545.73,18.56,9180.05,367.20,0.82,2.35,1.90,2.50,0.74,111.00,111.00,51.00,0,0,113.26,87.08,26.18,26.00,20.00,6.00,0,0,0,15.00,13.00,2.00,11.00,7.00,4.00,57.69,65.00,33.33,45.10,1.62,64.52,2.30,-19.60,-0.64,165.55,5.81,165.51,5.82,165.83,5.72,119.15,4.09,123.05,4.24,112.32,3.83,1.39,1.35,1.48,241.33,8.91,241.33,8.91,203.92,6.98,185.30,6.30,185.30,6.30,138.81,5.04,72.00,61.00,109.00,88.00,70.00,205.00,51.00,45.00,62.00,0,0,0,"Changed ""Length"": 77 => 105.",105.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
13.56,0.54,154.63,6.19,-141.07,-5.64,3054.93,122.20,2335.86,93.43,719.07,28.76,3041.37,121.65,2181.23,87.25,860.14,34.41,691.83,24.75,585.33,22.02,9137.78,365.51,0.08,0.15,1.00,1.07,0.84,111.00,111.00,110.00,52.26,2.08,239.32,174.11,65.21,66.00,48.00,18.00,1.00,1.00,0,27.00,20.00,7.00,39.00,28.00,11.00,40.91,41.67,38.89,0.21,0.10,3.22,0.21,-7.84,-0.18,113.15,4.84,116.79,4.96,102.72,4.47,77.98,3.17,77.90,3.19,78.19,3.13,1.45,1.50,1.31,247.66,10.65,247.66,10.65,167.68,7.24,286.78,10.78,286.78,10.78,176.25,7.04,47.00,42.00,59.00,45.00,45.00,47.00,48.00,40.00,67.00,0,0,0,"Changed ""Length"": 77 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
1770.02,70.80,1900.35,76.01,-130.33,-5.21,3733.02,149.32,3104.37,124.17,628.66,25.15,1963.00,78.52,1204.01,48.16,758.99,30.36,2174.03,46.53,793.63,18.07,9297.13,371.89,1.38,"N/A",1.90,2.58,0.83,119.00,117.00,119.00,0,0,171.95,123.23,48.72,32.00,23.00,9.00,0,0,0,17.00,14.00,3.00,15.00,9.00,6.00,53.13,60.87,33.33,55.31,1.83,82.62,2.58,-14.48,-0.09,219.59,6.51,221.74,6.57,209.55,6.25,130.87,3.48,133.78,3.62,126.50,3.27,1.68,1.66,1.66,372.04,11.89,372.04,11.89,290.48,7.79,197.64,5.87,197.64,5.87,190.33,5.04,69.00,51.00,118.00,83.00,48.00,246.00,54.00,55.00,54.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.1864.",77.00,"Body",2.19,"Close",true,"Dashed","Small",true,true
1075.30,43.01,1562.25,62.49,-486.95,-19.48,2939.41,117.58,2655.30,106.21,284.11,11.36,1864.11,74.56,1093.05,43.72,771.06,30.84,1394.16,36.79,615.05,17.45,9296.57,371.86,2.12,"N/A",1.58,2.43,0.37,112.00,95.00,112.00,0,0,137.82,96.90,40.92,30.00,21.00,9.00,0,0,0,13.00,12.00,1.00,17.00,9.00,8.00,43.33,57.14,11.11,35.84,1.37,74.39,2.71,-54.11,-1.74,226.11,7.74,221.27,7.60,284.11,9.43,109.65,3.50,121.45,3.82,96.38,3.13,2.06,1.82,2.95,410.40,14.37,410.40,14.37,284.11,9.43,170.34,5.87,170.34,5.87,156.00,5.04,105.00,82.00,161.00,115.00,92.00,382.00,99.00,68.00,133.00,0,0,0,"Changed ""RR Ratio"": 1.9614 => 2.6364.",77.00,"Body",2.64,"Close",true,"Dashed","Small",true,true
13.56,0.54,154.63,6.19,-141.07,-5.64,3054.93,122.20,2335.86,93.43,719.07,28.76,3041.37,121.65,2181.23,87.25,860.14,34.41,691.83,24.75,585.33,22.02,9141.20,365.65,0.08,0.15,1.00,1.07,0.84,111.00,111.00,110.00,53.01,2.11,239.32,174.11,65.21,66.00,48.00,18.00,1.00,1.00,0,27.00,20.00,7.00,39.00,28.00,11.00,40.91,41.67,38.89,0.21,0.10,3.22,0.21,-7.84,-0.18,113.15,4.84,116.79,4.96,102.72,4.47,77.98,3.17,77.90,3.19,78.19,3.13,1.45,1.50,1.31,247.66,10.65,247.66,10.65,167.68,7.24,286.78,10.78,286.78,10.78,176.25,7.04,47.00,42.00,59.00,45.00,45.00,47.00,48.00,40.00,67.00,0,0,0,"Changed ""Length"": 77 => 28.",28.00,"Body",1.96,"Close",true,"Dashed","Small",true,true
