"Net Profit: All","Net Profit %: All","Net Profit: Long","Net Profit %: Long","Net Profit: Short","Net Profit %: Short","Gross Profit: All","Gross Profit %: All","Gross Profit: Long","Gross Profit %: Long","Gross Profit: Short","Gross Profit %: Short","Gross Loss: All","Gross Loss %: All","Gross Loss: Long","Gross Loss %: Long","Gross Loss: Short","Gross Loss %: Short","Max Run-up","Max Run-up %","Max Drawdown","Max Drawdown %","Buy & Hold Return","Buy & Hold Return %","Sharpe Ratio","Sortino Ratio","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Open PL","Open PL %","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Avg Trade: All","Avg Trade %: All","Avg Trade: Long","Avg Trade %: Long","Avg Trade: Short","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade %: All","Avg Winning Trade: Long","Avg Winning Trade %: Long","Avg Winning Trade: Short","Avg Winning Trade %: Short","Avg Losing Trade: All","Avg Losing Trade %: All","Avg Losing Trade: Long","Avg Losing Trade %: Long","Avg Losing Trade: Short","Avg Losing Trade %: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Largest Winning Trade: All","Largest Winning Trade %: All","Largest Winning Trade: Long","Largest Winning Trade %: Long","Largest Winning Trade: Short","Largest Winning Trade %: Short","Largest Losing Trade: All","Largest Losing Trade %: All","Largest Losing Trade: Long","Largest Losing Trade %: Long","Largest Losing Trade: Short","Largest Losing Trade %: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars in Winning Trades: All","Avg # Bars in Winning Trades: Long","Avg # Bars in Winning Trades: Short","Avg # Bars in Losing Trades: All","Avg # Bars in Losing Trades: Long","Avg # Bars in Losing Trades: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","comment","__ATR Length","__Factor Range","__Step","__Performance Memory","__From Cluster","__Maximum Iteration Steps","__Historical Bars Calculation","__Candle Coloring","__Show Signals","__Show Dashboard","__Location","__Size","__Timezones: Src","__-> Dst","__Srart From ","__End To       ","__Select Session Days","__Mon","__Tue","__Wed","__Thu","__Fri","__Sat","__Sun","__Session Start","__:","__Session End ","__1. ADX","__2. MACD","__3. Bar direction=Trade direction","__4. Rising Volume","__5. Rising/Falling MA","__Length","__Bars","__6. High/Low Filter","__Lookback","__7. Maximum close change (％) allowed on entry","__8. Minimum close change (％) allowed on entry","__9. RSI OS/OB","__10. MA","__11. EMA Difference","__Take Profit Type","__Stop Loss Type","__ Profit ％    ","__ Stop ％  ","__ Profit ＄    ","__ Stop ＄  ","__ ATR Period  ","__ Multiplier","__ Trailing ％  ","__ R:R    1:","__Fixed RR","__ HH / LL   ","__  LO / HI ","__Add ％","__ MA Stop","__ Len","__ Step","__ 𝐄𝐱𝐭𝐞𝐫𝐧𝐚𝐥 𝐒𝐨𝐮𝐫𝐜𝐞  ","__ Long Deals    ","__ Short Deals","__ Wait End Deal ","__ Reverse Deals","__ ReEntry Deal  ","__ ReOpen Deal","__Loss Streak   ","__Win Streak   ","__Row Loss InDay","__DrawDown ％","__InDay Loss ％ ","__Daily Trades  ","__Weekly Trades","__     Order Size","__Use Net Profit","__​🇪​​🇶​​🇺​​🇮​​🇹​​🇾​","__​🇸​​🇮​​🇿​​🇪","__​🇨​​🇴​​🇳​​🇹​​🇷​​🇦​​🇨​​🇹​​🇸​","__Take Profit LV 1","__﻿","__Take Profit LV 2","__Take Profit LV 3","__Take Profit LV 4","__Take Profit LV 5","__Stop Loss","__𝐓𝐈𝐏 𝐅𝐨𝐫 𝐓𝐏","__ SL 0 Position","__Breakeven on TP","__ CoolDown # Bars","__Dashboard Size","__Performance Summary","__Monthly Performance"
-6063.16,-60.63,-2916.61,-29.17,-3146.55,-31.47,1951.44,19.51,1033.21,10.33,918.23,9.18,8014.60,80.15,3949.82,39.50,4064.78,40.65,151.44,1.83,6171.63,61.05,129.91,1.30,-1.59,-0.85,0.24,0.26,0.23,0,0,0,0,0,6255.20,3150.17,3105.03,417.00,210.00,207.00,0,0,0,80.00,43.00,37.00,337.00,167.00,170.00,19.18,20.48,17.87,-14.54,-0.15,-13.89,-0.14,-15.20,-0.15,24.39,0.24,24.03,0.24,24.82,0.25,23.78,0.24,23.65,0.24,23.91,0.24,1.03,1.02,1.04,87.09,0.87,71.76,0.72,87.09,0.87,42.88,0.43,42.88,0.43,41.75,0.42,10.00,10.00,10.00,16.00,16.00,16.00,9.00,9.00,9.00,0,0,0,"Changed "" Multiplier"": 2 => 1.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,3.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4633.15,-46.33,-2139.79,-21.40,-2493.37,-24.93,2079.71,20.80,1133.20,11.33,946.51,9.47,6712.86,67.13,3272.98,32.73,3439.88,34.40,232.66,2.28,4763.17,47.02,129.95,1.30,-1.07,-0.73,0.31,0.35,0.28,0,0,0,0,0,4620.21,2280.10,2340.11,308.00,152.00,156.00,0,0,0,46.00,25.00,21.00,262.00,127.00,135.00,14.94,16.45,13.46,-15.04,-0.15,-14.08,-0.14,-15.98,-0.16,45.21,0.45,45.33,0.45,45.07,0.45,25.62,0.26,25.77,0.26,25.48,0.25,1.77,1.76,1.77,143.78,1.44,119.94,1.20,143.78,1.44,42.88,0.43,42.88,0.43,41.75,0.42,19.00,18.00,19.00,38.00,38.00,38.00,15.00,15.00,16.00,0,0,0,"Changed "" R:R    1:"": 3.6 => 5.6.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,5.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
197.49,1.97,573.37,5.73,-375.88,-3.76,1656.46,16.56,759.60,7.60,896.86,8.97,1458.98,14.59,186.23,1.86,1272.74,12.73,1179.59,10.56,922.05,8.35,129.95,1.30,0.09,0.19,1.14,4.08,0.71,0,0,0,333.03,3.27,353.04,60.48,292.56,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,8.59,0.09,143.34,1.43,-19.78,-0.19,414.12,4.14,379.80,3.80,448.43,4.48,76.79,0.76,93.12,0.93,74.87,0.74,5.39,4.08,5.99,699.43,6.99,504.96,5.05,699.43,6.99,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed "" Multiplier"": 3 => 4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-590.08,-5.90,-82.67,-0.83,-507.40,-5.07,2019.46,20.19,1077.20,10.77,942.26,9.42,2609.54,26.10,1159.87,11.60,1449.67,14.50,713.69,6.67,1294.92,12.13,129.91,1.30,-0.16,-0.22,0.77,0.93,0.65,0,0,0,16.96,0.18,847.77,390.23,457.54,56.00,26.00,30.00,1.00,0,1.00,14.00,7.00,7.00,42.00,19.00,23.00,25.00,26.92,23.33,-10.54,-0.10,-3.18,-0.03,-16.91,-0.17,144.25,1.44,153.89,1.54,134.61,1.35,62.13,0.62,61.05,0.61,63.03,0.63,2.32,2.52,2.14,308.19,3.08,220.21,2.20,308.19,3.08,98.65,0.99,98.65,0.99,95.18,0.95,152.00,210.00,101.00,235.00,266.00,203.00,124.00,190.00,70.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,3.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-4064.42,-40.64,-2068.19,-20.68,-1996.23,-19.96,2089.97,20.90,1036.29,10.36,1053.68,10.54,6154.39,61.54,3104.48,31.04,3049.91,30.50,216.26,2.75,4101.29,40.93,129.91,1.30,-1.05,-0.73,0.34,0.33,0.35,0,0,0,30.03,0.51,4252.48,2152.56,2099.92,283.00,143.00,140.00,1.00,1.00,0,83.00,44.00,39.00,200.00,99.00,101.00,29.33,30.77,27.86,-14.36,-0.14,-14.46,-0.14,-14.26,-0.14,25.18,0.25,23.55,0.24,27.02,0.27,30.77,0.31,31.36,0.31,30.20,0.30,0.82,0.75,0.90,81.39,0.81,79.81,0.80,81.39,0.81,67.58,0.68,62.51,0.62,67.58,0.68,20.00,24.00,16.00,30.00,37.00,21.00,16.00,18.00,14.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,1.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1937.23,-19.37,-891.73,-8.92,-1045.50,-10.46,1885.82,18.86,848.98,8.49,1036.85,10.37,3823.05,38.23,1740.70,17.41,2082.35,20.82,494.56,4.82,2203.03,21.49,129.91,1.30,-0.41,-0.42,0.49,0.49,0.50,0,0,0,30.03,0.37,1597.57,772.41,825.16,106.00,51.00,55.00,1.00,1.00,0,17.00,9.00,8.00,89.00,42.00,47.00,16.04,17.65,14.55,-18.28,-0.18,-17.48,-0.17,-19.01,-0.19,110.93,1.11,94.33,0.94,129.61,1.30,42.96,0.43,41.45,0.41,44.31,0.44,2.58,2.28,2.93,257.16,2.57,139.08,1.39,257.16,2.57,70.77,0.71,70.77,0.71,68.46,0.68,75.00,82.00,68.00,83.00,57.00,113.00,73.00,88.00,61.00,0,0,0,"Changed "" R:R    1:"": 1.7 => 4.8.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,4.80,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1567.67,-15.68,-697.40,-6.97,-870.28,-8.70,1414.37,14.14,673.33,6.73,741.03,7.41,2982.04,29.82,1370.73,13.71,1611.31,16.11,356.31,3.44,1929.62,18.65,129.91,1.30,-0.35,-0.37,0.47,0.49,0.46,0,0,0,55.57,0.66,1147.63,577.41,570.22,76.00,38.00,38.00,1.00,1.00,0,9.00,5.00,4.00,67.00,33.00,34.00,11.84,13.16,10.53,-20.63,-0.21,-18.35,-0.18,-22.90,-0.23,157.15,1.57,134.67,1.35,185.26,1.85,44.51,0.44,41.54,0.41,47.39,0.47,3.53,3.24,3.91,342.23,3.42,177.75,1.78,342.23,3.42,70.77,0.71,70.77,0.71,68.46,0.68,106.00,88.00,125.00,157.00,114.00,211.00,99.00,84.00,115.00,0,0,0,"Changed "" Multiplier"": 3 => 2.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-661.13,-6.61,118.84,1.19,-779.97,-7.80,999.47,9.99,518.33,5.18,481.14,4.81,1660.60,16.61,399.49,3.99,1261.11,12.61,558.95,5.33,1158.81,11.13,129.91,1.30,-0.06,-0.09,0.60,1.30,0.38,0,0,0,333.07,3.57,263.09,75.15,187.94,17.00,5.00,12.00,1.00,0,1.00,3.00,2.00,1.00,14.00,3.00,11.00,17.65,40.00,8.33,-38.89,-0.38,23.77,0.24,-65.00,-0.64,333.16,3.33,259.16,2.59,481.14,4.81,118.61,1.18,133.16,1.33,114.65,1.14,2.81,1.95,4.20,481.14,4.81,346.07,3.46,481.14,4.81,154.42,1.54,154.42,1.54,148.64,1.49,432.00,645.00,343.00,240.00,95.00,531.00,473.00,1013.00,326.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,5.00,3.00,3.50,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1567.67,-15.68,-697.40,-6.97,-870.28,-8.70,1414.37,14.14,673.33,6.73,741.03,7.41,2982.04,29.82,1370.73,13.71,1611.31,16.11,356.31,3.44,1929.62,18.65,129.95,1.30,-0.35,-0.37,0.47,0.49,0.46,0,0,0,55.61,0.66,1147.63,577.41,570.22,76.00,38.00,38.00,1.00,1.00,0,9.00,5.00,4.00,67.00,33.00,34.00,11.84,13.16,10.53,-20.63,-0.21,-18.35,-0.18,-22.90,-0.23,157.15,1.57,134.67,1.35,185.26,1.85,44.51,0.44,41.54,0.41,47.39,0.47,3.53,3.24,3.91,342.23,3.42,177.75,1.78,342.23,3.42,70.77,0.71,70.77,0.71,68.46,0.68,106.00,88.00,125.00,157.00,114.00,211.00,99.00,84.00,115.00,0,0,0,"Changed "" Multiplier"": 3 => 2.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
493.56,4.94,299.19,2.99,194.37,1.94,2186.46,21.86,1164.46,11.64,1022.00,10.22,1692.90,16.93,865.27,8.65,827.63,8.28,1024.00,9.30,337.91,3.20,129.91,1.30,0.11,0.22,1.29,1.35,1.24,0,0,0,55.57,0.53,517.61,277.93,239.67,34.00,18.00,16.00,1.00,1.00,0,8.00,4.00,4.00,26.00,14.00,12.00,23.53,22.22,25.00,14.52,0.15,16.62,0.17,12.15,0.12,273.31,2.73,291.11,2.91,255.50,2.55,65.11,0.65,61.81,0.61,68.97,0.69,4.20,4.71,3.71,520.81,5.20,374.97,3.75,520.81,5.20,98.65,0.99,98.65,0.99,95.18,0.95,256.00,287.00,220.00,370.00,463.00,277.00,220.00,237.00,201.00,0,0,0,"Changed "" Multiplier"": 2 => 3.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,3.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-6042.30,-60.42,-2891.79,-28.92,-3150.52,-31.51,1848.86,18.49,995.19,9.95,853.67,8.54,7891.16,78.91,3886.97,38.87,4004.19,40.04,143.38,2.12,6112.26,60.70,129.95,1.30,-1.51,-0.83,0.23,0.26,0.21,0,0,0,0,0,6540.23,3300.30,3239.93,436.00,220.00,216.00,0,0,0,95.00,52.00,43.00,341.00,168.00,173.00,21.79,23.64,19.91,-13.86,-0.14,-13.14,-0.13,-14.59,-0.15,19.46,0.19,19.14,0.19,19.85,0.20,23.14,0.23,23.14,0.23,23.15,0.23,0.84,0.83,0.86,70.07,0.70,57.40,0.57,70.07,0.70,42.88,0.43,42.88,0.43,41.31,0.41,9.00,9.00,9.00,14.00,13.00,15.00,7.00,7.00,8.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,1.00,3.00,3.00,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
197.49,1.97,573.37,5.73,-375.88,-3.76,1656.46,16.56,759.60,7.60,896.86,8.97,1458.98,14.59,186.23,1.86,1272.74,12.73,1179.59,10.56,922.05,8.35,129.91,1.30,0.09,0.19,1.14,4.08,0.71,0,0,0,333.07,3.27,353.04,60.48,292.56,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,8.59,0.09,143.34,1.43,-19.78,-0.19,414.12,4.14,379.80,3.80,448.43,4.48,76.79,0.76,93.12,0.93,74.87,0.74,5.39,4.08,5.99,699.43,6.99,504.96,5.05,699.43,6.99,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-2161.79,-21.62,-1399.97,-14.00,-761.82,-7.62,1976.57,19.77,734.70,7.35,1241.87,12.42,4138.36,41.38,2134.67,21.35,2003.69,20.04,528.35,5.15,2411.10,23.52,129.91,1.30,-0.52,-0.50,0.48,0.34,0.62,0,0,0,0,0,1874.53,944.66,929.87,125.00,63.00,62.00,0,0,0,27.00,11.00,16.00,98.00,52.00,46.00,21.60,17.46,25.81,-17.29,-0.17,-22.22,-0.22,-12.29,-0.12,73.21,0.73,66.79,0.67,77.62,0.78,42.23,0.42,41.05,0.41,43.56,0.44,1.73,1.63,1.78,194.81,1.95,103.78,1.04,194.81,1.95,70.77,0.71,70.77,0.71,68.46,0.68,62.00,74.00,49.00,57.00,50.00,63.00,63.00,80.00,45.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,3.70,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
279.18,2.79,610.94,6.11,-331.75,-3.32,1738.16,17.38,797.17,7.97,940.99,9.41,1458.98,14.59,186.23,1.86,1272.74,12.73,1261.29,11.21,922.05,8.29,129.95,1.30,0.10,0.22,1.19,4.28,0.74,0,0,0,333.03,3.24,353.03,60.50,292.53,23.00,4.00,19.00,1.00,0,1.00,4.00,2.00,2.00,19.00,2.00,17.00,17.39,50.00,10.53,12.14,0.12,152.73,1.53,-17.46,-0.17,434.54,4.34,398.59,3.98,470.50,4.70,76.79,0.76,93.12,0.93,74.87,0.74,5.66,4.28,6.28,733.43,7.33,529.69,5.29,733.43,7.33,121.93,1.22,110.01,1.10,121.93,1.22,320.00,473.00,288.00,407.00,152.00,662.00,302.00,794.00,244.00,0,0,0,"Changed all parameters randomly.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,4.00,3.00,6.60,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-1567.67,-15.68,-697.40,-6.97,-870.28,-8.70,1414.37,14.14,673.33,6.73,741.03,7.41,2982.04,29.82,1370.73,13.71,1611.31,16.11,356.31,3.44,1929.62,18.65,129.95,1.30,-0.35,-0.37,0.47,0.49,0.46,0,0,0,55.61,0.66,1147.63,577.41,570.22,76.00,38.00,38.00,1.00,1.00,0,9.00,5.00,4.00,67.00,33.00,34.00,11.84,13.16,10.53,-20.63,-0.21,-18.35,-0.18,-22.90,-0.23,157.15,1.57,134.67,1.35,185.26,1.85,44.51,0.44,41.54,0.41,47.39,0.47,3.53,3.24,3.91,342.23,3.42,177.75,1.78,342.23,3.42,70.77,0.71,70.77,0.71,68.46,0.68,106.00,88.00,125.00,157.00,114.00,211.00,99.00,84.00,115.00,0,0,0,"Changed "" Multiplier"": 3 => 2.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,6.30,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
-2254.08,-22.54,-1477.99,-14.78,-776.09,-7.76,2282.48,22.82,953.91,9.54,1328.57,13.29,4536.56,45.37,2431.90,24.32,2104.66,21.05,526.12,5.15,2493.35,24.39,129.95,1.30,-0.51,-0.49,0.50,0.39,0.63,0,0,0,30.07,0.39,2197.04,1147.25,1049.79,146.00,76.00,70.00,1.00,1.00,0,36.00,15.00,21.00,110.00,61.00,49.00,24.66,19.74,30.00,-15.44,-0.15,-19.45,-0.19,-11.09,-0.11,63.40,0.63,63.59,0.64,63.27,0.63,41.24,0.41,39.87,0.40,42.95,0.43,1.54,1.60,1.47,177.79,1.78,174.61,1.74,177.79,1.78,68.46,0.68,62.51,0.62,68.46,0.68,50.00,53.00,47.00,74.00,86.00,65.00,42.00,45.00,39.00,0,0,0,"Changed "" R:R    1:"": 6.3 => 3.4.",10.00,1.00,0.50,10.00,"Best",1000.00,10000.00,true,true,true,"Top Right","Small","Exchange","Exchange",true,0,0,true,true,true,true,true,0,0,0,0,0,0,0,0,0,0,50.00,1.00,0,10.00,0,0,0,0,0,"R:R","ATR",4.50,1.50,333.00,100.00,40.00,2.00,3.00,3.40,true,200.00,5.00,0,"SMA",15.00,1.50,"close",true,true,true,0,0,0,15.00,15.00,3.00,10.00,3.00,10.00,50.00,"SIZE",true,10.00,10000.00,1.00,0,30.00,0,0,0,0,0,"——⤴—⤴—⤴",3.00,3.00,0,"Small",true,true
